date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask_7d,smoothed_wtravel_outside_state_7d,smoothed_wspent_time_indoors_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2021-10-23,202142,NM,35,-7.142857142857140,-2.4285714285714300,20.0,1.7142857142857100,-18.571428571428600,3.5714285714285700,167.32857142857100,392.0,4.0,1584040.0,1275389.0,83.11358448571430,9.651022971428570,80.39788228571430,13.8161735,43.368682500000000,15.6,465.0,102.0,4987.0,57.0,1.1019288571428600,1.1094842285714300,268891.0,5136.0,49966.0,12089.0,62118.0
2021-10-30,202143,NM,35,-7.428571428571430,-1.7142857142857100,10.428571428571400,-0.14285714285714300,-18.285714285714300,3.7142857142857100,163.06857142857100,473.0,3.0,1511520.0,1206722.0,82.2416518142857,14.183310614285700,79.22812840000000,14.572391100000000,42.042094285714300,16.6,437.0,72.0,5049.0,62.0,1.7872882285714300,1.7015067714285700,275209.0,6318.0,49134.0,13824.0,63034.0
2021-11-06,202144,NM,35,-7.857142857142860,-2.4285714285714300,13.142857142857100,-1.2857142857142900,-19.714285714285700,4.0,152.0757142857140,462.0,1.0,1525104.0,1215521.0,93.83347602857140,19.850861885714300,90.88724835714290,16.4937928,51.010426185714300,20.4,529.3333333333330,162.33333333333300,5113.0,64.0,1.4794568857142900,1.539670357142860,282742.0,7533.0,56248.0,17320.0,73642.0
2021-11-13,202145,NM,35,-8.857142857142860,-3.857142857142860,3.4285714285714300,-1.0,-21.285714285714300,5.142857142857140,153.35142857142900,493.0,6.0,1533066.0,1219259.0,84.38956938571430,17.206389428571400,80.30928594285710,13.56332154285710,44.2378506,22.1,459.6666666666670,89.66666666666670,5169.0,56.0,1.6870042,1.6870042,292078.0,9336.0,57902.0,19682.0,77699.0
2021-11-20,202146,NM,35,-8.571428571428570,-1.2857142857142900,-2.7142857142857100,2.7142857142857100,-18.714285714285700,4.857142857142860,159.9842857142860,527.0,1.0,1533066.0,1219259.0,85.37596525714290,15.176263057142900,79.85477865714290,13.415668328571400,41.81890695714290,25.7,508.6666666666670,134.66666666666700,5263.0,94.0,1.066605757142860,1.1141899857142900,301937.0,9859.0,62076.0,19545.0,81727.0
2021-11-27,202147,NM,35,-15.428571428571400,-1.4285714285714300,-0.2857142857142860,-1.7142857142857100,-40.142857142857100,9.0,159.50428571428600,491.0,3.0,1594411.0,1239835.0,82.43122647142860,15.431809985714300,81.06276185714290,12.572110842857100,41.75574245714290,23.8,478.0,96.0,5310.0,47.0,1.971452,1.9937603428571400,308091.0,6154.0,53310.0,15625.0,69273.0
2021-12-04,202148,NM,35,-8.857142857142860,-3.4285714285714300,-1.0,0.7142857142857140,-18.285714285714300,4.857142857142860,153.88428571428600,536.0,6.0,1622069.0,1256032.0,83.94005657142860,15.837795128571400,80.55666332857140,14.874192642857100,43.305511800000000,26.7,518.3333333333330,136.33333333333300,5407.0,97.0,1.8967022428571400,1.9506709714285700,320520.0,12429.0,63725.0,21352.0,85622.0
2021-12-11,202149,NM,35,-9.857142857142860,-2.2857142857142900,-13.571428571428600,-4.0,-16.857142857142900,5.142857142857140,151.37857142857100,551.0,2.0,1644029.0,1276359.0,84.4302751142857,21.392231357142900,81.5873545,13.642031028571400,43.37712598571430,25.0,597.0,212.0,5472.0,65.0,1.7135632714285700,1.618916514285710,329778.0,9258.0,59005.0,16234.0,75671.0
2021-12-18,202150,NM,35,-5.285714285714290,0.8571428571428570,-14.428571428571400,3.2857142857142900,-17.142857142857100,4.571428571428570,170.5257142857140,441.0,4.0,1665202.0,1294337.0,84.74629761428570,18.245100157142900,83.63590998571430,13.153845028571400,40.986696128571400,20.8,541.6666666666670,153.66666666666700,5577.0,105.0,0.9762346142857140,1.0287364285714300,336790.0,7012.0,56565.0,13909.0,70839.0
2021-12-25,202151,NM,35,-10.0,3.2857142857142900,-8.571428571428570,-1.0,-39.714285714285700,7.714285714285710,165.6214285714290,421.0,5.0,1681126.0,1304220.0,85.4614155857143,16.805807885714300,83.47615597142860,13.884969742857100,43.927143442857100,16.5,564.0,171.0,5745.0,168.0,1.4804488142857100,1.5980475571428600,342649.0,5859.0,50149.0,11791.0,62290.0
2022-01-01,202152,NM,35,-13.142857142857100,-8.285714285714290,-12.857142857142900,-4.285714285714290,-41.42857142857140,11.428571428571400,181.13000000000000,426.0,3.0,1692585.0,1312133.0,95.6855466142857,26.4323703,96.89788191428570,16.66386377142860,49.905205885714300,18.5,586.6666666666670,187.66666666666700,5855.0,110.0,3.3910498571428600,3.4896519571428600,350043.0,7394.0,53264.0,15815.0,69520.0
2022-01-08,202201,NM,35,-14.857142857142900,-7.0,-19.714285714285700,-3.2857142857142900,-23.285714285714300,8.285714285714290,158.86714285714300,504.0,3.0,1708107.0,1323638.0,85.07667291428570,23.468460642857100,83.9620561,16.6294594,40.124741685714300,22.8,589.3333333333330,187.33333333333300,5983.0,128.0,3.748883414285720,3.9411081714285700,369113.0,19070.0,114371.0,65752.0,181148.0
2022-01-15,202202,NM,35,-17.714285714285700,-8.428571428571430,-16.428571428571400,-11.0,-22.571428571428600,8.142857142857140,146.9542857142860,614.0,2.0,1725960.0,1335603.0,85.78747512857140,27.63937812857140,83.88439871428570,12.46869757142860,37.34505388571430,27.2,553.6666666666670,147.66666666666700,6145.0,162.0,4.054512257142860,4.106673528571430,398939.0,29826.0,160520.0,106333.0,269106.0
2022-01-22,202203,NM,35,-18.857142857142900,-10.0,-15.142857142857100,-14.0,-25.142857142857100,8.428571428571430,141.92000000000000,737.0,0.0,1756111.0,1351736.0,84.72245308571430,31.465783228571400,84.64161064285720,9.634695985714280,33.959478014285700,27.6,525.0,116.0,6259.0,114.0,4.6524438,4.749804942857140,437934.0,38995.0,146375.0,107507.0,255938.0
2022-01-29,202204,NM,35,-18.0,-9.857142857142860,-14.0,-14.142857142857100,-20.285714285714300,7.0,142.59,688.0,0.0,1769498.0,1359583.0,85.99526214285710,31.599086985714300,87.98557605714290,9.087248828571430,36.27353638571430,26.8,530.0,117.0,6417.0,158.0,3.467158671428570,3.510689,470513.0,32579.0,129848.0,89311.0,221880.0
2022-02-05,202205,NM,35,-18.142857142857100,-9.857142857142860,-24.285714285714300,-16.857142857142900,-23.714285714285700,8.857142857142860,140.3785714285710,681.0,12.0,1779094.0,1367263.0,85.99828704285710,29.04196495714290,86.52125668571430,9.768303185714290,38.086160357142900,20.6,495.6666666666670,82.66666666666670,6535.0,118.0,3.0070928857142900,3.0637692142857100,489701.0,19188.0,86336.0,40628.0,128605.0
2022-02-12,202206,NM,35,-11.142857142857100,-4.571428571428570,-8.428571428571430,-12.0,-16.571428571428600,4.428571428571430,154.0757142857140,473.0,7.0,1787454.0,1375669.0,85.66391705714290,27.604059042857100,83.07587725714290,8.306237114285720,40.06680277142860,17.8,507.6666666666670,89.66666666666670,6658.0,123.0,1.6942969285714300,1.7587754,500516.0,10815.0,48584.0,16998.0,66366.0
2022-02-19,202207,NM,35,-11.571428571428600,-3.0,-3.857142857142860,-9.285714285714290,-17.142857142857100,4.428571428571430,158.74571428571400,317.0,8.0,1795147.0,1384127.0,85.76466568571430,25.777282714285700,81.76621795714290,5.910930557142860,42.977096100000000,11.6,459.6666666666670,45.666666666666700,6775.0,117.0,1.8609705000000000,1.8609705000000000,507323.0,6807.0,43312.0,10255.0,54042.0
2022-02-26,202208,NM,35,-10.571428571428600,-8.285714285714290,-3.857142857142860,-7.285714285714290,-19.285714285714300,4.857142857142860,167.81285714285700,248.0,3.0,1801854.0,1389901.0,83.58153554285710,24.237737157142900,72.72313958571430,,44.858912942857100,9.4,477.0,60.0,6903.0,128.0,1.7213841714285700,1.7942939285714300,510783.0,3460.0,40713.0,5890.0,46952.0
2022-03-05,202209,NM,35,-7.142857142857140,-6.142857142857140,4.142857142857140,-4.857142857142860,-14.714285714285700,3.2857142857142900,174.28000000000000,175.0,6.0,1806533.0,1394402.0,97.44220161428570,22.372546714285700,75.53197341428570,,49.9614273,7.2,466.0,52.0,6972.0,69.0,1.1768539857142900,1.0785853857142900,513311.0,2528.0,40507.0,4925.0,45781.0
2022-03-12,202210,NM,35,-11.142857142857100,-9.0,-5.0,-4.142857142857140,-16.0,4.428571428571430,183.56857142857100,139.0,8.0,1810171.0,1398337.0,86.54315355714290,14.86591082857140,56.63174642857140,,47.50302062857140,5.1,405.6666666666670,4.333333333333330,7050.0,78.0,1.2290109285714300,1.216096157142860,515164.0,1853.0,34909.0,3269.0,38422.0
2022-03-19,202211,NM,35,-7.142857142857140,-6.0,23.285714285714300,2.2857142857142900,-18.571428571428600,4.0,211.9742857142860,106.0,17.0,1814031.0,1401751.0,85.06744354285710,14.001099314285700,51.072103828571400,,44.90637361428570,4.3,441.6666666666670,34.666666666666700,7145.0,95.0,1.508107342857140,1.508107342857140,516171.0,1007.0,33354.0,2437.0,35997.0
2022-03-26,202212,NM,35,-10.428571428571400,-10.142857142857100,11.571428571428600,-3.0,-21.714285714285700,4.285714285714290,157.69142857142900,87.0,43.0,1817174.0,1404466.0,84.77719847142860,7.765244557142860,47.10275455714290,,48.63938462857140,3.0,380.6666666666670,0.0,7206.0,61.0,1.4156015571428600,1.4156015571428600,517206.0,1035.0,32484.0,2103.0,34744.0
2022-04-02,202213,NM,35,-9.0,-8.0,17.857142857142900,-4.428571428571430,-14.714285714285700,2.857142857142860,178.63,71.0,40.0,1820579.0,1407276.0,86.8001438,8.035306042857140,44.97575131428570,,45.77437392857140,2.3,380.0,0.0,7279.0,73.0,1.3932536142857100,1.3932536142857100,517951.0,745.0,30847.0,1741.0,32743.0
2022-04-09,202214,NM,35,-7.142857142857140,-6.0,25.571428571428600,-4.857142857142860,-14.142857142857100,2.4285714285714300,179.89714285714300,45.0,42.0,1824501.0,1410854.0,83.55521397142860,13.616186157142900,41.136126028571400,,46.942795100000000,1.9,362.0,0.0,7360.0,81.0,1.1136606857142900,1.1744286857142900,518941.0,990.0,30768.0,1793.0,32672.0
2022-04-16,202215,NM,35,-7.428571428571430,-2.0,22.142857142857100,-5.0,-18.0,3.2857142857142900,,60.0,28.0,1829236.0,1414655.0,84.64641151428570,18.6280439,38.24861947142860,,48.29287682857140,2.6,376.0,0.6666666666666670,7410.0,50.0,1.329648142857140,1.4355565,519833.0,892.0,29756.0,2064.0,31948.0
2022-04-23,202216,NM,35,-12.285714285714300,-8.857142857142860,26.714285714285700,-5.142857142857140,-17.857142857142900,3.0,,59.0,48.0,1833415.0,1418497.0,84.82046151428570,14.196151285714300,39.98836391428570,,45.53381761428570,2.2,325.3333333333330,0.0,7442.0,32.0,1.621041942857140,1.6719534571428600,521018.0,1185.0,28642.0,2280.0,31028.0
2022-04-30,202217,NM,35,-6.285714285714290,-5.0,30.285714285714300,-3.5714285714285700,-14.285714285714300,2.2857142857142900,,53.0,55.0,1837743.0,1421895.0,85.01025372857140,7.236369642857140,40.571566000000000,,45.374878342857100,2.2,321.3333333333330,0.0,7499.0,57.0,1.5911464142857100,1.392812642857140,522329.0,1311.0,31409.0,2664.0,34219.0
2022-05-07,202218,NM,35,-4.428571428571430,-0.7142857142857140,26.428571428571400,-4.0,-15.285714285714300,2.0,,47.0,69.0,1841721.0,1424828.0,85.75492662857140,10.3729567,37.21642944285710,,47.142540385714300,2.1,307.0,0.0,7556.0,57.0,1.4936960714285700,1.4936960714285700,523940.0,1611.0,31842.0,3015.0,34978.0
2022-05-14,202219,NM,35,-6.142857142857140,-1.8571428571428600,26.285714285714300,-4.142857142857140,-16.285714285714300,2.0,,77.0,34.0,1845425.0,1427667.0,35.739961542857100,14.765267942857100,15.595285257142900,,21.583991185714300,3.2,201.66666666666700,0.0,7607.0,51.0,1.9285133857142900,2.0459526571428600,526137.0,2197.0,30097.0,3771.0,34018.0
2022-05-21,202220,NM,35,-6.0,-2.857142857142860,28.571428571428600,-3.0,-17.142857142857100,2.142857142857140,,108.0,69.0,1848906.0,1430325.0,,22.4021937,,,,3.7,,,7675.0,68.0,2.989724571428570,2.989724571428570,529336.0,3199.0,32741.0,5545.0,38458.0
2022-05-28,202221,NM,35,-4.8,-3.8,26.8,1.4,-18.8,3.2,,123.0,51.0,1851948.0,1432548.0,,26.40291498571430,,,,,,,7778.0,103.0,1.1719558142857100,1.3061327428571400,533867.0,4531.0,19869.0,2955.0,22925.0
2020-01-04,202001,NY,36,,,,,,,,,,,,,,,,,,2164.0,68.0,,,,,,,,,
2020-01-11,202002,NY,36,,,,,,,,,,,,,,,,,,2092.0,0.0,,,,,,,,,
2020-01-18,202003,NY,36,,,,,,,90.50000000000000,,,,,,,,,,,2169.0,54.0,,,,,,,,,
2020-01-25,202004,NY,36,,,,,,,105.35285714285700,,,,,,,,,,,2023.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-01,202005,NY,36,,,,,,,103.49,,,,,,,,,,,2031.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-08,202006,NY,36,,,,,,,102.33000000000000,,,,,,,,,,,2057.6666666666700,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-15,202007,NY,36,3.0,-4.0,-2.0,-4.0,1.0,0.0,110.72714285714300,,,,,,,,,,,1990.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-22,202008,NY,36,3.4285714285714300,-2.857142857142860,9.142857142857140,-5.142857142857140,-10.0,2.4285714285714300,112.05428571428600,,,,,,,,,,,2032.3333333333300,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-29,202009,NY,36,3.142857142857140,0.2857142857142860,8.428571428571430,0.0,2.857142857142860,0.14285714285714300,110.4,,,,,,,,,,,2161.0,43.0,0.0,0.0,,,0.0,0.0,,,
2020-03-07,202010,NY,36,6.285714285714290,5.857142857142860,10.571428571428600,-0.5714285714285710,3.857142857142860,-0.2857142857142860,112.21285714285700,,,,,,,,,,0.1,2072.0,0.0,0.0,0.0,,,76.0,76.0,700.0,181.0,881.0
2020-03-14,202011,NY,36,1.0,15.571428571428600,26.285714285714300,-10.142857142857100,-1.7142857142857100,1.7142857142857100,99.6957142857143,,,,,,,,,,0.6,1980.0,0.0,5.0,5.0,,,557.0,481.0,5949.0,989.0,6971.0
2020-03-21,202012,NY,36,-31.142857142857100,10.142857142857100,-2.4285714285714300,-42.42857142857140,-30.428571428571400,13.571428571428600,62.50571428571430,,,,,,,,,,2.2,2115.3333333333300,28.0,195.0,190.0,,,10410.0,9853.0,51199.0,19647.0,70910.0
2020-03-28,202013,NY,36,-56.0,-23.285714285714300,-27.285714285714300,-64.57142857142860,-52.142857142857100,22.857142857142900,43.432857142857100,,,,,,,,,,6.5,2444.0,372.0,1484.0,1289.0,,,52400.0,41990.0,65403.0,53181.0,118735.0
2020-04-04,202014,NY,36,-56.142857142857100,-23.285714285714300,-31.857142857142900,-68.14285714285710,-57.0,24.142857142857100,43.37428571428570,,,,,,,,,,9.4,3399.0,1351.0,5688.0,4204.0,,,121705.0,69305.0,67020.0,70550.0,137751.0
2020-04-11,202015,NY,36,-60.857142857142900,-14.857142857142900,-22.0,-69.42857142857140,-59.142857142857100,24.714285714285700,45.73285714285710,0.0,0.0,,,,,,,,6.9,3992.6666666666700,1959.6666666666700,12751.0,7063.0,1.1944335428571400,1.2418278714285700,192262.0,70557.0,92726.0,75400.0,168323.0
2020-04-18,202016,NY,36,-64.57142857142860,-27.0,-32.42857142857140,-69.42857142857140,-57.57142857142860,24.428571428571400,47.92142857142860,0.0,0.0,,,,,,,,5.9,3789.6666666666700,1780.6666666666700,18138.0,5387.0,0.9591426000000000,0.9861967857142860,244369.0,52107.0,96874.0,55291.0,152579.0
2020-04-25,202017,NY,36,-60.57142857142860,-22.142857142857100,-16.571428571428600,-66.85714285714290,-54.285714285714300,23.0,54.66142857142860,0.0,0.0,,,,,,,,6.4,3209.0,1212.0,22429.0,4291.0,0.8742223285714290,0.9102603285714290,287898.0,43529.0,129264.0,47421.0,177610.0
2020-05-02,202018,NY,36,-57.0,-19.428571428571400,-15.714285714285700,-65.14285714285710,-52.714285714285700,21.142857142857100,58.83714285714290,1.0,0.0,,,,,,,,5.2,2749.6666666666700,779.6666666666670,25093.0,2664.0,0.62059,0.6263607857142860,317174.0,29276.0,199720.0,46377.0,247530.0
2020-05-09,202019,NY,36,-51.714285714285700,-12.285714285714300,-2.7142857142857100,-62.142857142857100,-49.57142857142860,20.142857142857100,66.59285714285710,1.0,0.0,,,,,,,,4.9,2485.6666666666700,548.0,27341.0,2248.0,0.4352371857142860,0.44448622857142900,336802.0,19628.0,177934.0,26061.0,204855.0
2020-05-16,202020,NY,36,-49.857142857142900,-12.714285714285700,15.571428571428600,-59.57142857142860,-47.285714285714300,19.0,55.54142857142860,0.0,0.0,,,,,,,,6.6,2283.3333333333300,384.6666666666670,28718.0,1377.0,0.39694164285714300,0.41521588571428600,350979.0,14177.0,214396.0,21314.0,236513.0
2020-05-23,202021,NY,36,-45.42857142857140,-9.428571428571430,21.285714285714300,-58.42857142857140,-45.285714285714300,17.714285714285700,84.01142857142860,5.0,0.0,,,,,,,,6.3,2092.3333333333300,215.33333333333300,29905.0,1187.0,0.4510691428571430,0.45470617142857100,362889.0,11910.0,277767.0,16926.0,295431.0
2020-05-30,202022,NY,36,-44.42857142857140,-8.428571428571430,47.0,-56.285714285714300,-45.42857142857140,16.857142857142900,90.47142857142860,1.0,0.0,,,,,,,,5.0,2004.3333333333300,140.0,30513.0,608.0,0.4593067285714290,0.48564877142857100,372473.0,9584.0,388206.0,15460.0,404524.0
2020-06-06,202023,NY,36,-42.142857142857100,-7.0,35.57142857142860,-54.142857142857100,-39.142857142857100,15.571428571428600,93.50714285714290,3.0,0.0,,,,,,,,2.7,1886.0,58.666666666666700,30988.0,475.0,0.5334276285714290,0.5574138571428570,380066.0,7593.0,435597.0,11803.0,448379.0
2020-06-13,202024,NY,36,-36.285714285714300,-3.2857142857142900,62.285714285714300,-50.0,-36.714285714285700,13.285714285714300,106.80714285714300,1.0,0.0,,,,,,,,1.9,1838.6666666666700,22.666666666666700,31410.0,422.0,0.43702364285714300,0.45821788571428600,385104.0,5038.0,437189.0,8581.0,446653.0
2020-06-20,202025,NY,36,-32.142857142857100,-1.1428571428571400,70.57142857142860,-47.57142857142860,-35.57142857142860,11.857142857142900,115.29,0.0,0.0,,,,,,,,2.0,1858.3333333333300,24.0,31656.0,246.0,0.40868717142857100,0.4179082714285710,389602.0,4498.0,467385.0,7409.0,475727.0
2020-06-27,202026,NY,36,-30.285714285714300,-2.142857142857140,64.71428571428570,-45.285714285714300,-35.57142857142860,11.0,121.30428571428600,0.0,0.0,,,,,,,,1.4,1905.3333333333300,63.333333333333300,31890.0,234.0,0.45128124285714300,0.4404130857142860,394261.0,4659.0,417322.0,6628.0,424896.0
2020-07-04,202027,NY,36,-26.571428571428600,1.0,74.0,-45.142857142857100,-38.857142857142900,10.714285714285700,124.49142857142900,0.0,0.0,,,,,,,,1.5,1872.6666666666700,35.333333333333300,32044.0,154.0,0.3799659857142860,0.3851564,399054.0,4793.0,382237.0,5498.0,388544.0
2020-07-11,202028,NY,36,-27.857142857142900,-3.857142857142860,53.714285714285700,-45.42857142857140,-36.42857142857140,10.857142857142900,124.87,0.0,0.0,,,,,,,,2.3,1871.6666666666700,47.666666666666700,32216.0,172.0,0.33667888571428600,0.3413317,403877.0,4823.0,448377.0,6209.0,455265.0
2020-07-18,202029,NY,36,-23.0,-1.5714285714285700,83.28571428571430,-42.714285714285700,-34.57142857142860,9.428571428571430,134.03571428571400,245.0,0.0,,,,,,,,2.1,1829.3333333333300,20.666666666666700,32331.0,115.0,0.38929825714285700,0.40267408571428600,409380.0,5503.0,438378.0,6712.0,445893.0
2020-07-25,202030,NY,36,-23.571428571428600,-4.857142857142860,71.57142857142860,-43.857142857142900,-34.57142857142860,9.714285714285710,134.2942857142860,528.0,0.0,,,,,,,,1.1,1799.0,0.0,32446.0,115.0,0.38871800000000000,0.3918893285714290,414317.0,4937.0,447313.0,6181.0,454207.0
2020-08-01,202031,NY,36,-22.428571428571400,-4.142857142857140,79.0,-43.0,-35.0,9.142857142857140,137.91857142857100,527.0,0.0,,,,,,,,1.3,1872.3333333333300,64.33333333333330,32517.0,71.0,0.3806758714285710,0.39566300000000000,418899.0,4582.0,464975.0,6051.0,471614.0
2020-08-08,202032,NY,36,-22.0,-4.857142857142860,63.0,-43.714285714285700,-35.57142857142860,9.142857142857140,137.25571428571400,539.0,0.0,,,,,,,,1.3,1866.0,62.0,32586.0,69.0,0.4472159571428570,0.4715335285714290,423177.0,4278.0,486108.0,5806.0,492403.0
2020-08-15,202033,NY,36,-21.714285714285700,-5.142857142857140,80.57142857142860,-42.285714285714300,-34.714285714285700,8.571428571428570,143.43571428571400,513.0,0.0,,,,,,,,2.2,1811.0,11.333333333333300,32642.0,56.0,0.3702149571428570,0.37524067142857100,427302.0,4125.0,558353.0,5890.0,565020.0
2020-08-22,202034,NY,36,-22.428571428571400,-6.428571428571430,68.57142857142860,-42.57142857142860,-35.0,8.714285714285710,142.43571428571400,877.0,0.0,,,,,,,,1.6,1865.0,54.0,32673.0,31.0,0.4497435714285710,0.47909818571428600,431543.0,4241.0,558311.0,5253.0,564224.0
2020-08-29,202035,NY,36,-22.142857142857100,-6.857142857142860,58.57142857142860,-42.142857142857100,-34.285714285714300,8.714285714285710,136.43,524.0,0.0,,,,,,,,1.1,1804.6666666666700,1.3333333333333300,32725.0,52.0,0.45526552857142900,0.4822701857142860,435756.0,4213.0,583710.0,6004.0,590246.0
2020-09-05,202036,NY,36,-19.428571428571400,-4.0,70.85714285714290,-40.0,-33.857142857142900,7.714285714285710,139.43142857142900,501.0,0.0,,,,,,,,0.9,1787.3333333333300,0.0,32821.0,96.0,0.5173119000000000,0.5272897571428570,441012.0,5256.0,576784.0,6360.0,583557.0
2020-09-12,202037,NY,36,-21.0,-5.571428571428570,71.14285714285710,-41.857142857142900,-37.285714285714300,8.571428571428570,134.96142857142900,596.0,0.0,,,,,,,,1.8,1785.0,0.0,32858.0,37.0,0.41547111428571400,0.4215014142857140,446028.0,5016.0,529878.0,6243.0,536524.0
2020-09-19,202038,NY,36,-20.428571428571400,-6.0,48.57142857142860,-40.0,-30.571428571428600,8.0,132.08142857142900,615.0,0.0,,,,,,,,1.2,1872.0,30.0,32915.0,57.0,0.4846552714285710,0.4969873428571430,451655.0,5627.0,607645.0,6747.0,614629.0
2020-09-26,202039,NY,36,-20.285714285714300,-6.142857142857140,44.42857142857140,-40.0,-30.0,7.714285714285710,130.6614285714290,684.0,0.0,,,,,,,,1.1,2085.0,233.0,33120.0,205.0,0.4798255285714290,0.5198291285714290,457573.0,5918.0,611514.0,7433.0,619137.0
2020-10-03,202040,NY,36,-21.428571428571400,-5.142857142857140,30.0,-40.42857142857140,-29.857142857142900,8.142857142857140,125.81714285714300,873.0,0.0,,,,,,,,1.6,1966.3333333333300,101.33333333333300,33207.0,87.0,0.32956608571428600,0.31514312857142900,466307.0,8734.0,651141.0,10337.0,661683.0
2020-10-10,202041,NY,36,-22.714285714285700,-5.142857142857140,34.142857142857100,-39.57142857142860,-29.857142857142900,8.0,126.01857142857100,893.0,0.0,,,,,,,,2.1,2076.3333333333300,203.33333333333300,33296.0,89.0,0.45870038571428600,0.4591819428571430,476397.0,10090.0,748502.0,11357.0,760142.0
2020-10-17,202042,NY,36,-25.428571428571400,-8.428571428571430,15.142857142857100,-41.714285714285700,-31.142857142857100,9.571428571428570,121.00428571428600,1066.0,0.0,,,,,,,,3.6,1920.3333333333300,28.0,33376.0,80.0,0.3854403000000000,0.42235532857142900,486207.0,9810.0,746140.0,12093.0,758493.0
2020-10-24,202043,NY,36,-23.571428571428600,-6.857142857142860,21.571428571428600,-39.285714285714300,-28.285714285714300,8.857142857142860,120.71285714285700,1008.0,7.0,,,,,,,,3.8,1877.3333333333300,0.0,33463.0,87.0,0.38496882857142900,0.4041440714285720,497732.0,11525.0,761318.0,14471.0,776085.0
2020-10-31,202044,NY,36,-25.571428571428600,-7.142857142857140,-3.857142857142860,-42.142857142857100,-28.571428571428600,9.857142857142860,114.46714285714300,1041.0,14.0,,,,,,,,4.9,1980.3333333333300,64.33333333333330,33559.0,96.0,0.48496237142857100,0.5274312142857140,511761.0,14029.0,752474.0,15364.0,768237.0
2020-11-07,202045,NY,36,-25.142857142857100,-8.285714285714290,6.0,-42.142857142857100,-29.0,9.714285714285710,106.05571428571400,1650.0,10.0,,,,,,,,6.3,2132.0,202.0,33715.0,156.0,0.6486977714285710,0.6216128571428570,530218.0,18457.0,784223.0,21182.0,805854.0
2020-11-14,202046,NY,36,-25.142857142857100,-8.428571428571430,7.428571428571430,-42.142857142857100,-29.714285714285700,10.285714285714300,103.96428571428600,2589.0,12.0,,,,,,,,9.7,2009.0,84.66666666666670,33844.0,129.0,0.5849922285714290,0.6137308714285710,561921.0,31703.0,879244.0,34049.0,914282.0
2020-11-21,202047,NY,36,-27.571428571428600,-8.285714285714290,-10.142857142857100,-43.42857142857140,-29.142857142857100,10.714285714285700,100.30285714285700,3039.0,19.0,,,,,,,,13.1,2114.0,156.0,34126.0,282.0,0.5420699142857140,0.5631621285714290,597680.0,35759.0,987976.0,42075.0,1031209.0
2020-11-28,202048,NY,36,-32.0,-8.0,-12.0,-48.714285714285700,-40.57142857142860,13.285714285714300,92.66571428571430,3828.0,22.0,,,,,,,,19.7,2191.3333333333300,232.33333333333300,34358.0,232.0,0.7300666,0.7505224428571430,643163.0,45483.0,1017706.0,54437.0,1072871.0
2020-12-05,202049,NY,36,-30.285714285714300,-12.0,-21.571428571428600,-46.57142857142860,-31.428571428571400,12.0,94.11428571428570,4608.0,25.0,,,,,,,,28.5,2272.0,278.0,34763.0,405.0,0.7464514285714290,0.7461317142857140,704683.0,61520.0,1067314.0,71865.0,1140325.0
2020-12-12,202050,NY,36,-28.571428571428600,-9.285714285714290,-18.571428571428600,-46.42857142857140,-30.285714285714300,11.428571428571400,96.73000000000000,5584.0,28.0,,,,,,,,32.1,2440.6666666666700,439.6666666666670,35335.0,572.0,0.8488994142857140,0.8595873857142860,774228.0,69545.0,1073752.0,76756.0,1151634.0
2020-12-19,202051,NY,36,-32.857142857142900,-11.857142857142900,-25.714285714285700,-48.857142857142900,-35.0,14.0,90.05857142857140,6094.0,41.0,,,,,,,,32.9,2521.0,493.3333333333330,36142.0,807.0,0.9288194571428570,0.9566373571428570,847778.0,73550.0,1040644.0,82262.0,1124006.0
2020-12-26,202052,NY,36,-31.428571428571400,-6.428571428571430,-28.285714285714300,-50.857142857142900,-42.42857142857140,14.0,91.4842857142857,6735.0,35.0,89000.0,,,,,,,39.2,2650.0,592.0,37108.0,966.0,0.7739728285714290,0.8216216142857140,924014.0,76236.0,985833.0,87193.0,1074109.0
2021-01-02,202053,NY,36,-32.285714285714300,-12.714285714285700,-18.571428571428600,-52.285714285714300,-44.0,15.428571428571400,92.43000000000000,7181.0,20.0,200000.0,,,3.5011787285714300,,,,38.1,2624.3333333333300,565.3333333333330,38093.0,985.0,1.0694704714285700,1.1107734428571400,1011665.0,87651.0,908182.0,104567.0,1014500.0
