epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202215,AR,5,1.5714285714285714,4.0,87.57142857142857,16.857142857142858,-11.285714285714286,3.0,141.0,50.0,2004595.0,1555182.0,,646.6666666666666,13.666666666666664,11339.0,34.0,834200.0,545.0,13120.0,443.0,13582.0
202216,AR,5,-1.2857142857142858,-0.7142857142857143,106.0,18.714285714285715,-9.857142857142858,1.8571428571428572,114.0,37.0,2008056.0,1558690.0,,644.0,15.0,11369.0,30.0,834946.0,746.0,11924.0,526.0,12465.0
202217,AR,5,4.714285714285714,4.142857142857143,111.85714285714286,23.0,-8.142857142857142,1.1428571428571428,87.0,32.0,2012031.0,1562131.0,,615.3333333333334,0.0,11389.0,20.0,835857.0,911.0,12360.0,534.0,13003.0
202218,AR,5,6.0,7.714285714285714,97.85714285714286,23.571428571428573,-8.285714285714286,1.5714285714285714,92.0,23.0,2014503.0,1564403.0,,673.0,48.0,11407.0,18.0,837030.0,1173.0,12417.0,772.0,13214.0
202219,AR,5,6.571428571428571,7.428571428571429,129.71428571428572,25.571428571428573,-10.0,0.2857142857142857,136.0,22.0,2017327.0,1567100.0,,675.0,55.0,11415.0,8.0,838470.0,1440.0,13396.0,918.0,14331.0
202220,AR,5,4.428571428571429,4.142857142857143,122.57142857142857,23.857142857142858,-10.857142857142858,1.2857142857142858,81.0,16.0,2020313.0,1569826.0,,629.3333333333334,15.333333333333336,11438.0,23.0,840444.0,1974.0,14050.0,1128.0,15186.0
202221,AR,5,3.5714285714285716,4.428571428571429,115.42857142857143,29.142857142857142,-14.285714285714286,2.4285714285714284,95.0,16.0,2022118.0,1571245.0,,665.0,53.0,11478.0,40.0,842815.0,2371.0,14683.0,1390.0,16097.0
202222,AR,5,3.4285714285714284,6.285714285714286,155.28571428571428,26.571428571428573,-23.428571428571427,3.2857142857142856,142.0,21.0,2025277.0,1574022.0,,647.3333333333334,40.333333333333336,11498.0,26.0,845647.0,2832.0,14427.0,1736.0,16189.0
202223,AR,5,0.8571428571428571,3.857142857142857,120.57142857142857,25.285714285714285,-16.428571428571427,3.2857142857142856,181.0,20.0,2028953.0,1576070.0,,687.3333333333335,80.33333333333333,11517.0,19.0,849754.0,4107.0,16572.0,2258.0,18859.0
202224,AR,5,2.5714285714285716,4.857142857142857,130.0,27.285714285714285,-17.428571428571427,2.7142857142857144,211.0,13.0,2030137.0,1577121.0,,642.3333333333334,39.333333333333336,11533.0,16.0,854717.0,4963.0,16400.0,2652.0,19090.0
202225,AR,5,1.5714285714285714,3.5714285714285716,127.0,26.571428571428573,-18.0,3.142857142857143,242.0,16.0,2032393.0,1579175.0,,671.3333333333334,74.33333333333333,11568.0,35.0,860503.0,5786.0,17798.0,3122.0,20958.0
202226,AR,5,3.5714285714285716,7.571428571428571,130.0,30.428571428571427,-18.428571428571427,2.7142857142857144,320.0,11.0,2035289.0,1580818.0,,644.0,51.0,11589.0,21.0,868219.0,7716.0,17256.0,3789.0,21072.0
202227,AR,5,-1.1428571428571428,5.142857142857143,130.57142857142858,19.428571428571427,-26.428571428571427,5.0,375.0,6.0,2037818.0,1582538.0,,681.0,90.0,11608.0,19.0,876650.0,8431.0,15654.0,4392.0,20076.0
202228,AR,5,0.0,3.142857142857143,110.14285714285714,23.571428571428573,-17.142857142857142,4.0,473.0,21.0,2039863.0,1584090.0,,647.6666666666666,58.66666666666666,11633.0,25.0,885987.0,9337.0,18539.0,4750.0,23330.0
202229,AR,5,-0.7142857142857143,2.7142857142857144,99.0,21.857142857142858,-17.142857142857142,5.428571428571429,517.0,14.0,2040248.0,1584345.0,,638.3333333333334,51.33333333333334,11673.0,40.0,894975.0,8988.0,17835.0,4824.0,22703.0
202230,AR,5,0.2857142857142857,2.142857142857143,85.85714285714286,23.428571428571427,-16.857142857142858,5.142857142857143,456.0,5.0,2044788.0,1587543.0,,569.0,6.0,11719.0,46.0,903555.0,8580.0,17349.0,4093.0,21485.0
202231,AR,5,4.571428571428571,6.0,93.28571428571429,22.571428571428573,-16.142857142857142,3.7142857142857144,434.0,8.0,2048912.0,1590908.0,,538.3333333333334,2.333333333333333,11763.0,44.0,910322.0,6767.0,16209.0,3689.0,19937.0
202232,AR,5,3.2857142857142856,4.571428571428571,96.0,21.571428571428573,-15.714285714285714,3.5714285714285716,419.0,7.0,2051724.0,1594012.0,,,,11822.0,59.0,916624.0,6302.0,15870.0,3402.0,19312.0
202233,AR,5,3.6,4.4,89.4,19.4,-15.6,5.8,410.0,6.0,2054461.0,1596158.0,,,,11861.0,39.0,922679.0,6055.0,9902.0,2006.0,11922.0
202001,CA,6,,,,,,,,,,,,5888.0,0.0,,,,,,,
202002,CA,6,,,,,,,,,,,,5873.0,0.0,,,,,,,
202003,CA,6,,,,,,,,,,,,5829.666666666668,0.0,,,,,,,
202004,CA,6,,,,,,,,,,,,5832.0,0.0,0.0,0.0,0.0,0.0,,,
202005,CA,6,,,,,,,,,,,,5686.0,0.0,0.0,0.0,3.0,3.0,,,
202006,CA,6,,,,,,,,,,,,5912.666666666668,0.0,0.0,0.0,6.0,3.0,,,
202007,CA,6,1.0,1.0,19.0,1.0,-1.0,0.0,,,,,,5588.0,0.0,0.0,0.0,8.0,2.0,,,
202008,CA,6,2.4285714285714284,0.2857142857142857,17.285714285714285,-1.4285714285714286,-5.285714285714286,1.1428571428571428,,,,,,5796.666666666668,0.0,0.0,0.0,10.0,2.0,,,
202009,CA,6,3.857142857142857,2.2857142857142856,14.714285714285714,2.2857142857142856,2.5714285714285716,-0.7142857142857143,,,,,,5680.0,0.0,0.0,0.0,13.0,3.0,,,
202010,CA,6,4.285714285714286,5.714285714285714,9.571428571428571,-1.5714285714285714,2.2857142857142856,-0.14285714285714285,,,,,0.2,5735.0,0.0,1.0,1.0,94.0,81.0,1067.0,136.0,1206.0
202011,CA,6,-1.7142857142857142,12.714285714285714,-6.714285714285714,-13.857142857142858,-3.4285714285714284,3.0,,,,,0.7,5462.666666666667,0.0,5.0,6.0,335.0,241.0,5392.0,588.0,5985.0
202012,CA,6,-28.571428571428573,4.857142857142857,-21.142857142857142,-37.57142857142857,-31.428571428571427,14.714285714285714,,,,,2.1,5666.333333333332,0.0,26.0,21.0,1396.0,1061.0,22355.0,1859.0,24244.0
202013,CA,6,-44.42857142857143,-18.857142857142858,-31.142857142857142,-52.57142857142857,-46.285714285714285,20.571428571428573,,,,,3.6,5645.0,0.0,188.0,162.0,7514.0,6118.0,64674.0,6388.0,71091.0
202014,CA,6,-43.142857142857146,-17.285714285714285,-32.142857142857146,-53.0,-48.285714285714285,20.571428571428573,,,,,3.7,5889.333333333332,190.0,292.0,214.0,12834.0,9358.0,77212.0,10081.0,87350.0
202015,CA,6,-48.142857142857146,-21.714285714285715,-49.0,-58.285714285714285,-51.142857142857146,22.571428571428573,,,,,4.0,5919.666666666668,302.6666666666667,599.0,307.0,21461.0,8627.0,88486.0,10559.0,99171.0
202016,CA,6,-52.0,-21.142857142857142,-37.714285714285715,-53.285714285714285,-48.142857142857146,20.857142857142858,,,,,3.6,5952.0,387.0,1127.0,528.0,30642.0,9181.0,95507.0,10905.0,106596.0
202017,CA,6,-54.57142857142857,-16.428571428571427,-30.714285714285715,-51.42857142857143,-46.285714285714285,19.714285714285715,,,,,2.2,5760.666666666668,284.0,1662.0,535.0,42432.0,11790.0,128751.0,11417.0,140425.0
202018,CA,6,-50.142857142857146,-12.857142857142858,-25.285714285714285,-48.714285714285715,-45.0,17.571428571428573,,,,,2.5,5563.0,202.66666666666663,2159.0,497.0,53885.0,11453.0,174030.0,11950.0,186656.0
202019,CA,6,-46.0,-6.714285714285714,-18.285714285714285,-45.714285714285715,-42.714285714285715,17.428571428571427,,,,,2.4,5486.666666666667,176.66666666666663,2674.0,515.0,67260.0,13375.0,238367.0,12761.0,251580.0
202020,CA,6,-45.42857142857143,-8.571428571428571,-16.714285714285715,-44.857142857142854,-41.0,16.428571428571427,,,,,2.1,5526.666666666668,219.33333333333331,3193.0,519.0,79468.0,12208.0,287135.0,12983.0,300470.0
202021,CA,6,-42.57142857142857,-7.857142857142857,-9.0,-44.285714285714285,-39.285714285714285,15.857142857142858,,,,,2.2,5367.666666666667,128.66666666666666,3684.0,491.0,93546.0,14078.0,332890.0,19268.0,353590.0
202022,CA,6,-40.857142857142854,-7.428571428571429,1.1428571428571428,-43.285714285714285,-40.714285714285715,15.428571428571429,,,,,2.5,5438.333333333333,194.66666666666663,4078.0,394.0,111533.0,17987.0,369753.0,19705.0,394429.0
202023,CA,6,-38.142857142857146,-6.571428571428571,-8.0,-41.714285714285715,-34.857142857142854,14.285714285714286,,,,,2.8,5368.666666666667,160.0,4544.0,466.0,129912.0,18379.0,402838.0,23293.0,428233.0
202024,CA,6,-32.42857142857143,-5.428571428571429,5.714285714285714,-38.285714285714285,-33.42857142857143,12.571428571428571,,,,,2.3,5421.0,222.0,4991.0,447.0,150678.0,20766.0,445065.0,23940.0,471245.0
202025,CA,6,-29.714285714285715,-5.0,11.0,-36.42857142857143,-33.0,11.428571428571429,,,,,2.8,5336.0,188.0,5424.0,433.0,177447.0,26769.0,484675.0,34916.0,522328.0
202026,CA,6,-30.285714285714285,-7.142857142857143,8.714285714285714,-37.285714285714285,-33.714285714285715,11.571428571428571,,,,,4.0,5535.666666666668,321.3333333333333,5820.0,396.0,217380.0,39933.0,535400.0,50759.0,588690.0
202027,CA,6,-28.714285714285715,-3.7142857142857144,11.0,-38.142857142857146,-38.42857142857143,12.142857142857142,,,,,5.7,5686.333333333332,510.33333333333326,6271.0,451.0,266873.0,49493.0,595648.0,58047.0,656312.0
202028,CA,6,-29.857142857142858,-7.285714285714286,7.857142857142857,-38.42857142857143,-35.714285714285715,12.142857142857142,,,,,6.3,5795.666666666668,657.6666666666666,7000.0,729.0,328117.0,61244.0,660398.0,66990.0,730721.0
202029,CA,6,-30.142857142857142,-7.142857142857143,10.428571428571429,-39.714285714285715,-35.57142857142857,12.285714285714286,2406.0,,,,7.3,5932.666666666668,814.6666666666665,7651.0,651.0,390675.0,62558.0,743187.0,73733.0,820616.0
202030,CA,6,-30.142857142857142,-8.428571428571429,13.285714285714286,-39.857142857142854,-36.142857142857146,12.285714285714286,4402.0,,,,8.1,5913.0,778.0,8389.0,738.0,457550.0,66875.0,827514.0,70828.0,903518.0
202031,CA,6,-29.714285714285715,-8.142857142857142,13.571428571428571,-39.57142857142857,-36.42857142857143,11.714285714285714,5543.0,,,,7.8,6002.333333333332,861.3333333333335,9278.0,889.0,515533.0,57983.0,819758.0,67185.0,892157.0
202032,CA,6,-28.142857142857142,-7.142857142857143,15.571428571428571,-38.142857142857146,-36.0,11.428571428571429,5050.0,,,,6.3,5976.333333333332,879.3333333333335,10204.0,926.0,561941.0,46408.0,785543.0,60075.0,850371.0
202033,CA,6,-29.0,-8.714285714285714,12.571428571428571,-39.57142857142857,-36.57142857142857,11.428571428571429,4456.0,,,,7.1,5999.0,925.0,11120.0,916.0,627441.0,65500.0,723597.0,45576.0,773243.0
202034,CA,6,-30.285714285714285,-10.142857142857142,-1.8571428571428572,-40.42857142857143,-36.142857142857146,11.857142857142858,3517.0,,,,6.8,6201.666666666668,1104.6666666666667,11987.0,867.0,669311.0,41870.0,678156.0,39005.0,720737.0
202035,CA,6,-29.571428571428573,-11.142857142857142,-1.7142857142857142,-40.0,-35.142857142857146,11.571428571428571,3148.0,,,,6.4,5635.333333333332,489.33333333333326,12794.0,807.0,705589.0,36278.0,625636.0,32665.0,661245.0
202036,CA,6,-27.428571428571427,-8.714285714285714,2.142857142857143,-38.142857142857146,-35.57142857142857,10.857142857142858,2914.0,,,,5.1,5579.666666666668,408.66666666666674,13607.0,813.0,738041.0,32452.0,638502.0,28709.0,670567.0
202037,CA,6,-28.571428571428573,-10.571428571428571,-6.142857142857143,-41.0,-39.857142857142854,12.0,2685.0,,,,4.8,5697.333333333332,557.3333333333334,14246.0,639.0,761065.0,23024.0,595407.0,22528.0,620334.0
202038,CA,6,-27.571428571428573,-11.142857142857142,-7.428571428571429,-40.42857142857143,-33.142857142857146,10.857142857142858,2303.0,,,,3.9,5594.666666666668,452.66666666666674,14904.0,658.0,785076.0,24011.0,679903.0,23739.0,705779.0
202039,CA,6,-27.0,-11.571428571428571,-6.0,-41.0,-32.57142857142857,10.571428571428571,2260.0,,,,2.7,5412.0,274.6666666666667,15457.0,553.0,809732.0,24656.0,678140.0,21611.0,701892.0
202040,CA,6,-26.428571428571427,-10.142857142857142,-12.428571428571429,-40.42857142857143,-32.42857142857143,10.571428571428571,2288.0,,,,2.9,5556.0,353.0,16037.0,580.0,833361.0,23629.0,444506.0,13129.0,458685.0
202041,CA,6,-26.0,-10.428571428571429,-9.714285714285714,-40.0,-32.142857142857146,10.285714285714286,2315.0,,,,2.2,5443.0,226.0,16487.0,450.0,856799.0,23438.0,704981.0,20308.0,727426.0
202042,CA,6,-25.714285714285715,-10.857142857142858,-5.285714285714286,-38.857142857142854,-32.42857142857143,10.428571428571429,2317.0,0.0,,,2.2,5520.0,302.0,16899.0,412.0,878674.0,21875.0,502622.0,15648.0,519641.0
202043,CA,6,-26.142857142857142,-11.142857142857142,-8.285714285714286,-38.142857142857146,-31.571428571428573,10.285714285714286,2384.0,11.0,,,2.2,5252.666666666667,70.0,17275.0,386.0,910408.0,31734.0,674332.0,21171.0,697255.0
202044,CA,6,-25.285714285714285,-9.0,-13.285714285714286,-39.285714285714285,-31.571428571428573,9.857142857142858,2527.0,29.0,,,3.3,5421.0,159.33333333333334,17631.0,356.0,940239.0,29831.0,714855.0,23716.0,739973.0
202045,CA,6,-26.428571428571427,-12.0,-18.142857142857142,-42.42857142857143,-31.857142857142858,11.285714285714286,2894.0,31.0,,,3.5,5753.666666666668,411.66666666666674,17976.0,345.0,982111.0,41872.0,837097.0,38746.0,878352.0
202046,CA,6,-25.714285714285715,-12.285714285714286,-23.571428571428573,-43.857142857142854,-33.0,11.714285714285714,3477.0,44.0,,,4.0,5853.666666666668,460.66666666666674,18268.0,292.0,1039226.0,57115.0,896121.0,48889.0,947849.0
202047,CA,6,-27.714285714285715,-11.285714285714286,-21.714285714285715,-43.57142857142857,-31.714285714285715,11.571428571428571,4903.0,41.0,,,6.8,6141.0,711.0,18734.0,466.0,1128322.0,89096.0,1294432.0,89014.0,1388960.0
202048,CA,6,-31.285714285714285,-9.571428571428571,-18.571428571428573,-47.142857142857146,-43.714285714285715,13.857142857142858,6871.0,81.0,,,8.5,6105.333333333332,617.3333333333334,19168.0,434.0,1229958.0,101636.0,1203763.0,87968.0,1296423.0
202049,CA,6,-28.428571428571427,-12.428571428571429,-24.571428571428573,-45.0,-32.857142857142854,12.428571428571429,8918.0,39.0,,,11.7,6722.666666666668,1182.6666666666667,19925.0,757.0,1385653.0,155695.0,1456652.0,153986.0,1616442.0
202050,CA,6,-31.571428571428573,-12.857142857142858,-29.428571428571427,-48.714285714285715,-34.57142857142857,13.428571428571429,11674.0,58.0,,,15.0,7492.666666666668,1854.666666666667,20985.0,1060.0,1610764.0,225111.0,1622080.0,207440.0,1836648.0
202051,CA,6,-30.714285714285715,-11.857142857142858,-30.285714285714285,-47.57142857142857,-35.857142857142854,13.714285714285714,14934.0,54.0,,,18.1,8253.333333333334,2534.333333333333,22616.0,1631.0,1921323.0,310559.0,1702443.0,286203.0,2001737.0
202052,CA,6,-33.0,-7.714285714285714,-25.142857142857142,-50.142857142857146,-47.714285714285715,15.857142857142858,15561.0,62.0,,,17.4,9250.666666666666,3410.666666666666,24176.0,1560.0,2198875.0,277552.0,1549858.0,270828.0,1836516.0
202053,CA,6,-34.285714285714285,-14.142857142857142,-22.142857142857142,-52.42857142857143,-48.857142857142854,17.428571428571427,16061.0,56.0,,,18.3,9701.666666666666,3803.666666666666,26538.0,2362.0,2481245.0,282370.0,1427794.0,310372.0,1754919.0
202101,CA,6,-34.714285714285715,-15.857142857142858,-28.428571428571427,-49.57142857142857,-37.857142857142854,15.142857142857142,16820.0,83.0,,,21.8,10152.333333333334,4201.333333333333,29587.0,3049.0,2776923.0,295678.0,1600519.0,303376.0,1920208.0
202102,CA,6,-35.714285714285715,-16.857142857142858,-22.285714285714285,-50.285714285714285,-37.57142857142857,14.142857142857142,14789.0,46.0,,,19.3,9894.0,3914.0,32940.0,3353.0,3055832.0,278909.0,1699856.0,251579.0,1965108.0
202103,CA,6,-35.714285714285715,-18.142857142857142,-22.714285714285715,-51.57142857142857,-39.0,14.428571428571429,13111.0,44.0,,,16.1,8967.0,2951.0,36357.0,3417.0,3228175.0,172343.0,1423079.0,166629.0,1601845.0
202104,CA,6,-35.714285714285715,-19.857142857142858,-37.57142857142857,-52.857142857142854,-37.0,14.428571428571429,10643.0,20.0,,,12.0,8422.333333333334,2398.333333333333,40031.0,3674.0,3367360.0,139185.0,1420430.0,132769.0,1563450.0
202105,CA,6,-31.0,-15.285714285714286,-21.428571428571427,-48.42857142857143,-34.57142857142857,12.571428571428571,8527.0,19.0,,,10.9,7813.666666666668,1838.666666666667,43563.0,3532.0,3466302.0,98942.0,1427296.0,107260.0,1542581.0
202106,CA,6,-31.0,-13.857142857142858,-24.142857142857142,-47.57142857142857,-34.857142857142854,12.142857142857142,6461.0,24.0,4222810.0,1081040.0,7.6,7107.666666666668,1264.6666666666667,46560.0,2997.0,3537144.0,70842.0,739027.0,56946.0,800042.0
202107,CA,6,-28.428571428571427,-14.0,-17.142857142857142,-46.142857142857146,-35.857142857142854,12.285714285714286,4883.0,19.0,5159868.0,1753917.0,5.8,6467.333333333332,750.6666666666665,48949.0,2389.0,3583940.0,46796.0,858893.0,32919.0,894854.0
202108,CA,6,-27.428571428571427,-13.857142857142858,-11.857142857142858,-44.42857142857143,-33.142857142857146,11.428571428571429,3857.0,24.0,5994948.0,2384283.0,5.8,6329.333333333332,626.0,51902.0,2953.0,3622683.0,38743.0,1016088.0,29974.0,1048787.0
202109,CA,6,-25.571428571428573,-11.285714285714286,-14.714285714285714,-43.285714285714285,-33.142857142857146,10.857142857142858,3157.0,16.0,7075139.0,3128908.0,4.3,6172.333333333332,447.33333333333326,53969.0,2067.0,3654029.0,31346.0,1042531.0,24635.0,1069425.0
202110,CA,6,-26.142857142857142,-12.428571428571429,-21.857142857142858,-44.142857142857146,-33.57142857142857,11.428571428571429,2629.0,18.0,8025538.0,3605816.0,3.8,6017.333333333332,314.6666666666667,55325.0,1356.0,3678422.0,24393.0,1057942.0,22169.0,1082278.0
202111,CA,6,-22.571428571428573,-11.285714285714286,-17.857142857142858,-41.285714285714285,-33.0,10.571428571428571,2490.0,13.0,9562989.0,4486322.0,3.3,5828.0,222.66666666666663,56280.0,955.0,3699011.0,20589.0,999229.0,18364.0,1019110.0
202112,CA,6,-21.0,-10.714285714285714,-6.428571428571429,-39.285714285714285,-32.42857142857143,9.428571428571429,2140.0,13.0,11323197.0,5364314.0,2.7,5678.0,132.0,57985.0,1705.0,3717764.0,18753.0,1001173.0,17538.0,1020662.0
202113,CA,6,-17.857142857142858,-5.857142857142857,0.8571428571428571,-37.57142857142857,-34.142857142857146,8.857142857142858,2004.0,5.0,12935569.0,6249927.0,2.8,5661.666666666668,146.0,58792.0,807.0,3736555.0,18791.0,1067791.0,19213.0,1088723.0
202114,CA,6,-20.714285714285715,-8.571428571428571,-0.7142857142857143,-37.42857142857143,-34.142857142857146,8.714285714285714,1776.0,9.0,14803675.0,7356799.0,2.9,5341.333333333333,0.0,59485.0,693.0,3759601.0,23046.0,1146379.0,18663.0,1166470.0
202115,CA,6,-19.571428571428573,-10.0,-4.0,-37.42857142857143,-32.142857142857146,8.571428571428571,1925.0,10.0,16772771.0,8625826.0,2.8,5279.0,0.0,60032.0,547.0,3778070.0,18469.0,1167689.0,17128.0,1186169.0
202116,CA,6,-19.428571428571427,-9.571428571428571,-4.428571428571429,-37.0,-31.571428571428573,8.428571428571429,1689.0,19.0,18212594.0,9910274.0,2.8,5296.333333333333,30.0,60472.0,440.0,3792370.0,14300.0,1230482.0,16275.0,1247795.0
202117,CA,6,-18.857142857142858,-9.0,-3.857142857142857,-36.57142857142857,-31.428571428571427,8.285714285714286,1712.0,9.0,19444906.0,11189889.0,3.1,5326.333333333333,59.33333333333334,60993.0,521.0,3806397.0,14027.0,1183421.0,14031.0,1198539.0
202118,CA,6,-16.857142857142858,-4.714285714285714,-0.5714285714285714,-35.285714285714285,-31.142857142857142,7.714285714285714,1557.0,15.0,20172726.0,12399862.0,2.8,5309.0,58.66666666666666,61370.0,377.0,3819518.0,13121.0,1180550.0,13350.0,1194924.0
202119,CA,6,-17.428571428571427,-6.428571428571429,-2.0,-34.57142857142857,-31.428571428571427,7.428571428571429,1341.0,8.0,20838068.0,13683728.0,2.5,5212.333333333333,32.0,61588.0,218.0,3830790.0,11272.0,1127318.0,10765.0,1139176.0
202120,CA,6,-17.428571428571427,-7.285714285714286,-1.5714285714285714,-34.57142857142857,-30.285714285714285,8.0,1341.0,12.0,21686713.0,14826147.0,2.1,5221.666666666667,64.66666666666667,61830.0,242.0,3839685.0,8895.0,1078912.0,9361.0,1089238.0
202121,CA,6,-15.571428571428571,-5.857142857142857,4.142857142857143,-34.285714285714285,-30.428571428571427,7.0,1153.0,13.0,22297569.0,15559748.0,1.5,5306.0,166.0,62118.0,288.0,3852268.0,12583.0,986995.0,7445.0,995184.0
202122,CA,6,-14.428571428571429,-4.0,10.285714285714286,-34.857142857142854,-35.0,7.714285714285714,1118.0,7.0,22815649.0,16096088.0,1.5,5168.666666666667,60.0,62561.0,443.0,3858588.0,6320.0,937830.0,6908.0,945101.0
202123,CA,6,-14.285714285714286,-4.428571428571429,6.428571428571429,-33.142857142857146,-30.0,6.857142857142857,1023.0,4.0,23211912.0,16796189.0,1.5,5156.333333333333,97.33333333333331,62592.0,179.0,3865682.0,7094.0,880834.0,7131.0,888457.0
202124,CA,6,-14.142857142857142,-4.142857142857143,7.0,-32.714285714285715,-31.571428571428573,6.428571428571429,967.0,9.0,23655995.0,17454658.0,1.7,5439.666666666667,417.66666666666674,62723.0,141.0,3872430.0,6748.0,746263.0,7762.0,754444.0
202125,CA,6,-14.714285714285714,-6.714285714285714,7.428571428571429,-33.0,-31.857142857142858,6.142857142857143,1039.0,15.0,24017119.0,17844223.0,2.1,5328.666666666667,346.66666666666674,63020.0,297.0,3882791.0,10361.0,744748.0,9827.0,755003.0
202126,CA,6,-14.0,-4.857142857142857,5.571428571428571,-32.857142857142854,-32.57142857142857,5.571428571428571,1230.0,5.0,24412454.0,18297873.0,2.5,5224.333333333333,250.33333333333331,63186.0,166.0,3886203.0,11292.0,728651.0,12920.0,742147.0
202127,CA,6,-15.714285714285714,-5.0,12.285714285714286,-34.142857142857146,-37.42857142857143,7.428571428571429,1424.0,9.0,24679946.0,18543990.0,3.4,5241.666666666667,305.6666666666667,63419.0,233.0,3899535.0,13332.0,674315.0,19610.0,694597.0
202128,CA,6,-13.714285714285714,-5.857142857142857,8.142857142857142,-32.714285714285715,-31.142857142857142,6.285714285714286,1954.0,14.0,24954403.0,18785925.0,4.9,5247.0,335.0,63642.0,223.0,3926854.0,27319.0,725397.0,32018.0,758398.0
202129,CA,6,-13.714285714285714,-5.142857142857143,8.285714285714286,-32.714285714285715,-31.285714285714285,6.428571428571429,2836.0,8.0,25245712.0,19010282.0,7.6,5361.0,469.0,63793.0,151.0,3971242.0,44388.0,876008.0,50955.0,928643.0
202130,CA,6,-13.714285714285714,-6.428571428571429,5.857142857142857,-33.142857142857146,-31.285714285714285,6.857142857142857,4014.0,10.0,25611830.0,19220510.0,10.7,5410.333333333333,514.3333333333334,63984.0,191.0,4030721.0,59479.0,869654.0,63765.0,935570.0
202131,CA,6,-13.142857142857142,-4.714285714285714,5.142857142857143,-33.42857142857143,-31.714285714285715,6.714285714285714,5213.0,16.0,25998296.0,19457769.0,12.0,5591.0,698.0,64350.0,366.0,4127054.0,96333.0,1298721.0,91628.0,1393701.0
202132,CA,6,-13.714285714285714,-4.857142857142857,3.2857142857142856,-33.714285714285715,-31.142857142857142,6.285714285714286,6317.0,12.0,26371608.0,19682133.0,11.3,5829.333333333332,945.3333333333335,64224.0,596.0,4215478.0,88424.0,1631062.0,110990.0,1746745.0
202133,CA,6,-14.571428571428571,-5.857142857142857,-1.0,-33.42857142857143,-30.428571428571427,6.142857142857143,6813.0,6.0,26739842.0,19926315.0,12.3,5998.0,1112.0,64717.0,493.0,4323532.0,108054.0,1531666.0,94946.0,1630853.0
202134,CA,6,-15.285714285714286,-6.285714285714286,-1.0,-34.0,-29.571428571428573,6.428571428571429,6699.0,8.0,27088268.0,20205769.0,11.3,6018.333333333332,1122.3333333333333,65311.0,594.0,4419084.0,95552.0,2080404.0,101780.0,2187496.0
202135,CA,6,-13.857142857142858,-5.142857142857143,-3.142857142857143,-33.0,-29.0,6.428571428571429,6199.0,7.0,27416982.0,20496115.0,8.7,6089.666666666668,1185.6666666666667,66042.0,731.0,4515973.0,96889.0,2157278.0,99159.0,2261519.0
202136,CA,6,-14.857142857142858,-4.857142857142857,1.2857142857142858,-35.714285714285715,-33.142857142857146,7.571428571428571,5223.0,8.0,27647806.0,20745639.0,6.2,6241.666666666668,1330.6666666666667,66830.0,788.0,4584081.0,68108.0,2045801.0,81984.0,2132121.0
202137,CA,6,-14.571428571428571,-5.857142857142857,-0.14285714285714285,-33.42857142857143,-27.571428571428573,5.714285714285714,4449.0,6.0,27894626.0,21014009.0,5.6,5981.0,1053.0,67730.0,900.0,4652374.0,68293.0,2199501.0,76285.0,2280104.0
202138,CA,6,-15.571428571428571,-7.142857142857143,-1.4285714285714286,-33.42857142857143,-26.571428571428573,5.428571428571429,3965.0,15.0,28204882.0,21351015.0,4.8,6067.333333333332,1136.3333333333333,68311.0,581.0,4693964.0,41590.0,2172617.0,64592.0,2240621.0
202139,CA,6,-15.0,-6.857142857142857,-2.857142857142857,-33.0,-26.142857142857142,5.571428571428571,3200.0,12.0,28417727.0,21536145.0,3.6,5868.333333333332,902.3333333333335,68981.0,670.0,4745990.0,52026.0,2025896.0,57370.0,2086196.0
202140,CA,6,-14.714285714285714,-6.0,-5.285714285714286,-32.857142857142854,-26.142857142857142,5.714285714285714,2874.0,14.0,28702459.0,21759331.0,3.9,5863.0,871.0,69732.0,751.0,4788431.0,42441.0,2054824.0,49741.0,2107354.0
202141,CA,6,-14.857142857142858,-7.142857142857143,-4.714285714285714,-32.57142857142857,-26.428571428571427,5.857142857142857,2801.0,10.0,28938923.0,21939111.0,3.0,5807.666666666668,783.6666666666665,70331.0,599.0,4825802.0,37371.0,2076916.0,46588.0,2126152.0
202142,CA,6,-15.285714285714286,-7.571428571428571,-10.857142857142858,-33.285714285714285,-25.857142857142858,5.714285714285714,2885.0,17.0,29182133.0,22118410.0,3.1,6110.333333333332,1056.3333333333333,71291.0,960.0,4866024.0,40222.0,2003459.0,47778.0,2054058.0
202143,CA,6,-15.285714285714286,-6.0,-13.714285714285714,-33.714285714285715,-25.857142857142858,6.142857142857143,3083.0,8.0,29430967.0,22346551.0,2.7,5905.0,801.0,71890.0,615.0,4909590.0,43566.0,1932579.0,47749.0,1982383.0
