date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,google_survey_cli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,negativeIncr,total_resultsIncr
2021-12-11,202149,NJ,34,-7.857142857142860,3.4285714285714300,8.285714285714290,-23.571428571428600,-21.0,5.714285714285710,1073.09,1614.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7193730.0,5743366.0,612.1809306,47.292355100000000,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.3333333333300,87.0,28568.0,116.0,6.8822392,0.0,7.2515727000000000,1299601.0,30369.0,271027.0,134927953.0
2021-12-18,202150,NJ,34,-4.0,6.428571428571430,13.714285714285700,-22.571428571428600,-21.0,5.428571428571430,1121.13,1806.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7291727.0,5812218.0,616.2625052,60.8671237,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.3333333333300,132.33333333333300,28708.0,140.0,10.4612122,0.0,10.8230704,1338372.0,38771.0,357462.0,137192156.0
2021-12-25,202151,NJ,34,-8.285714285714290,11.571428571428600,-4.285714285714290,-30.571428571428600,-39.142857142857100,9.714285714285710,1012.0100000000000,2512.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7354692.0,5848041.0,621.8908887000000,90.02981640000000,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.6666666666700,133.66666666666700,28854.0,146.0,23.4532254,0.0,24.142393,1429756.0,91384.0,409831.0,140065991.0
2022-01-01,202152,NJ,34,-15.428571428571400,0.42857142857142900,1.1428571428571400,-36.142857142857100,-49.714285714285700,15.142857142857100,933.8100000000000,4611.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7434230.0,5890858.0,704.4518921000000,167.58732060000000,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.0,278.0,29053.0,199.0,49.0869325,0.0,51.07232660000000,1596644.0,166888.0,314830.0,142475358.0
2022-01-08,202201,NJ,34,-24.714285714285700,-3.7142857142857100,-15.714285714285700,-39.57142857142860,-35.857142857142900,14.857142857142900,878.89,6364.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7535630.0,5951642.0,614.4371704,212.1611314,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.3333333333300,517.3333333333330,29444.0,391.0,37.303957500000000,0.0,38.535240900000000,1815163.0,218519.0,375913.0,144981643.0
2022-01-15,202202,NJ,34,-22.142857142857100,-5.571428571428570,-19.142857142857100,-41.285714285714300,-28.714285714285700,11.285714285714300,934.46,5642.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7617639.0,6005097.0,613.8280125,226.5971375,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257.0,647.0,30079.0,635.0,25.52086,0.0,26.2206065,1979057.0,163894.0,267088.0,147172249.0
2022-01-22,202203,NJ,34,-21.285714285714300,-8.285714285714290,-12.571428571428600,-41.42857142857140,-28.714285714285700,10.857142857142900,939.8000000000000,4051.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7697644.0,6057184.0,618.2424711,182.4434138,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.6666666666700,581.6666666666670,30746.0,667.0,13.522827,0.0,13.599147900000000,2058497.0,79440.0,262372.0,148944539.0
2022-01-29,202204,NJ,34,-26.0,-9.571428571428570,-11.285714285714300,-43.285714285714300,-29.714285714285700,10.714285714285700,854.64,2841.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7760320.0,6106560.0,620.0449375000000,142.6444285,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.6666666666700,365.3333333333330,31391.0,645.0,10.197388800000000,0.0,10.3794566,2107606.0,49109.0,207632.0,150630794.0
2022-02-05,202205,NJ,34,-19.571428571428600,-6.142857142857140,-12.857142857142900,-36.857142857142900,-23.0,8.857142857142860,962.7,1687.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7807884.0,6166649.0,614.2473255000000,131.8673378,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3333333333300,228.33333333333300,31948.0,557.0,7.6108102000000000,0.0,8.7891063,2129191.0,21585.0,235576.0,152126603.0
2022-02-12,202206,NJ,34,-13.857142857142900,-1.5714285714285700,21.0,-31.428571428571400,-21.0,6.142857142857140,1042.0,1207.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7843568.0,6205524.0,601.2267658000000,97.1646674,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.0,79.66666666666670,32374.0,426.0,5.1809776,0.0,5.6079943,2144050.0,14859.0,203393.0,153681301.0
2022-02-19,202207,NJ,34,-15.714285714285700,-4.0,-0.14285714285714300,-32.0,-22.0,6.857142857142860,1030.03,823.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7873976.0,6236298.0,614.6681345000000,84.17106170000000,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.6666666666700,13.0,32647.0,273.0,8.1903615,0.0,8.307401700000000,2155400.0,11350.0,208238.0,155128975.0
2022-02-26,202208,NJ,34,-13.285714285714300,-5.857142857142860,16.714285714285700,-31.571428571428600,-25.857142857142900,7.571428571428570,1061.8700000000000,692.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7899280.0,6261044.0,614.9435071000000,67.7567104,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.6666666666700,0.0,32888.0,241.0,4.9822468000000000,0.0,4.8751925,2165484.0,10084.0,176554.0,156382794.0
2022-03-05,202209,NJ,34,-13.857142857142900,-3.857142857142860,13.142857142857100,-29.857142857142900,-20.428571428571400,5.428571428571430,1081.6000000000000,529.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7921189.0,6282956.0,612.8556558000000,52.561164100000000,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.3333333333300,0.0,33005.0,117.0,7.1526997,0.0,7.602970200000000,2173813.0,8329.0,201306.0,157783864.0
2022-03-12,202210,NJ,34,-18.285714285714300,-7.571428571428570,8.285714285714290,-33.285714285714300,-21.571428571428600,6.285714285714290,1064.83,397.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7937292.0,6299415.0,620.4348812,37.022628400000000,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33102.0,97.0,4.1792735,0.0,4.2657585,2180930.0,7117.0,156544.0,159010175.0
2022-03-19,202211,NJ,34,-13.6,-4.2,28.6,-31.6,-22.6,5.8,753.04,275.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7949384.0,6312580.0,0.0,30.920092600000000,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33167.0,65.0,4.760416600000000,0.0,5.579774100000000,2187715.0,6785.0,96736.0,114218399.0
2020-01-04,202001,NM,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,202002,NM,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,202003,NM,35,,,,,,,659.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,202004,NM,35,,,,,,,753.3900000000000,,,714.5813000000000,656.1969,605.8867,562.5284,701.0331,654.6089,825.8935000000000,767.1895,1118.9838,1053.587,578.8544000000000,538.7313000000000,660.305,610.7133,794.1778000000000,741.4716000000000,1064.3751000000000,1004.8910000000000,1139.7148,1065.6819,1078.66,997.7376000000000,666.0762,620.9446,809.7313,754.5012000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,202005,NM,35,,,,,,,752.03,,,856.3035,801.5435,753.5342,715.0295,855.3011,811.7325000000000,984.0429,932.4988,1278.1058,1210.9064,726.4366,690.5414,806.1037000000000,761.8891,968.9653000000000,920.1121,1195.6802,1138.0248,1306.4275,1239.6191,1240.5273,1171.9389,815.1782000000000,773.3273,964.1595,914.4409000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,202006,NM,35,,,,,,,746.74,,,854.8809,821.9415000000000,743.961,719.7208000000000,827.9336000000000,801.7356,1002.6872000000000,970.5170000000000,1260.2214000000000,1218.0038,714.6634,691.3612000000000,789.2718000000000,763.8929,943.8599,915.2860000000000,1238.6598,1200.2869,1348.6535000000000,1313.5884000000000,1263.6482,1233.1554000000000,798.3915,771.5338,960.8287,931.2770000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,202007,NM,35,5.0,8.0,21.0,2.0,0.0,-1.0,817.62,,,899.9273000000000,856.4132,778.9864,738.2902,912.7073000000000,872.6726,1053.6570000000000,1010.8942000000000,1373.3446000000000,1343.8209000000000,770.509,732.9332,843.808,806.8394000000000,1006.2286000000000,963.8094,1320.0089000000000,1278.7571,1418.2621,1389.1734,1302.2389,1265.6632,864.1916000000000,821.4287000000000,1021.2871,983.7466000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,202008,NM,35,4.714285714285710,5.428571428571430,12.428571428571400,4.0,-1.8571428571428600,0.14285714285714300,847.15,,,909.0313000000000,855.7217000000000,767.4758,715.4628000000000,883.5604,840.7814000000000,1054.7618,1008.2395,1449.1373,1421.3291,746.6191000000000,698.2041000000000,845.0384000000000,801.45,1008.5152,963.2703,1342.9569000000000,1300.9358,1447.3746000000000,1423.982,1338.192,1300.7861,844.5856000000000,794.0714,1038.268,995.5889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4434015088250200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,202009,NM,35,8.428571428571430,7.857142857142860,7.428571428571430,6.142857142857140,2.7142857142857100,-1.1428571428571400,843.2200000000000,,,994.2919,934.8857000000000,890.3142,829.8432,986.9293,934.7489,1119.7094,1068.9121,1490.1805,1447.7609,858.6311000000000,802.4579,924.1493,874.4760000000000,1115.3368,1061.0881000000000,1391.4407,1340.4773,1555.163,1511.6330000000000,1425.6282,1369.8261,941.2444,884.3832,1122.2035,1071.7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.914298107043790,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,202010,NM,35,12.285714285714300,13.571428571428600,22.428571428571400,9.0,3.4285714285714300,-1.7142857142857100,871.24,,,1020.5604000000000,947.8342,908.9728,839.6739000000000,1023.1428000000000,957.3206,1161.7752,1094.8434000000000,1489.5307,1444.9649,879.8561,811.5073000000000,969.645,910.1104,1131.7496,1067.0978,1429.7025,1365.1536000000000,1567.2117,1515.4606,1526.4525,1461.7173,975.9758,907.7670000000000,1141.2127,1078.8476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5243842736040400,0.0,0.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,103.0
2020-03-14,202011,NM,35,7.714285714285710,22.714285714285700,20.428571428571400,8.142857142857140,-0.8571428571428570,0.14285714285714300,915.3700000000000,,,664.5102,598.3788,566.4081,500.9034,674.3106,607.5765,754.1955,695.6641,977.8463000000000,1007.3904000000000,559.8492,496.9036,629.85,572.118,743.0719000000000,683.4974000000000,925.8140000000000,903.5304,981.5433,979.8382,948.1966,928.0778000000000,625.8785,561.1584000000000,755.5945000000000,707.9694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834835311317820,0.3,10.0,436.0,237.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,709.0,1906.0
2020-03-21,202012,NM,35,-17.714285714285700,16.714285714285700,6.857142857142860,-2.142857142857140,-23.571428571428600,9.142857142857140,691.9000000000000,,,510.963,461.4882,468.06570000000000,420.60300000000000,519.9870000000000,478.25600000000000,570.5167,528.3262,603.0346000000000,590.1569,470.4389,422.5152,512.4371,471.2101,545.2632,504.20360000000000,582.6153000000000,558.9586000000000,673.4042000000000,642.289,720.1993,674.189,487.9068,442.13630000000000,544.7351,510.9342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.270222546507410,0.4,33.0,4240.0,3567.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,42.0,4243.0,20239.0
2020-03-28,202013,NM,35,-39.0,-8.0,-8.714285714285710,-23.714285714285700,-39.0,15.428571428571400,452.35000000000000,,,342.43190000000000,293.7769,321.7379,279.6923,342.561,301.323,364.9425,318.1207,375.40970000000000,332.7393,329.856,284.54940000000000,341.55640000000000,299.764,356.2244,311.68330000000000,346.53780000000000,310.74650000000000,425.6308,374.9787,463.0654,396.07220000000000,329.02230000000000,287.8444,350.5958,307.6399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6211938208663500,1.5,148.0,6047.0,5573.0,0.0,0.0,2.0,2.0,0.0,364.0,0.0,1.0,1.0,0.0,0.0,0.0,208.0,153.0,8103.0,65101.0
2020-04-04,202014,NM,35,-37.285714285714300,-9.0,-5.857142857142860,-27.714285714285700,-42.142857142857100,16.0,427.40000000000000,,,320.3288,267.77550000000000,303.0492,259.1718,325.26190000000000,282.3141,340.7326,292.1313,336.961,294.609,313.0648,266.308,317.6753,274.067,333.03320000000000,287.4262,318.8165,280.93790000000000,388.9092,336.231,424.8295,356.25040000000000,311.6966,269.2233,323.9894,279.4586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1917393823383100,2.6,304.0,5516.0,6245.0,36.0,0.0,9.0,52.0,0.0,396.0,6.0,11.0,10.0,0.0,0.0,0.0,506.0,298.0,7309.0,117788.0
2020-04-11,202015,NM,35,-38.42857142857140,-8.142857142857140,-5.142857142857140,-31.285714285714300,-44.142857142857100,16.428571428571400,424.48,,,288.7946,231.9796,269.89570000000000,223.66380000000000,296.9441,250.0479,309.9169,259.308,309.2767,261.9718,288.59,239.0704,287.5581,239.02190000000000,299.1977,251.59230000000000,286.4157,245.3908,344.65820000000000,288.956,373.0287,302.4204,282.79320000000000,237.61410000000000,294.1683,246.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7456753299356060,2.6,596.0,0.0,11466.0,126.0,0.0,9.0,181.0,0.0,403.3333333333330,18.333333333333300,19.0,8.0,3.5974142,5.87484939888642,3.6934200000000000,1091.0,585.0,11252.0,188373.0
2020-04-18,202016,NM,35,-39.57142857142860,-14.285714285714300,-20.428571428571400,-32.142857142857100,-43.0,16.428571428571400,444.05,,,215.80540000000000,147.0353,206.5589,144.6424,222.9043,159.79900000000000,237.27210000000000,171.1558,231.6409,169.4411,224.7682,158.2475,220.19420000000000,155.0453,224.28880000000000,160.9426,210.9067,155.3795,261.8034,189.2768,290.7019,202.7524,216.22100000000000,154.9561,222.15110000000000,158.3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054426988635870,4.6,707.0,0.0,9534.0,0.0,0.0,33.0,230.0,258.0,410.3333333333330,31.333333333333300,53.0,34.0,3.1551176000000000,43.166235874407300,3.3934962000000000,1798.0,707.0,7955.0,253893.0
2020-04-25,202017,NM,35,-32.714285714285700,-7.571428571428570,-4.142857142857140,-28.428571428571400,-41.142857142857100,15.285714285714300,500.91000000000000,,,330.0697,247.0598,311.85160000000000,241.96950000000000,339.4245,269.15420000000000,355.9884,278.24940000000000,347.4001,276.47860000000000,332.7391,257.71890000000000,336.0105,262.0974,338.9276,267.6028,321.6218,258.9079,380.5126,301.8959,419.3801,318.6565,323.83620000000000,255.2935,338.1195,264.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4663058703250330,3.8,862.0,0.0,17103.0,0.0,0.0,40.0,149.0,154.0,391.0,18.0,93.0,40.0,3.5071892,38.78962240521020,3.0513865000000000,2660.0,862.0,14382.0,330728.0
2020-05-02,202018,NM,35,-28.714285714285700,-2.5714285714285700,2.4285714285714300,-24.714285714285700,-40.142857142857100,13.285714285714300,556.43,,,376.6329,278.1432,356.6996,272.9362,386.3993,301.394,403.546,311.4847,393.5333,307.6375,375.93530000000000,286.1309,385.2059,295.6891,386.72900000000000,301.75,366.1672,290.6062,433.73730000000000,340.5645,485.3488,364.6412,370.24450000000000,287.1076,384.2654,296.8856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30136155498552,5.3,1072.0,0.0,21209.0,0.0,0.0,46.0,198.0,175.0,394.6666666666670,31.333333333333300,138.0,45.0,4.7887081,38.15030150966200,5.1113611,3732.0,1072.0,20150.0,449934.0
2020-05-09,202019,NM,35,-26.857142857142900,4.285714285714290,8.714285714285710,-20.571428571428600,-38.0,13.285714285714300,604.25,,,433.97660000000000,327.9584,407.2046,317.0101,447.4125,357.4051,472.7499000000000,378.0774,459.7267,370.8717,440.88970000000000,341.4529,444.1627,349.8097,444.9816,356.14350000000000,418.6906,343.9605,500.0918,407.6168,556.5739000000000,430.0806,429.2587,340.8396,444.1242,352.3389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033378405843760,5.8,1046.0,0.0,22109.0,0.0,0.0,52.0,456.0,202.0,419.0,55.0,191.0,53.0,5.631557600000000,37.25851703969090,5.999982900000000,4778.0,1046.0,23395.0,596895.0
2020-05-16,202020,NM,35,-26.285714285714300,2.2857142857142900,13.142857142857100,-19.571428571428600,-35.714285714285700,12.857142857142900,489.15,,,432.36870000000000,329.48590000000000,406.9343,318.6303,438.23820000000000,351.98680000000000,462.5642000000000,371.5799,470.2192,385.54900000000000,430.1031,336.0696,435.6846,344.31770000000000,447.4591,359.9435,425.2332,352.8153,499.0377,409.61,562.5057000000000,440.64230000000000,422.0997,336.85720000000000,443.96590000000000,355.1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022761457237106,6.0,1069.0,0.0,31521.0,0.0,0.0,68.0,471.0,97.0,451.3333333333330,84.33333333333330,259.0,68.0,3.6875103000000000,24.31115501775730,3.6655892,5847.0,1069.0,29918.0,799583.0
2020-05-23,202021,NM,35,-21.142857142857100,4.428571428571430,25.285714285714300,-18.285714285714300,-33.857142857142900,11.857142857142900,788.4,,,515.5466,391.1524,474.2128,367.9389,527.3903,421.22410000000000,558.1053,445.6410000000000,575.0693,472.7321,501.07440000000000,388.14570000000000,511.6173,401.1625,541.1335,433.4776,528.7151,438.47590000000000,609.9897000000000,501.91440000000000,668.7816000000000,524.1216,501.28010000000000,396.3046,532.9931000000000,425.3739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523988311905323,5.3,948.0,0.0,40545.0,0.0,0.0,49.0,618.0,253.0,381.3333333333330,22.666666666666700,308.0,49.0,2.9214087000000000,0.0,3.0415114,6625.0,778.0,35921.0,1028512.0
2020-05-30,202022,NM,35,-21.571428571428600,2.5714285714285700,32.42857142857140,-18.714285714285700,-35.857142857142900,12.0,812.67,,,503.93460000000000,384.418,463.1876,360.7281,509.3774,408.2571,550.5534,440.48770000000000,585.7514,488.6832,485.89940000000000,376.8336,499.08140000000000,392.68690000000000,532.5176000000000,428.9026,531.5117,444.74,611.0482,509.3906,664.5544,527.6881000000000,490.7359,388.8335,523.9428,420.74250000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443017997866640,3.9,829.0,0.0,26431.0,0.0,0.0,43.0,478.0,178.0,414.6666666666670,56.666666666666700,351.0,43.0,2.3747866,0.0,2.5270340000000000,7624.0,999.0,33893.0,1266689.0
2020-06-06,202023,NM,35,-13.428571428571400,6.714285714285710,27.142857142857100,-13.857142857142900,-28.571428571428600,10.0,871.1600000000000,,,575.6633,437.12250000000000,534.0749,411.5888,582.4722000000000,462.72400000000000,645.128,516.0703,684.8931000000000,572.2792,556.5964000000000,426.242,574.0331,446.6459,618.8728,497.452,626.3448000000000,526.8951,720.9927,604.6033000000000,764.0782000000000,605.8739,568.2431,446.76100000000000,605.5372,484.2789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470433429763316,4.6,1176.0,0.0,34700.0,0.0,0.0,41.0,451.0,172.0,435.6666666666670,87.66666666666670,392.0,41.0,3.3160687000000000,0.0,3.7444708,8800.0,1176.0,38186.0,1521210.0
2020-06-13,202024,NM,35,-12.428571428571400,5.714285714285710,33.42857142857140,-12.285714285714300,-27.571428571428600,9.142857142857140,927.1600000000000,,,594.9358,457.069,549.6503,427.6215,615.7587000000000,494.6105,656.8139,531.6786,713.9267,603.6658,576.8971,444.51850000000000,581.4792,459.46760000000000,651.1489,530.2592,648.2475,548.6085000000000,751.1508000000000,639.8764,804.3946,652.3274,586.9015000000000,465.23660000000000,628.1007,509.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394445215316662,3.6,821.0,0.0,29847.0,0.0,0.0,39.0,786.0,136.0,433.0,89.0,431.0,39.0,2.5674445,0.0,3.4317671,9621.0,821.0,34166.0,1774713.0
2020-06-20,202025,NM,35,-10.857142857142900,6.857142857142860,41.57142857142860,-9.285714285714290,-27.714285714285700,8.428571428571430,979.59,,,625.0560000000000,473.5496,569.6251,433.36780000000000,642.0799,507.4719,707.473,565.009,772.4910000000000,650.8681000000000,592.0468000000000,449.0969,618.2123,477.5774,686.0795,550.1594,708.13,595.5295,813.8487000000000,691.6904000000000,840.2352,672.907,617.3585,479.08390000000000,666.3518,534.4653000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571031324886092,2.3,809.0,0.0,29643.0,0.0,0.0,35.0,556.0,115.0,406.3333333333330,57.333333333333300,466.0,35.0,2.1353505,0.0,1.9507851000000000,10430.0,809.0,35572.0,2020624.0
2020-06-27,202026,NM,35,-11.857142857142900,4.142857142857140,40.142857142857100,-7.428571428571430,-28.0,8.571428571428570,1019.2300000000000,,,601.4993000000000,460.9083,553.4880000000000,425.9937,615.0802000000000,488.5928,667.682,538.1974,742.1117000000000,636.8355000000000,566.2597,433.33920000000000,587.6260000000000,458.7672,661.4047,535.9758,685.7922,582.4762,785.0768000000000,679.6312,820.468,677.9837,587.4766,458.66590000000000,642.8642,522.2115000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251070129105045,2.6,1189.0,0.0,34322.0,0.0,0.0,25.0,623.0,111.0,392.0,39.0,491.0,25.0,2.7943266000000000,0.0,3.0207902000000000,11619.0,1189.0,39044.0,2279337.0
2020-07-04,202027,NM,35,-10.142857142857100,8.571428571428570,45.142857142857100,-4.571428571428570,-32.57142857142860,8.714285714285710,1038.83,,,551.8595,407.25540000000000,506.74740000000000,374.841,570.253,437.7872,620.319,483.4285,668.3475000000000,568.0074,512.4772000000000,376.80410000000000,548.1143,412.2499,615.739,485.09860000000000,619.8403000000000,514.9691,718.2153000000000,615.2927,741.0438,603.1469,543.7707,409.8852,588.7401,463.5494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566227471756690,4.5,1444.0,0.0,49329.0,0.0,0.0,22.0,594.0,137.0,439.0,91.0,513.0,22.0,2.7358081000000000,0.0,2.6815950000000000,13063.0,1444.0,42648.0,2567598.0
2020-07-11,202028,NM,35,-13.428571428571400,2.142857142857140,30.714285714285700,-9.714285714285710,-30.571428571428600,9.0,1015.82,,,535.6518,404.9475,492.9465,371.8191,547.6986000000000,430.85800000000000,581.3473,462.3953,682.1610000000000,580.7676,498.5096000000000,374.19280000000000,523.1458000000000,403.4772000000000,581.5,465.20240000000000,625.6665000000000,524.9837,738.7712000000000,628.3863,741.6651000000000,606.0372,515.9612,396.7555,575.2744,461.14980000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25064861357657,8.3,1710.0,0.0,38466.0,0.0,0.0,30.0,426.0,199.0,398.3333333333330,52.333333333333300,543.0,30.0,2.8539376000000000,0.0,2.6068676000000000,14773.0,1710.0,40668.0,2854955.0
2020-07-18,202029,NM,35,-16.142857142857100,1.0,26.0,-12.285714285714300,-30.428571428571400,9.857142857142860,979.2200000000000,87.0,,516.7230000000000,389.34310000000000,477.9082,358.3644,533.7956000000000,418.77470000000000,561.9058,442.78130000000000,646.8192,544.0153,488.35390000000000,364.52270000000000,509.1988,392.9642,566.953,448.351,583.6683,485.8043,706.8056,593.6984000000000,727.3261000000000,582.9763000000000,503.7413,385.83670000000000,551.315,438.4628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260220910004480,8.2,1963.0,0.0,49910.0,0.0,0.0,26.0,465.0,177.0,391.3333333333330,47.333333333333300,569.0,26.0,3.2139737,0.0,3.3355488,16736.0,1963.0,44162.0,3162695.0
