epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202028,IL,17,-12.857142857142858,-0.8571428571428571,91.0,-27.0,-31.857142857142858,8.0,,,,,,2152.0,206.0,7369.0,355.0,154094.0,7482.0,201271.0,8498.0,210120.0
202029,IL,17,-11.428571428571429,-0.5714285714285714,106.57142857142857,-27.714285714285715,-30.571428571428573,7.714285714285714,337.0,,,,,2057.333333333333,110.33333333333331,7483.0,114.0,161785.0,7691.0,226676.0,9846.0,236825.0
202030,IL,17,-12.285714285714286,-1.1428571428571428,102.57142857142857,-28.428571428571427,-30.571428571428573,7.714285714285714,619.0,,,,,2006.666666666667,53.33333333333334,7589.0,106.0,171122.0,9337.0,224638.0,11586.0,236500.0
202031,IL,17,-11.857142857142858,-1.7142857142857142,102.0,-28.571428571428573,-31.0,7.857142857142857,676.0,,,,,2041.0,69.0,7700.0,111.0,181754.0,10632.0,232115.0,12437.0,244800.0
202032,IL,17,-10.428571428571429,-0.14285714285714285,117.42857142857143,-28.0,-30.142857142857142,7.428571428571429,683.0,,,,,2105.333333333333,116.33333333333331,7840.0,140.0,193998.0,12244.0,245492.0,13689.0,259483.0
202033,IL,17,-10.285714285714286,-1.4285714285714286,99.42857142857143,-29.142857142857142,-31.0,6.714285714285714,700.0,,,,,2091.333333333333,115.33333333333331,7937.0,97.0,205851.0,11853.0,250990.0,14838.0,266105.0
202034,IL,17,-10.285714285714286,-1.2857142857142858,112.42857142857143,-28.714285714285715,-29.428571428571427,6.714285714285714,792.0,,,,,2118.333333333333,142.33333333333334,8083.0,146.0,219701.0,13850.0,285459.0,15546.0,301364.0
202035,IL,17,-13.0,-2.0,87.71428571428571,-30.142857142857142,-28.571428571428573,7.428571428571429,829.0,,,,,2076.0,81.33333333333333,8217.0,134.0,233066.0,13365.0,307114.0,16121.0,323608.0
202036,IL,17,-11.142857142857142,0.7142857142857143,102.42857142857143,-28.142857142857142,-29.0,6.571428571428571,852.0,,,,,2158.333333333333,152.33333333333334,8385.0,168.0,250102.0,17036.0,309028.0,16877.0,326270.0
202037,IL,17,-16.0,-3.0,60.714285714285715,-34.57142857142857,-34.857142857142854,8.857142857142858,773.0,,,,,2040.333333333333,45.33333333333334,8527.0,142.0,261999.0,11897.0,295767.0,14268.0,310394.0
202038,IL,17,-11.571428571428571,-2.2857142857142856,101.71428571428571,-29.857142857142858,-25.857142857142858,6.428571428571429,817.0,,,,,2036.333333333333,52.0,8672.0,145.0,275041.0,13042.0,312821.0,15564.0,328747.0
202039,IL,17,-12.285714285714286,-2.5714285714285716,87.0,-31.142857142857142,-25.428571428571427,6.571428571428571,807.0,0.0,,,,2247.6666666666665,248.66666666666663,8832.0,160.0,288773.0,13732.0,329883.0,15412.0,345612.0
202040,IL,17,-13.571428571428571,-1.5714285714285714,44.142857142857146,-32.285714285714285,-25.428571428571427,7.428571428571429,859.0,0.0,,,,2088.0,75.33333333333333,9023.0,191.0,302782.0,14009.0,328885.0,14841.0,344076.0
202041,IL,17,-13.857142857142858,-1.4285714285714286,70.14285714285714,-31.571428571428573,-25.571428571428573,6.571428571428571,1127.0,0.0,,,,2270.0,219.0,9221.0,198.0,319451.0,16669.0,366996.0,20001.0,387383.0
202042,IL,17,-14.857142857142858,-2.7142857142857144,51.57142857142857,-31.428571428571427,-26.428571428571427,7.571428571428571,1786.0,0.0,,,,2204.6666666666665,145.33333333333334,9452.0,231.0,343386.0,23935.0,382212.0,27434.0,410118.0
202043,IL,17,-18.0,-5.142857142857143,15.428571428571429,-33.57142857142857,-26.0,8.857142857142858,2124.0,3.0,,,,2201.333333333333,154.0,9751.0,299.0,374901.0,31515.0,410736.0,34276.0,445542.0
202044,IL,17,-18.857142857142858,-2.2857142857142856,13.142857142857142,-34.714285714285715,-26.285714285714285,8.857142857142858,2362.0,3.0,,,,2344.0,271.0,10040.0,289.0,416547.0,41646.0,429586.0,47936.0,478165.0
202045,IL,17,-19.428571428571427,-4.285714285714286,36.857142857142854,-36.142857142857146,-27.857142857142858,9.428571428571429,3167.0,8.0,,,,2528.0,423.0,10488.0,448.0,477978.0,61431.0,455921.0,68524.0,525208.0
202046,IL,17,-22.142857142857142,-4.857142857142857,14.571428571428571,-39.285714285714285,-28.428571428571427,10.714285714285714,4232.0,3.0,,,,2680.0,553.0,11088.0,600.0,562985.0,85007.0,511871.0,88816.0,601758.0
202047,IL,17,-25.428571428571427,-6.142857142857143,-5.142857142857143,-40.714285714285715,-29.285714285714285,11.142857142857142,4541.0,5.0,,,,2872.333333333333,732.3333333333335,11952.0,864.0,646286.0,83301.0,572512.0,80468.0,654134.0
202048,IL,17,-29.142857142857142,-4.0,-12.285714285714286,-46.285714285714285,-42.285714285714285,14.714285714285714,4183.0,13.0,,,,2837.333333333333,665.3333333333334,12838.0,886.0,712936.0,66650.0,445300.0,61797.0,508235.0
202049,IL,17,-24.142857142857142,-7.142857142857143,-10.428571428571429,-41.0,-29.142857142857142,11.857142857142858,4014.0,4.0,,,,2939.0,744.0,14017.0,1179.0,779975.0,67039.0,461393.0,64048.0,526484.0
202050,IL,17,-24.428571428571427,-5.571428571428571,-13.714285714285714,-42.42857142857143,-28.285714285714285,11.428571428571429,3844.0,3.0,,,,2998.666666666666,777.6666666666665,15232.0,1215.0,841688.0,61713.0,456455.0,56191.0,513697.0
202051,IL,17,-21.714285714285715,-3.2857142857142856,-18.428571428571427,-39.42857142857143,-28.285714285714285,11.142857142857142,3478.0,2.0,,,,2822.333333333333,602.6666666666666,16326.0,1094.0,894367.0,52679.0,441716.0,46992.0,489505.0
202052,IL,17,-24.571428571428573,1.2857142857142858,-16.428571428571427,-43.142857142857146,-43.142857142857146,13.714285714285714,3128.0,6.0,,,,2748.333333333333,532.0,17224.0,898.0,934142.0,39775.0,346764.0,34719.0,382181.0
202053,IL,17,-29.0,-9.0,-27.142857142857142,-45.57142857142857,-44.57142857142857,16.0,2937.0,11.0,,,,2763.666666666666,523.3333333333334,18217.0,993.0,975352.0,41210.0,323156.0,36875.0,360527.0
202101,IL,17,-27.714285714285715,-10.142857142857142,-28.857142857142858,-42.57142857142857,-29.285714285714285,12.142857142857142,2884.0,19.0,,,,2578.6666666666665,353.33333333333326,19210.0,993.0,1024039.0,48687.0,421426.0,42492.0,464641.0
202102,IL,17,-30.0,-12.571428571428571,-32.42857142857143,-44.142857142857146,-28.857142857142858,12.0,2660.0,4.0,263735.0,103711.0,,2544.6666666666665,304.0,20020.0,810.0,1064667.0,40628.0,446934.0,33263.0,480868.0
202103,IL,17,-29.571428571428573,-13.571428571428571,-30.857142857142858,-44.42857142857143,-29.857142857142858,11.571428571428571,2286.0,6.0,359739.0,128469.0,,2450.0,215.33333333333331,20645.0,625.0,1098527.0,33860.0,469250.0,27634.0,497499.0
202104,IL,17,-31.285714285714285,-14.571428571428571,-33.42857142857143,-45.42857142857143,-29.0,12.142857142857142,2053.0,6.0,498903.0,194471.0,,2436.6666666666665,195.33333333333331,21213.0,568.0,1123873.0,25346.0,454123.0,21778.0,476406.0
202105,IL,17,-31.714285714285715,-15.142857142857142,-36.0,-45.0,-29.857142857142858,12.142857142857142,1658.0,13.0,686530.0,272444.0,,2446.333333333333,184.0,21676.0,463.0,1144281.0,20408.0,433088.0,18119.0,451590.0
202106,IL,17,-31.285714285714285,-13.428571428571429,-46.142857142857146,-45.0,-29.285714285714285,12.0,1335.0,6.0,1294565.0,374722.0,,2366.0,124.66666666666669,22087.0,411.0,1160523.0,16242.0,408420.0,14053.0,422765.0
202107,IL,17,-31.142857142857142,-15.571428571428571,-43.42857142857143,-45.42857142857143,-32.714285714285715,13.428571428571429,1223.0,1.0,1647720.0,507862.0,,2365.0,121.33333333333331,22426.0,339.0,1172824.0,12301.0,350090.0,10378.0,360815.0
202108,IL,17,-21.285714285714285,-10.0,-21.142857142857142,-38.0,-25.857142857142858,9.428571428571429,1063.0,2.0,1964466.0,757754.0,,2262.333333333333,52.0,22710.0,284.0,1185447.0,12623.0,393600.0,10657.0,404582.0
202109,IL,17,-17.571428571428573,-6.285714285714286,-9.571428571428571,-35.57142857142857,-25.714285714285715,8.714285714285714,927.0,2.0,2275017.0,1050701.0,,2130.6666666666665,0.0,23003.0,293.0,1197267.0,11820.0,379358.0,8827.0,388448.0
202110,IL,17,-14.857142857142858,-4.428571428571429,24.142857142857142,-32.57142857142857,-25.285714285714285,8.142857142857142,928.0,0.0,2754782.0,1416818.0,,2068.6666666666665,0.0,23189.0,186.0,1207847.0,10580.0,386952.0,9497.0,396677.0
202111,IL,17,-13.857142857142858,-6.142857142857143,-7.142857142857143,-31.857142857142858,-25.857142857142858,8.142857142857142,970.0,0.0,3147727.0,1647803.0,,2079.0,0.0,23329.0,140.0,1220432.0,12585.0,392714.0,10199.0,403267.0
202112,IL,17,-10.571428571428571,-4.571428571428571,23.857142857142858,-28.285714285714285,-26.0,7.0,1194.0,2.0,3671282.0,1838055.0,,2087.6666666666665,0.0,23498.0,169.0,1235578.0,15146.0,396423.0,13429.0,410227.0
202113,IL,17,-7.714285714285714,2.7142857142857144,26.142857142857142,-27.142857142857142,-30.0,7.142857142857143,1362.0,17.0,4207838.0,2101863.0,,2139.333333333333,3.333333333333333,23635.0,137.0,1254185.0,18607.0,391116.0,17021.0,408539.0
202114,IL,17,-12.857142857142858,-3.142857142857143,41.42857142857143,-28.285714285714285,-27.857142857142858,6.714285714285714,1622.0,13.0,4732641.0,2414944.0,,2186.6666666666665,53.33333333333334,23777.0,142.0,1276830.0,22645.0,413987.0,21222.0,435617.0
202115,IL,17,-9.857142857142858,-2.142857142857143,39.857142857142854,-27.857142857142858,-25.142857142857142,6.285714285714286,1897.0,7.0,5203597.0,2800563.0,,2048.0,0.0,23945.0,168.0,1299575.0,22745.0,431875.0,20397.0,452615.0
202116,IL,17,-11.142857142857142,-2.2857142857142856,34.57142857142857,-27.857142857142858,-25.285714285714285,6.714285714285714,1778.0,6.0,5618182.0,3243344.0,,2154.333333333333,72.66666666666667,24114.0,169.0,1318998.0,19423.0,422658.0,17083.0,440109.0
202117,IL,17,-7.428571428571429,0.42857142857142855,68.42857142857143,-24.142857142857142,-24.857142857142858,5.571428571428571,1622.0,3.0,5939733.0,3596386.0,,2158.333333333333,83.33333333333333,24330.0,216.0,1337868.0,18870.0,421121.0,17186.0,438686.0
202118,IL,17,-6.0,4.857142857142857,56.42857142857143,-23.714285714285715,-24.857142857142858,5.285714285714286,1610.0,2.0,6144296.0,3884998.0,,2085.6666666666665,50.0,24546.0,216.0,1353226.0,15358.0,401258.0,13524.0,415050.0
202119,IL,17,-6.0,3.2857142857142856,54.0,-22.714285714285715,-25.857142857142858,5.142857142857143,1141.0,2.0,6365032.0,4211155.0,,2072.333333333333,45.33333333333334,24770.0,224.0,1365020.0,11794.0,368326.0,10248.0,378818.0
202120,IL,17,-4.571428571428571,2.857142857142857,81.42857142857143,-20.571428571428573,-24.571428571428573,4.714285714285714,1048.0,7.0,6678706.0,4475549.0,,2156.333333333333,111.33333333333331,24976.0,206.0,1374565.0,9545.0,317209.0,8311.0,325702.0
202121,IL,17,-3.4285714285714284,4.285714285714286,67.71428571428571,-20.857142857142858,-26.285714285714285,4.857142857142857,879.0,2.0,6919678.0,4646743.0,,1987.666666666667,0.0,25166.0,190.0,1381063.0,6498.0,275096.0,5257.0,280469.0
202122,IL,17,-2.2857142857142856,6.0,115.28571428571429,-19.571428571428573,-32.714285714285715,5.142857142857143,638.0,3.0,7060628.0,4756603.0,,2146.0,130.0,25314.0,148.0,1384903.0,3840.0,234513.0,3316.0,237937.0
202123,IL,17,-1.5714285714285714,5.428571428571429,96.57142857142857,-17.571428571428573,-27.0,4.142857142857143,486.0,1.0,7199627.0,4914540.0,,2086.6666666666665,83.66666666666667,25469.0,155.0,1387297.0,2394.0,219516.0,2338.0,222002.0
202124,IL,17,-0.14285714285714285,6.857142857142857,115.57142857142857,-15.142857142857142,-27.571428571428573,3.5714285714285716,394.0,3.0,7360655.0,5151438.0,,2011.0,27.33333333333333,25566.0,97.0,1388688.0,1391.0,225122.0,1758.0,227034.0
202125,IL,17,-4.0,1.7142857142857142,74.42857142857143,-19.0,-28.0,4.571428571428571,300.0,5.0,7456769.0,5257076.0,,1976.333333333333,8.0,25638.0,72.0,1390470.0,1782.0,228141.0,1647.0,229919.0
202126,IL,17,-1.7142857142857142,6.142857142857143,95.57142857142857,-16.142857142857142,-29.571428571428573,3.4285714285714284,338.0,6.0,7571801.0,5436776.0,,2043.0,57.0,25696.0,60.0,1392554.0,2084.0,178800.0,2208.0,181151.0
202127,IL,17,-4.571428571428571,3.7142857142857144,110.57142857142857,-17.571428571428573,-35.285714285714285,5.142857142857143,353.0,3.0,7632442.0,5494776.0,,2087.0,115.0,25756.0,60.0,1395499.0,2945.0,163513.0,3159.0,166858.0
202128,IL,17,-2.7142857142857144,3.142857142857143,78.71428571428571,-15.142857142857142,-27.428571428571427,4.428571428571429,474.0,10.0,7715200.0,5559079.0,,2095.6666666666665,128.66666666666666,25820.0,66.0,1399948.0,4449.0,175807.0,4780.0,180746.0
202129,IL,17,-1.5714285714285714,4.428571428571429,103.0,-12.714285714285714,-27.285714285714285,3.5714285714285716,642.0,6.0,7798525.0,5613701.0,,2064.0,105.0,25867.0,47.0,1407932.0,7984.0,197796.0,7778.0,205755.0
202130,IL,17,-1.8571428571428572,4.714285714285714,93.85714285714286,-12.285714285714286,-27.285714285714285,3.857142857142857,942.0,9.0,7900903.0,5665964.0,,2045.333333333333,81.33333333333333,25916.0,49.0,1419611.0,11679.0,233708.0,12027.0,246258.0
202131,IL,17,-1.5714285714285714,5.571428571428571,102.85714285714286,-12.142857142857142,-27.571428571428573,3.7142857142857144,1259.0,5.0,8011749.0,5721121.0,,2085.0,116.0,25992.0,76.0,1436358.0,16747.0,290838.0,17185.0,308427.0
202132,IL,17,-3.0,4.428571428571429,75.28571428571429,-14.571428571428571,-27.714285714285715,4.285714285714286,1661.0,6.0,8119173.0,5780653.0,,2135.6666666666665,165.66666666666666,26094.0,102.0,1457692.0,21334.0,317594.0,20604.0,338592.0
202133,IL,17,-1.1428571428571428,6.285714285714286,90.57142857142857,-13.714285714285714,-26.571428571428573,3.2857142857142856,1838.0,5.0,8222218.0,5860595.0,,2199.333333333333,224.33333333333331,26223.0,133.0,1482376.0,24684.0,351062.0,21162.0,372858.0
202134,IL,17,-3.7142857142857144,5.142857142857143,73.0,-16.142857142857142,-25.428571428571427,3.7142857142857144,2001.0,0.0,8311714.0,5935338.0,,2226.333333333333,245.33333333333331,26420.0,197.0,1508012.0,25636.0,353111.0,19929.0,373567.0
202135,IL,17,-3.0,5.428571428571429,73.14285714285714,-14.571428571428571,-25.142857142857142,3.7142857142857144,1930.0,2.0,8417342.0,6015839.0,,2280.6666666666665,294.6666666666667,26614.0,212.0,1538333.0,30321.0,488218.0,24193.0,513011.0
202136,IL,17,-4.714285714285714,4.142857142857143,104.57142857142857,-16.571428571428573,-29.857142857142858,4.571428571428571,1909.0,4.0,8492166.0,6075130.0,,2283.6666666666665,292.6666666666667,26845.0,231.0,1564391.0,26058.0,487758.0,23299.0,511790.0
202137,IL,17,-3.142857142857143,3.857142857142857,89.42857142857143,-13.142857142857142,-22.428571428571427,2.857142857142857,1673.0,1.0,8563930.0,6137939.0,,2195.6666666666665,196.66666666666663,27175.0,330.0,1590350.0,25959.0,574682.0,21258.0,596696.0
202138,IL,17,-4.857142857142857,2.4285714285714284,73.71428571428571,-15.571428571428571,-21.285714285714285,3.2857142857142856,1619.0,0.0,8627053.0,6203068.0,,2242.6666666666665,232.66666666666663,27440.0,265.0,1612135.0,21785.0,610090.0,18450.0,629288.0
202139,IL,17,-4.142857142857143,3.5714285714285716,76.42857142857143,-15.857142857142858,-20.428571428571427,3.142857142857143,1396.0,2.0,8686416.0,6255922.0,,2282.0,260.0,27714.0,274.0,1630878.0,18743.0,627315.0,17274.0,645204.0
202140,IL,17,-5.285714285714286,2.5714285714285716,56.857142857142854,-15.857142857142858,-20.714285714285715,3.4285714285714284,1251.0,0.0,8773286.0,6325779.0,,2263.6666666666665,227.66666666666663,27965.0,251.0,1650118.0,19240.0,610978.0,15702.0,627261.0
202141,IL,17,-5.0,1.1428571428571428,48.42857142857143,-15.857142857142858,-22.714285714285715,4.0,1167.0,6.0,8799663.0,6345778.0,,2113.6666666666665,94.0,28197.0,232.0,1665786.0,15668.0,564920.0,13674.0,579132.0
202142,IL,17,-4.142857142857143,1.2857142857142858,57.0,-15.857142857142858,-20.428571428571427,3.2857142857142856,1008.0,2.0,8814692.0,6354433.0,,2347.0,294.0,28414.0,217.0,1680922.0,15136.0,598201.0,12715.0,611425.0
202143,IL,17,-6.857142857142857,1.5714285714285714,12.857142857142858,-19.857142857142858,-20.857142857142858,4.428571428571429,934.0,2.0,8294625.0,7097814.0,,2274.6666666666665,207.66666666666663,28620.0,206.0,1695537.0,14615.0,597460.0,13549.0,611601.0
202144,IL,17,-6.142857142857143,1.0,26.714285714285715,-18.857142857142858,-20.142857142857142,4.285714285714286,971.0,2.0,8389587.0,7174716.0,,2326.0,242.0,28832.0,212.0,1712996.0,17459.0,641697.0,17459.0,660100.0
202145,IL,17,-6.142857142857143,0.2857142857142857,16.0,-21.428571428571427,-21.142857142857142,4.714285714285714,1247.0,5.0,8464542.0,7232271.0,,2346.333333333333,254.33333333333331,28986.0,154.0,1735596.0,22600.0,646578.0,22162.0,669762.0
202146,IL,17,-6.714285714285714,-0.5714285714285714,-1.0,-20.285714285714285,-19.428571428571427,4.714285714285714,1443.0,8.0,8458227.0,7225144.0,,2327.6666666666665,222.66666666666663,29157.0,171.0,1763875.0,28279.0,696447.0,27752.0,725427.0
202147,IL,17,-10.714285714285714,3.857142857142857,0.2857142857142857,-26.285714285714285,-38.714285714285715,8.285714285714286,1858.0,6.0,8703666.0,7271803.0,,2447.333333333333,329.3333333333333,29258.0,101.0,1784906.0,21031.0,464866.0,26672.0,492927.0
202148,IL,17,-7.285714285714286,0.14285714285714285,5.428571428571429,-20.285714285714285,-19.714285714285715,4.857142857142857,2376.0,23.0,8809778.0,7362325.0,,2460.333333333333,322.3333333333333,29521.0,263.0,1835082.0,50176.0,748426.0,45401.0,795650.0
202149,IL,17,-9.285714285714286,-0.7142857142857143,-12.714285714285714,-25.0,-18.714285714285715,5.285714285714286,2972.0,25.0,8941041.0,7512820.0,,2551.333333333333,396.33333333333326,29842.0,321.0,1884748.0,49666.0,772411.0,46731.0,820524.0
202150,IL,17,-3.857142857142857,4.0,0.42857142857142855,-22.428571428571427,-18.571428571428573,4.714285714285714,3214.0,28.0,9016047.0,7602273.0,,2518.333333333333,354.33333333333326,30202.0,360.0,1944061.0,59313.0,789323.0,66091.0,857438.0
202151,IL,17,-9.857142857142858,9.0,-5.285714285714286,-31.571428571428573,-42.285714285714285,9.285714285714286,3718.0,27.0,9069775.0,7643395.0,,2636.333333333333,459.33333333333326,30566.0,364.0,2021320.0,77259.0,653925.0,99999.0,756474.0
202152,IL,17,-16.857142857142858,-3.0,-19.857142857142858,-38.285714285714285,-47.42857142857143,13.571428571428571,5301.0,49.0,9118884.0,7679318.0,,2777.666666666666,572.6666666666666,31017.0,451.0,2149574.0,128254.0,620562.0,145439.0,772099.0
202201,IL,17,-23.857142857142858,-8.714285714285714,-34.142857142857146,-37.285714285714285,-29.857142857142858,12.0,6298.0,26.0,9256381.0,7772957.0,,3082.666666666666,857.6666666666665,31660.0,643.0,2382480.0,232906.0,875841.0,203458.0,1088284.0
202202,IL,17,-22.0,-8.428571428571429,-28.428571428571427,-36.857142857142854,-24.714285714285715,9.428571428571429,6248.0,42.0,9360116.0,7839822.0,,3135.0,898.0,32532.0,872.0,2589656.0,207176.0,879995.0,170510.0,1057963.0
202203,IL,17,-20.428571428571427,-9.428571428571429,-24.857142857142858,-36.42857142857143,-24.857142857142858,8.714285714285714,4869.0,18.0,9460531.0,7906795.0,,2981.666666666666,741.6666666666665,33446.0,914.0,2773401.0,183745.0,839899.0,123114.0,970110.0
202204,IL,17,-22.857142857142858,-11.428571428571429,-25.714285714285715,-35.857142857142854,-21.571428571428573,8.285714285714286,3617.0,7.0,9521844.0,7968936.0,,2774.666666666666,536.6666666666666,34439.0,993.0,2897192.0,123791.0,739022.0,73968.0,815592.0
202205,IL,17,-25.0,-10.857142857142858,-27.142857142857142,-36.714285714285715,-26.0,10.0,2617.0,16.0,9562234.0,8023585.0,,2591.6666666666665,369.0,35157.0,718.0,2957582.0,60390.0,583839.0,41793.0,627220.0
202206,IL,17,-15.857142857142858,-4.571428571428571,-17.714285714285715,-30.0,-18.857142857142858,5.857142857142857,2121.0,9.0,9571609.0,8070554.0,,2589.333333333333,370.33333333333326,35725.0,568.0,2987514.0,29932.0,604648.0,25601.0,631422.0
202207,IL,17,-18.857142857142858,-7.142857142857143,-21.0,-29.857142857142858,-21.714285714285715,6.857142857142857,1324.0,26.0,9600247.0,8119997.0,,2391.6666666666665,202.0,36360.0,635.0,3013718.0,26204.0,575255.0,15419.0,591678.0
202208,IL,17,-15.285714285714286,-9.571428571428571,-14.142857142857142,-28.428571428571427,-21.428571428571427,6.0,1007.0,26.0,9616522.0,8155863.0,,2233.333333333333,77.0,36792.0,432.0,3026740.0,13022.0,530562.0,10137.0,541256.0
202209,IL,17,-10.714285714285714,-6.0,10.285714285714286,-25.142857142857142,-18.142857142857142,3.857142857142857,741.0,21.0,9644434.0,8193769.0,,2157.0,24.0,37108.0,316.0,3037205.0,10465.0,548140.0,7263.0,556078.0
202210,IL,17,-14.857142857142858,-9.0,-15.857142857142858,-28.0,-18.857142857142858,5.142857142857143,567.0,39.0,9651774.0,8214851.0,,2149.0,21.33333333333333,37310.0,202.0,3045720.0,8515.0,438483.0,5333.0,444437.0
202211,IL,17,-11.285714285714286,-6.428571428571429,19.857142857142858,-24.714285714285715,-18.857142857142858,3.7142857142857144,489.0,74.0,9656546.0,8232554.0,,2185.6666666666665,49.66666666666666,37459.0,149.0,3053191.0,7471.0,461537.0,5898.0,468000.0
202212,IL,17,-12.571428571428571,-7.571428571428571,10.571428571428571,-25.285714285714285,-20.142857142857142,4.142857142857143,442.0,105.0,9672023.0,8255481.0,,2062.333333333333,0.0,37589.0,130.0,3061231.0,8042.0,415301.0,6713.0,422451.0
202213,IL,17,-14.142857142857142,-8.428571428571429,-9.142857142857142,-27.142857142857142,-21.285714285714285,4.714285714285714,423.0,100.0,9670877.0,8269212.0,,2050.6666666666665,0.0,37684.0,95.0,3069659.0,8430.0,381290.0,7369.0,389077.0
202214,IL,17,-11.428571428571429,-4.571428571428571,10.857142857142858,-24.714285714285715,-17.428571428571427,3.7142857142857144,467.0,103.0,9683497.0,8290919.0,,2039.666666666667,0.0,37764.0,80.0,3080443.0,10784.0,423156.0,10298.0,433829.0
202215,IL,17,-8.285714285714286,0.2857142857142857,31.857142857142858,-25.142857142857142,-23.428571428571427,4.142857142857143,416.0,92.0,9690319.0,8306547.0,,2119.6666666666665,61.66666666666666,37815.0,51.0,3094495.0,14052.0,326157.0,14550.0,341111.0
202216,IL,17,-14.285714285714286,-7.571428571428571,34.714285714285715,-24.428571428571427,-21.285714285714285,3.0,536.0,126.0,9688076.0,8309437.0,,2037.666666666667,0.6666666666666666,37859.0,50.0,3114045.0,19550.0,278631.0,13806.0,292837.0
202217,IL,17,-9.0,-3.0,23.428571428571427,-22.571428571428573,-17.714285714285715,3.0,730.0,99.0,9710589.0,8334724.0,,2038.666666666667,12.0,37903.0,44.0,3138692.0,24647.0,447132.0,24986.0,472584.0
202218,IL,17,-5.857142857142857,1.7142857142857142,29.857142857142858,-21.571428571428573,-17.857142857142858,2.7142857142857144,829.0,114.0,9713614.0,8356811.0,,2047.666666666667,32.333333333333336,37956.0,63.0,3169327.0,30635.0,370366.0,28796.0,399574.0
202219,IL,17,-2.5714285714285716,3.142857142857143,80.57142857142857,-17.714285714285715,-19.0,1.1428571428571428,997.0,128.0,9723353.0,8385517.0,,2090.0,87.0,38005.0,49.0,3209355.0,40028.0,383915.0,36216.0,420617.0
202220,IL,17,-5.0,-0.2857142857142857,58.285714285714285,-18.714285714285715,-19.0,2.2857142857142856,1215.0,93.0,9658870.0,8365694.0,,2006.0,26.0,38068.0,63.0,3249542.0,40187.0,412066.0,36913.0,449504.0
202221,IL,17,-4.142857142857143,2.4285714285714284,68.85714285714286,-16.571428571428573,-21.714285714285715,2.2857142857142856,1285.0,49.0,9689730.0,8389105.0,,2033.666666666667,71.66666666666667,38127.0,59.0,3286381.0,36839.0,354696.0,32705.0,387840.0
202222,IL,17,-5.0,2.2857142857142856,106.28571428571429,-17.571428571428573,-30.714285714285715,3.2857142857142856,1320.0,41.0,9658019.0,8371461.0,,2084.6666666666665,137.66666666666666,38188.0,61.0,3318982.0,32601.0,256277.0,26500.0,283152.0
202223,IL,17,-5.428571428571429,0.2857142857142857,82.71428571428571,-14.857142857142858,-24.0,2.7142857142857144,1262.0,18.0,9663221.0,8379084.0,,2014.666666666667,72.66666666666667,38289.0,113.0,3352983.0,34001.0,186347.0,18370.0,204967.0
202224,IL,17,-4.428571428571429,1.7142857142857142,90.14285714285714,-14.714285714285714,-25.428571428571427,2.5714285714285716,1210.0,23.0,9682248.0,8394579.0,,2092.6666666666665,165.66666666666666,38410.0,121.0,3380095.0,27112.0,188827.0,23202.0,212326.0
202225,IL,17,-5.428571428571429,0.5714285714285714,90.85714285714286,-15.857142857142858,-26.857142857142858,2.7142857142857144,1294.0,18.0,9671870.0,8391795.0,,2118.0,196.0,38510.0,100.0,3407189.0,27094.0,157512.0,20172.0,177914.0
202226,IL,17,-3.857142857142857,3.7142857142857144,104.85714285714286,-12.714285714285714,-26.714285714285715,2.142857142857143,1375.0,11.0,9666554.0,8392663.0,,2048.0,133.0,38601.0,91.0,3435405.0,28216.0,144254.0,20193.0,164669.0
202227,IL,17,-9.571428571428571,0.0,97.14285714285714,-19.285714285714285,-34.42857142857143,4.714285714285714,1449.0,9.0,9680749.0,8401015.0,,2042.0,132.0,38660.0,59.0,3462948.0,27543.0,181850.0,25957.0,208052.0
202228,IL,17,-6.857142857142857,-1.0,85.42857142857143,-14.857142857142858,-25.714285714285715,3.4285714285714284,1611.0,14.0,9695759.0,8406808.0,,2027.666666666667,122.66666666666669,38737.0,77.0,3496014.0,33066.0,198056.0,27611.0,226044.0
202229,IL,17,-7.428571428571429,-1.0,80.42857142857143,-16.142857142857142,-26.0,4.571428571428571,1675.0,3.0,9716067.0,8417266.0,,2088.0,191.0,38812.0,75.0,3528282.0,32268.0,174669.0,26663.0,201724.0
202230,IL,17,-6.142857142857143,-1.2857142857142858,84.42857142857143,-14.428571428571429,-25.857142857142858,3.5714285714285716,1602.0,12.0,9735813.0,8427602.0,,2070.333333333333,182.33333333333331,38882.0,70.0,3563653.0,35371.0,174294.0,25524.0,200165.0
202231,IL,17,-5.714285714285714,-1.1428571428571428,82.71428571428571,-14.0,-26.142857142857142,3.0,1643.0,13.0,9748453.0,8437089.0,,2131.333333333333,235.33333333333331,38966.0,84.0,3594415.0,30762.0,184316.0,25975.0,210626.0
202232,IL,17,-6.0,-1.7142857142857142,69.71428571428571,-15.571428571428571,-25.714285714285715,3.142857142857143,1635.0,12.0,9767764.0,8456731.0,,2042.333333333333,136.33333333333334,39108.0,142.0,3620877.0,26462.0,174556.0,22482.0,197378.0
