date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,google_survey_cli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2021-07-10,202127,ME,23,29.428571428571400,30.714285714285700,291.0,41.714285714285700,-28.428571428571400,3.0,263.26714285714300,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,901386.0,733826.0,84.19699764285710,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.3333333333330,36.333333333333300,862.0,2.0,0.5039476428571430,0.0,0.5039476428571430,69220.0,121.0,12139.0,122.0,12266.0
2021-07-17,202128,ME,23,32.57142857142860,34.142857142857100,274.57142857142900,45.42857142857140,-19.571428571428600,1.2857142857142900,271.0157142857140,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,906496.0,738818.0,85.80865621428570,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,21.0,882.0,20.0,0.4488913571428570,0.0,0.45802754285714300,69476.0,256.0,12760.0,242.0,13014.0
2021-07-24,202129,ME,23,31.285714285714300,33.285714285714300,263.14285714285700,48.0,-19.142857142857100,1.7142857142857100,275.4428571428570,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,912272.0,742613.0,84.15827835714290,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.6666666666670,0.6666666666666670,897.0,15.0,0.9715665857142860,0.0,0.9715665857142860,69905.0,429.0,14859.0,273.0,15141.0
2021-07-31,202130,ME,23,32.142857142857100,34.142857142857100,269.14285714285700,47.857142857142900,-18.428571428571400,1.5714285714285700,279.2857142857140,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,919882.0,746555.0,84.45833502857140,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.6666666666670,2.6666666666666700,900.0,3.0,1.0751401857142900,0.0,1.0021847285714300,70463.0,558.0,13937.0,314.0,14260.0
2021-08-07,202131,ME,23,33.57142857142860,36.285714285714300,288.57142857142900,51.142857142857100,-18.857142857142900,1.4285714285714300,279.36000000000000,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,928235.0,755137.0,83.13718484285710,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.6666666666670,0.0,901.0,1.0,0.8056378857142860,0.0,0.8712594285714290,71306.0,843.0,18443.0,613.0,19073.0
2021-08-14,202132,ME,23,32.857142857142900,37.142857142857100,288.2857142857140,51.142857142857100,-19.285714285714300,1.5714285714285700,279.4014285714290,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,937015.0,759375.0,83.70441375714290,4.375879442857140,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,35.0,904.0,3.0,0.7153935428571430,0.0,0.7525320285714290,72522.0,1216.0,22957.0,1236.0,24217.0
2021-08-21,202133,ME,23,33.42857142857140,36.57142857142860,279.14285714285700,51.285714285714300,-18.714285714285700,1.5714285714285700,275.0314285714290,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,946588.0,764647.0,82.92282511428570,9.388446585714290,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.6666666666670,21.666666666666700,924.0,20.0,1.3045803,0.0,1.2752657142857100,73660.0,1138.0,24920.0,1407.0,26362.0
2021-08-28,202134,ME,23,28.714285714285700,31.0,228.85714285714300,39.57142857142860,-18.857142857142900,2.4285714285714300,255.60857142857100,133.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,957643.0,771025.0,83.35027357142860,9.587029342857140,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,12.0,930.0,6.0,1.5278084428571400,0.0,1.4995427285714300,75381.0,1721.0,28835.0,1679.0,30556.0
2021-09-04,202135,ME,23,27.571428571428600,30.857142857142900,208.42857142857100,40.857142857142900,-19.0,1.7142857142857100,241.0857142857140,146.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,968137.0,777991.0,95.5776573,7.1106167,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.6666666666670,26.666666666666700,940.0,10.0,0.7684450285714290,0.0,0.7507305571428570,78069.0,2688.0,29765.0,1892.0,31732.0
2021-09-11,202136,ME,23,23.285714285714300,27.285714285714300,203.85714285714300,31.285714285714300,-23.0,3.0,233.57000000000000,118.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,975584.0,784423.0,83.24443724285710,12.776413814285700,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,35.0,961.0,21.0,1.1332219428571400,0.0,1.183489342857140,80513.0,2444.0,32181.0,1724.0,33985.0
2021-09-18,202137,ME,23,20.857142857142900,28.0,184.42857142857100,30.285714285714300,-16.857142857142900,1.5714285714285700,228.80428571428600,180.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,984364.0,792877.0,83.57953178571430,17.837933442857100,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.3333333333330,33.333333333333300,982.0,21.0,1.4047836142857100,0.0,1.4047836142857100,83909.0,3396.0,39232.0,1879.0,41160.0
2021-09-25,202138,ME,23,19.428571428571400,25.714285714285700,173.28571428571400,27.714285714285700,-14.714285714285700,1.8571428571428600,227.29142857142900,176.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,991454.0,801258.0,82.25322031428570,13.191981200000000,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,36.0,1013.0,31.0,1.1850136714285700,0.0,1.1264897,87192.0,3283.0,40024.0,1799.0,41875.0
2021-10-02,202139,ME,23,18.0,24.142857142857100,152.14285714285700,24.0,-14.285714285714300,2.142857142857140,231.22428571428600,168.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,998694.0,807635.0,83.63538132857140,13.417409885714300,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.6666666666670,40.666666666666700,1026.0,13.0,1.1956131714285700,0.0,1.2531773142857100,91468.0,4276.0,35864.0,1628.0,37526.0
2021-10-09,202140,ME,23,19.0,25.857142857142900,213.42857142857100,29.714285714285700,-15.142857142857100,1.4285714285714300,247.86,109.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1005290.0,812637.0,85.11454295714290,14.646744485714300,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.6666666666670,50.666666666666700,1075.0,49.0,1.6014386285714300,0.0,1.6746351142857100,94948.0,3480.0,37758.0,2005.0,39803.0
2021-10-16,202141,ME,23,17.857142857142900,24.857142857142900,162.42857142857100,27.857142857142900,-17.428571428571400,2.4285714285714300,237.93714285714300,155.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1011790.0,818299.0,83.17784295714290,13.179152014285700,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,69.0,1095.0,20.0,1.7391967714285700,0.0,1.7817436857142900,97725.0,2777.0,38045.0,2621.0,40713.0
2021-10-23,202142,ME,23,12.142857142857100,18.857142857142900,98.71428571428570,16.714285714285700,-14.428571428571400,2.5714285714285700,209.5357142857140,167.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1019103.0,824060.0,83.8602098,12.427018185714300,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.3333333333330,28.333333333333300,1122.0,27.0,1.325146242857140,0.0,1.5434742285714300,100967.0,3242.0,39725.0,2527.0,42313.0
2021-10-30,202143,ME,23,6.857142857142860,16.285714285714300,49.285714285714300,3.857142857142860,-15.0,3.7142857142857100,180.8742857142860,154.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1029951.0,831937.0,85.40425628571430,17.571318157142900,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,45.0,1167.0,45.0,1.3319000142857100,0.0,1.3319000142857100,104259.0,3292.0,41723.0,2849.0,44638.0
2021-11-06,202144,ME,23,6.571428571428570,16.428571428571400,63.57142857142860,1.7142857142857100,-15.0,3.142857142857140,169.34857142857100,169.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1041524.0,840852.0,97.21439122857140,13.7557819,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.6666666666670,82.66666666666670,1207.0,40.0,1.022264342857140,0.0,1.1182974857142900,107772.0,3513.0,42258.0,3364.0,45673.0
2021-11-13,202145,ME,23,4.857142857142860,15.0,46.142857142857100,-0.42857142857142900,-18.285714285714300,4.428571428571430,167.84285714285700,187.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1059378.0,850442.0,84.86115155714290,16.71508924285710,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,71.0,1230.0,23.0,1.970155557142860,0.0,2.118087157142860,111145.0,3373.0,43856.0,4624.0,48565.0
2021-11-20,202146,ME,23,3.0,14.857142857142900,31.857142857142900,-1.2857142857142900,-15.0,4.142857142857140,163.52714285714300,229.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1082771.0,859469.0,85.0316861142857,19.06053035714290,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,50.0,1271.0,41.0,1.8073725285714300,0.0,1.8345832142857100,115863.0,4718.0,46628.0,5669.0,52385.0
2021-11-27,202147,ME,23,-6.0,9.857142857142860,22.428571428571400,-6.142857142857140,-33.714285714285700,8.0,153.96857142857100,267.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1093735.0,863547.0,84.18731097142860,16.765358728571400,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,70.0,1303.0,32.0,1.650717542857140,0.0,1.7234607142857100,118489.0,2626.0,36112.0,5310.0,41490.0
2021-12-04,202148,ME,23,2.2857142857142900,12.0,10.857142857142900,-2.7142857142857100,-14.857142857142900,4.857142857142860,159.86857142857100,247.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1110977.0,878438.0,83.1834075,15.20009862857140,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6666666666670,44.666666666666700,1336.0,33.0,1.6124124428571400,0.0,1.7082357285714300,123118.0,4629.0,50390.0,7373.0,57878.0
2021-12-11,202149,ME,23,-0.7142857142857140,10.0,-0.5714285714285710,-11.0,-15.0,6.0,156.59714285714300,324.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1123628.0,898132.0,85.3419481,14.8457881,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.6666666666670,102.66666666666700,1367.0,31.0,2.0111495285714300,0.0,2.032516014285710,129997.0,6879.0,51772.0,6796.0,58679.0
2021-12-18,202150,ME,23,8.857142857142860,18.714285714285700,12.0,-4.714285714285710,-14.142857142857100,4.285714285714290,164.07428571428600,293.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1137195.0,914595.0,85.1658563142857,20.702556085714300,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.3333333333330,78.33333333333330,1441.0,74.0,2.4161888285714300,0.0,2.381292157142860,136400.0,6403.0,54216.0,6798.0,61196.0
2021-12-25,202151,ME,23,-5.428571428571430,12.428571428571400,3.4285714285714300,-11.571428571428600,-35.857142857142900,8.285714285714290,142.30285714285700,227.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1145891.0,921863.0,88.26448482857140,19.21578287142860,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.3333333333330,65.33333333333330,1475.0,34.0,2.0351723428571400,0.0,2.0782586142857100,141780.0,5380.0,40380.0,6105.0,46572.0
2022-01-01,202152,ME,23,-1.1428571428571400,7.142857142857140,21.571428571428600,-7.428571428571430,-36.857142857142900,9.142857142857140,165.36,231.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1154119.0,928996.0,98.12697167142860,16.171929785714300,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.3333333333330,65.33333333333330,1531.0,56.0,2.268402271428570,0.0,2.485441014285710,146736.0,4956.0,32253.0,7822.0,40146.0
2022-01-08,202201,ME,23,-13.714285714285700,5.428571428571430,-0.14285714285714300,-16.428571428571400,-21.857142857142900,8.857142857142860,141.5557142857140,249.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1165218.0,939315.0,85.43169487142860,20.926359185714300,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,55.0,1603.0,72.0,3.007387214285710,0.0,3.0684844857142900,153376.0,6640.0,51312.0,14313.0,65843.0
2022-01-15,202202,ME,23,-14.714285714285700,4.571428571428570,-3.5714285714285700,-18.428571428571400,-20.571428571428600,8.0,146.80285714285700,247.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1174978.0,947273.0,86.2549874,27.581154385714300,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,29.333333333333300,1658.0,55.0,3.7913869142857100,0.0,3.855635014285710,160857.0,7481.0,53661.0,19377.0,73353.0
2022-01-22,202203,ME,23,-15.428571428571400,1.1428571428571400,5.714285714285710,-18.714285714285700,-22.714285714285700,8.571428571428570,148.34142857142900,267.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1184940.0,954685.0,86.57067381428570,27.76336827142860,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,93.0,1698.0,40.0,3.596104,0.0,3.711376685714290,166898.0,6041.0,46776.0,16305.0,63383.0
2022-01-29,202204,ME,23,-18.857142857142900,1.1428571428571400,1.2857142857142900,-23.714285714285700,-23.0,8.428571428571430,135.24714285714300,242.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1189913.0,959671.0,83.95524452857140,32.1973145,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3333333333330,64.33333333333330,1738.0,40.0,3.5324807714285700,0.0,3.5502889714285700,174225.0,7327.0,51120.0,10354.0,61754.0
2022-02-05,202205,ME,23,-15.0,0.2857142857142860,2.4285714285714300,-21.142857142857100,-20.571428571428600,8.285714285714290,141.34142857142900,267.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1192682.0,962515.0,85.21408105714290,33.96852344285710,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.6666666666670,55.666666666666700,1804.0,66.0,2.3377473285714300,0.0,2.2859893714285700,181010.0,6785.0,44777.0,5851.0,50823.0
2022-02-12,202206,ME,23,-4.142857142857140,8.857142857142860,18.0,-9.714285714285710,-15.285714285714300,5.0,163.00142857142900,210.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1195642.0,967004.0,85.39034295714290,26.001632042857100,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.6666666666670,27.666666666666700,1828.0,24.0,2.1419544428571400,0.0,2.1813181285714300,187697.0,6687.0,34398.0,3593.0,38120.0
2022-02-19,202207,ME,23,-4.714285714285710,8.142857142857140,11.714285714285700,-8.142857142857140,-14.714285714285700,4.714285714285710,165.3714285714290,142.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1198247.0,970661.0,82.6821796,28.973864800000000,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.3333333333330,51.333333333333300,1960.0,132.0,2.1242190285714300,0.0,2.1242190285714300,213770.0,26073.0,33041.0,2405.0,35564.0
2022-02-26,202208,ME,23,-4.0,3.4285714285714300,27.428571428571400,-7.857142857142860,-26.285714285714300,7.142857142857140,171.05,91.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1197813.0,972449.0,84.31013527142860,21.6433942,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.6666666666670,0.0,2064.0,104.0,1.4544101,0.0,1.2901896428571400,226120.0,12350.0,27775.0,1496.0,29360.0
2022-03-05,202209,ME,23,-2.5714285714285700,6.142857142857140,15.0,-4.857142857142860,-13.857142857142900,4.142857142857140,169.70857142857100,79.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1200457.0,974595.0,83.97524307142860,17.722940442857100,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.6666666666670,0.0,2135.0,71.0,1.4830139857142900,0.0,1.4059709285714300,230720.0,4600.0,29252.0,1196.0,30544.0
2022-03-12,202210,ME,23,-6.428571428571430,3.0,18.285714285714300,-10.0,-13.714285714285700,5.0,167.38857142857100,71.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1199509.0,976135.0,84.65464421428570,18.24467615714290,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,31.666666666666700,2145.0,10.0,0.8917517571428570,0.0,0.8917517571428570,232293.0,1573.0,23077.0,875.0,24016.0
2022-03-19,202211,ME,23,-3.2857142857142900,3.857142857142860,33.0,-5.142857142857140,-15.0,4.571428571428570,175.21285714285700,61.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1200799.0,977701.0,11.912298485714300,15.066970385714300,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,2182.0,37.0,2.1289783285714300,0.0,2.2367043,233696.0,1403.0,22266.0,875.0,23212.0
2022-03-26,202212,ME,23,-3.5714285714285700,3.4285714285714300,38.857142857142900,-7.0,-13.571428571428600,4.285714285714290,149.53714285714300,76.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1201869.0,978830.0,0.0,2.5317796,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.6666666666670,0.0,2195.0,13.0,1.4596430571428600,0.0,1.4596430571428600,234839.0,1143.0,19867.0,879.0,20776.0
2022-04-02,202213,ME,23,-1.5714285714285700,4.714285714285710,33.142857142857100,-6.428571428571430,-13.142857142857100,3.857142857142860,177.01857142857100,65.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1204145.0,980533.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2202.0,7.0,0.22287770000000000,0.0,0.22287770000000000,236258.0,1419.0,26396.0,995.0,27475.0
2022-04-09,202214,ME,23,1.2,9.2,59.8,-3.4,-13.4,3.4,179.31714285714300,76.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1207126.0,983284.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12840.0,0.0,,,2222.0,20.0,0.0,0.0,0.0,237717.0,1459.0,14875.0,665.0,15575.0
2020-01-04,202001,MD,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,202002,MD,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,202003,MD,24,,,,,,,91.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,202004,MD,24,,,,,,,105.83428571428600,,,1223.8379,1147.9415000000000,908.1556,852.0331000000000,1003.3448000000000,944.8599000000000,1253.3378,1179.4507,1384.5337,1316.4151000000000,933.8312,881.3970000000000,1046.6136,988.3754000000000,1220.1198,1153.1107,1508.3665000000000,1433.039,1755.1828,1658.3035,1165.6998,1092.8537000000000,1956.0686,1838.6484,1155.4028,1099.4642000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,202005,MD,24,,,,,,,105.07142857142900,,,1327.612,1253.4253000000000,1035.1129,989.6137000000000,1121.0705,1066.8794000000000,1352.3597,1282.1159000000000,1501.591,1432.0975,1057.846,1013.3935,1146.0744,1092.5065,1324.2527,1260.4635,1635.1218000000000,1556.7599,1839.9719,1751.3192000000000,1277.8415,1212.4565000000000,1956.6170000000000,1855.0745000000000,1286.2932,1228.9528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,202006,MD,24,,,,,,,104.37714285714300,,,1344.1031,1316.0276,1079.8759,1062.1861,1166.0947000000000,1141.9754000000000,1378.9291000000000,1352.0941000000000,1499.0293000000000,1472.0234,1103.0227,1082.4107,1179.1996,1156.1642000000000,1341.109,1316.0859,1628.0783000000000,1601.0013000000000,1850.7795000000000,1817.9978000000000,1313.6915000000000,1289.1405,2001.7869000000000,1963.859,1287.3748000000000,1264.7295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,202007,MD,24,2.0,0.0,4.0,1.0,0.0,-1.0,113.77428571428600,,,1411.2195000000000,1357.1502,1131.9011000000000,1087.3916000000000,1201.553,1160.4502,1448.2313,1393.2655,1597.6233,1542.4254000000000,1136.2358,1086.2621,1231.1321,1181.2953,1404.6158000000000,1352.9832,1746.8049000000000,1696.8355000000000,1964.3828000000000,1905.0284000000000,1369.0612,1316.7152,2064.6829000000000,1989.7050000000000,1375.5523,1328.7144000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,202008,MD,24,3.142857142857140,-0.14285714285714300,18.571428571428600,-1.2857142857142900,-2.857142857142860,0.7142857142857140,113.86857142857100,,,1379.7771,1307.7261000000000,1122.0117,1044.7098,1170.163,1105.6873000000000,1408.2340000000000,1332.0894000000000,1563.7882,1503.018,1097.0217,1018.2137000000000,1184.2333,1114.1198000000000,1372.8152,1303.5546,1718.9253,1668.0238,1913.9664000000000,1842.2001,1335.9726000000000,1252.0269,1994.5768,1873.4722,1352.8045,1300.6735000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.748307870334110,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,202009,MD,24,3.0,0.5714285714285710,10.571428571428600,0.7142857142857140,3.0,-0.2857142857142860,113.61857142857100,,,1430.8559,1366.9956,1197.5759,1111.4623,1247.7254000000000,1180.592,1466.4354,1393.0996,1602.8997,1551.2562000000000,1182.1259,1096.8035,1254.2347,1185.9075000000000,1419.6535,1355.8833000000000,1755.832,1712.4386,1977.3761000000000,1913.0753000000000,1410.1394,1325.4470000000000,2098.6031000000000,1972.9642,1386.3791000000000,1340.7766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.961234458332760,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,202010,MD,24,5.571428571428570,4.142857142857140,27.142857142857100,1.0,3.2857142857142900,-0.5714285714285710,116.61,,,1416.1247000000000,1348.0269,1205.8568,1108.2885,1238.3810000000000,1167.9308000000000,1455.3405000000000,1377.8963000000000,1580.5057000000000,1524.8643,1169.4625000000000,1075.6298000000000,1249.0187000000000,1173.358,1411.6942,1344.4211000000000,1728.1833000000000,1682.3301,1933.344,1867.7106000000000,1400.0927,1308.932,2062.5954,1931.5475000000000,1375.9309000000000,1326.3309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.915557728909020,0.1,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
2020-03-14,202011,MD,24,3.4285714285714300,10.142857142857100,55.142857142857100,-4.428571428571430,0.14285714285714300,0.8571428571428570,107.72,,,1030.0495000000000,937.8021,872.4071000000000,771.6816000000000,917.2232,827.2464,1074.4521,974.6868000000000,1146.2236,1061.227,867.0207,766.1152,921.3099000000000,828.7423000000000,1034.6483,943.4034,1249.1222,1169.0974,1426.4941,1327.7298000000000,1019.0979,914.2080000000000,1553.1612000000000,1398.5741,997.1130000000000,921.2602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85301184959652,0.3,23.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,1041.0,84.0,1126.0
2020-03-21,202012,MD,24,-21.428571428571400,2.857142857142860,36.142857142857100,-34.0,-29.571428571428600,13.142857142857100,74.00571428571430,,,736.3081,660.5170000000000,670.9245000000000,581.8481000000000,710.5343000000000,633.9169,812.0115,730.4229,757.1735000000000,696.473,704.0516,615.7239,726.8766,649.4865,766.9724,697.62,777.4347000000000,717.2275,944.6985,865.4089000000000,736.0035000000000,654.948,1169.8537,1042.4996,686.8755,629.7580000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.578355988556210,1.9,164.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1062.6666666666700,0.0,2.0,2.0,0.0,0.0,0.0,193.0,166.0,5397.0,428.0,5827.0
