epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask_7d,smoothed_wspent_time_indoors_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202023,DE,10,-13.857142857142858,-0.7142857142857143,69.4,-28.0,-30.285714285714285,10.714285714285714,136.96571428571428,,,,,,,,,,173.66666666666663,2.6666666666666665,521.0,27.0,0.46725382857142866,0.4074096,9845.0,423.0,7921.0,591.0,8536.0
202024,DE,10,-6.857142857142857,2.4285714285714284,96.0,-23.142857142857142,-28.857142857142858,9.285714285714286,162.58285714285714,,,,,,,,,,192.66666666666663,14.666666666666664,540.0,19.0,0.36613137142857133,0.36443738571428563,10229.0,384.0,16361.0,518.0,16892.0
202025,DE,10,-2.142857142857143,4.142857142857143,100.2,-18.714285714285715,-28.571428571428573,8.714285714285714,165.14857142857142,,,,,,,,,,157.33333333333334,0.0,552.0,12.0,0.3434791428571428,0.35948544285714285,10681.0,452.0,18654.0,518.0,19188.0
202026,DE,10,-2.5714285714285716,4.428571428571429,124.4,-14.857142857142858,-28.142857142857142,7.857142857142857,176.2342857142857,,,,,,,,,,197.66666666666663,19.666666666666668,562.0,10.0,0.7131200857142856,0.7287603000000001,11091.0,410.0,21060.0,830.0,21916.0
202027,DE,10,-0.42857142857142855,8.714285714285714,131.2,-17.857142857142858,-32.57142857142857,8.571428571428571,174.94,,,,,,,,,,198.0,21.0,569.0,7.0,0.2818587,0.2818587,11996.0,905.0,29771.0,1277.0,31079.0
202028,DE,10,-5.0,2.7142857142857144,98.33333333333333,-20.0,-29.571428571428573,9.142857142857142,172.10714285714286,,,,,,,,,,191.0,13.0,576.0,7.0,0.3366616571428572,0.35898364285714285,12743.0,747.0,19193.0,1192.0,20403.0
202029,DE,10,-2.2857142857142856,5.0,130.6,-17.857142857142858,-27.714285714285715,7.857142857142857,174.80428571428573,4.0,,,,,,,,,188.0,9.0,583.0,7.0,0.40269179999999993,0.27719308571428575,13429.0,686.0,26534.0,951.0,27532.0
202030,DE,10,-3.857142857142857,3.5714285714285716,99.0,-20.285714285714285,-28.285714285714285,8.428571428571429,177.56857142857143,8.0,,,,,,,,,197.66666666666663,17.666666666666668,594.0,11.0,0.5883095,0.6159289000000001,14175.0,800.0,20043.0,718.0,20808.0
202031,DE,10,-2.0,4.0,116.0,-19.0,-28.714285714285715,7.857142857142857,178.40000000000003,8.0,,,,,,,,,193.33333333333331,12.333333333333336,600.0,6.0,0.27351538571428574,0.20415284285714289,14877.0,702.0,20856.0,732.0,21642.0
202032,DE,10,-3.5714285714285716,2.142857142857143,93.0,-18.142857142857142,-30.0,8.428571428571429,175.42428571428573,7.0,,,,,,,,,195.0,15.0,606.0,6.0,0.25324369999999996,0.23259889999999997,15502.0,625.0,20099.0,510.0,20656.0
202033,DE,10,-2.7142857142857144,2.142857142857143,112.6,-15.714285714285714,-29.0,7.428571428571429,180.4542857142857,30.0,,,,,,,,,187.66666666666663,4.666666666666667,608.0,2.0,0.3453838142857143,0.36658862857142854,16396.0,894.0,20542.0,603.0,21172.0
202034,DE,10,-2.4285714285714284,1.8571428571428572,44.0,-18.0,-28.571428571428573,7.142857142857143,179.34999999999997,48.0,,,,,,,,,192.66666666666663,9.666666666666666,613.0,5.0,0.32080349999999996,0.31623915714285716,16828.0,432.0,18987.0,494.0,19503.0
202035,DE,10,-4.0,0.42857142857142855,,-21.8,-27.428571428571427,7.428571428571429,170.6314285714286,58.0,,,,,,,,,189.33333333333331,5.333333333333333,615.0,2.0,0.20606072857142857,0.2692991571428571,17349.0,541.0,25745.0,614.0,26383.0
202036,DE,10,-1.5714285714285714,3.4285714285714284,,-21.2,-27.285714285714285,6.285714285714286,171.57142857142858,66.0,,,,,,,,,205.0,22.0,623.0,8.0,0.31029988571428574,0.3424461714285715,17892.0,555.0,25177.0,736.0,25948.0
202037,DE,10,-3.7142857142857144,0.0,66.0,-23.0,-32.285714285714285,7.714285714285714,166.1057142857143,51.0,,,,,,,,,195.33333333333331,11.333333333333336,630.0,7.0,0.4311996285714286,0.4311996285714286,18726.0,834.0,22074.0,708.0,22803.0
202038,DE,10,-4.142857142857143,0.0,84.16666666666667,-23.0,-26.0,6.285714285714286,158.29285714285714,33.0,,,,,,,,,159.66666666666666,0.0,635.0,5.0,0.40764570000000006,0.45051482857142855,19449.0,723.0,24382.0,701.0,25110.0
202039,DE,10,-5.857142857142857,-1.5714285714285714,69.0,-28.428571428571427,-25.428571428571427,7.0,152.3642857142857,50.0,,,,,,,,,199.33333333333331,11.333333333333336,646.0,11.0,0.1628730714285714,0.13797385714285718,20156.0,707.0,26900.0,765.0,27681.0
202040,DE,10,-6.285714285714286,-0.7142857142857143,48.833333333333336,-24.285714285714285,-24.428571428571427,6.571428571428571,149.36571428571432,73.0,,,,,,,,,197.66666666666663,9.666666666666666,660.0,14.0,0.2095817,0.2095817,21125.0,969.0,32244.0,1019.0,33278.0
202041,DE,10,-7.428571428571429,-0.8571428571428571,57.166666666666664,-24.857142857142858,-24.714285714285715,6.142857142857143,144.31428571428572,90.0,,,,,,,,,199.0,8.0,671.0,11.0,0.5769402,0.6636252857142857,21998.0,873.0,45984.0,1189.0,47184.0
202042,DE,10,-10.571428571428571,-3.857142857142857,25.166666666666668,-28.857142857142858,-25.285714285714285,7.857142857142857,138.22714285714287,92.0,0.0,,,,,,,,197.33333333333331,7.333333333333332,686.0,15.0,0.5379399857142857,0.5379399857142857,22942.0,944.0,38634.0,1081.0,39728.0
202043,DE,10,-9.857142857142858,-2.5714285714285716,46.833333333333336,-30.0,-24.0,6.857142857142857,140.94,85.0,0.0,,,,,,,,208.33333333333331,15.333333333333336,709.0,23.0,0.41395795714285716,0.41395795714285716,23847.0,905.0,38181.0,1184.0,39383.0
202044,DE,10,-12.571428571428571,-4.0,4.833333333333333,-34.285714285714285,-25.0,8.0,130.95714285714286,77.0,0.0,,,,,,,,186.66666666666663,0.6666666666666666,735.0,26.0,0.36888148,0.23132248,24951.0,1104.0,36425.0,1315.0,37752.0
202045,DE,10,-9.857142857142858,-4.428571428571429,12.166666666666666,-30.285714285714285,-25.714285714285715,7.571428571428571,128.8714285714286,92.0,0.0,,,,,,,,193.66666666666663,0.6666666666666666,752.0,17.0,0.10774983333333332,0.17472916666666669,26258.0,1307.0,37940.0,1859.0,39813.0
202046,DE,10,-10.428571428571429,-4.714285714285714,17.833333333333332,-35.142857142857146,-25.285714285714285,8.428571428571429,123.57857142857144,144.0,0.0,,,,,,,,166.0,0.0,766.0,14.0,0.47561365999999994,0.47561365999999994,28395.0,2137.0,44660.0,2716.0,47391.0
202047,DE,10,-12.428571428571429,-2.5714285714285716,-1.1666666666666667,-37.285714285714285,-24.857142857142858,8.428571428571429,120.1757142857143,161.0,0.0,,,,,,,,224.0,23.0,786.0,20.0,0.4214741000000001,0.4214741000000001,31321.0,2926.0,62178.0,4017.0,66223.0
202048,DE,10,-17.0,-3.0,3.1666666666666665,-43.42857142857143,-36.857142857142854,11.714285714285714,111.05142857142857,226.0,0.0,,,,,,,,189.66666666666663,0.0,813.0,27.0,1.0522624285714286,1.0353542571428573,34670.0,3349.0,56939.0,4190.0,61155.0
202049,DE,10,-14.428571428571429,-6.0,-11.333333333333334,-40.57142857142857,-25.571428571428573,10.142857142857142,112.94142857142857,349.0,0.0,,,,,,,,217.0,14.666666666666664,842.0,29.0,0.6498265285714285,0.6604127428571428,39096.0,4426.0,56064.0,6219.0,62334.0
202050,DE,10,-13.285714285714286,-4.428571428571429,-12.833333333333334,-41.285714285714285,-25.571428571428573,9.571428571428571,114.86857142857141,358.0,0.0,,,,,,,,259.6666666666667,47.66666666666666,887.0,45.0,0.9872987857142858,1.0440394857142858,44876.0,5780.0,61849.0,6385.0,68278.0
202051,DE,10,-15.857142857142858,-4.142857142857143,-20.5,-44.57142857142857,-27.571428571428573,11.142857142857142,110.07000000000001,358.0,10.0,3072.0,,,,,,,258.0,44.0,952.0,65.0,1.3438277285714286,1.3814245,50136.0,5260.0,62209.0,6479.0,68738.0
202052,DE,10,-15.571428571428571,0.2857142857142857,-19.166666666666668,-42.42857142857143,-39.857142857142854,12.571428571428571,106.51857142857145,327.0,0.0,7852.0,,,,,,,263.3333333333333,48.66666666666666,1017.0,65.0,0.5864652714285715,0.6048154142857144,54473.0,4337.0,58537.0,5480.0,64060.0
202053,DE,10,-13.714285714285714,-6.857142857142857,-11.0,-43.857142857142854,-39.285714285714285,13.857142857142858,111.80142857142856,320.0,0.0,13701.0,,,14.248001300000002,,,,261.3333333333333,44.66666666666666,1072.0,55.0,1.4460288142857145,1.4698308714285715,58873.0,4400.0,47223.0,5389.0,52648.0
202101,DE,10,-18.714285714285715,-9.285714285714286,-26.666666666666668,-43.42857142857143,-28.285714285714285,11.285714285714286,109.83,379.0,0.0,13701.0,,3.7338274000000005,12.310171585714286,,,,254.0,39.333333333333336,1128.0,56.0,0.6382731857142857,0.7363673571428572,64475.0,5602.0,63126.0,6698.0,69862.0
202102,DE,10,-19.285714285714285,-9.857142857142858,-13.0,-43.57142857142857,-26.714285714285715,10.428571428571429,112.10857142857142,385.0,3.0,13701.0,,5.020451885714286,13.296367628571428,,,,261.6666666666667,46.66666666666666,1188.0,60.0,1.5397036714285715,1.631554171428571,69372.0,4897.0,62740.0,6021.0,68789.0
202103,DE,10,-20.0,-11.571428571428571,-15.333333333333334,-43.42857142857143,-29.285714285714285,11.0,112.73571428571427,353.0,0.0,13701.0,,10.90338502857143,13.82451182857143,,,,254.0,44.0,1254.0,66.0,1.1347049142857142,1.0716029999999999,73915.0,4543.0,60584.0,5341.0,65949.0
202104,DE,10,-21.571428571428573,-11.285714285714286,-29.0,-44.0,-26.428571428571427,10.428571428571429,109.12142857142858,268.0,0.0,13701.0,,16.7884512,10.042164457142858,,,,243.33333333333331,31.33333333333333,1301.0,47.0,0.28164295714285714,0.28164295714285714,77551.0,3636.0,56024.0,3980.0,60035.0
202105,DE,10,-27.0,-15.428571428571429,-36.5,-49.0,-31.285714285714285,13.0,98.13714285714286,243.0,0.0,13701.0,,19.17158242857143,13.441324985714285,,,,245.0,29.33333333333333,1329.0,28.0,0.39865488571428565,0.39865488571428565,79832.0,2281.0,44669.0,2961.0,47654.0
202106,DE,10,-24.857142857142858,-13.714285714285714,-35.666666666666664,-45.42857142857143,-29.571428571428573,11.571428571428571,107.22142857142856,189.0,0.0,108096.0,27742.0,21.623819685714288,11.891104871428572,97.12127834,,,217.0,10.666666666666666,1356.0,27.0,0.5756175142857142,0.4818329428571428,82672.0,2840.0,44863.0,2479.0,47359.0
202107,DE,10,-22.857142857142858,-14.0,-35.5,-45.57142857142857,-31.857142857142858,13.285714285714286,105.58714285714284,136.0,0.0,130818.0,43614.0,26.30641375714286,11.807586457142857,95.56670077142859,,,197.33333333333331,0.0,1366.0,10.0,0.40071487142857143,0.48474082857142864,84531.0,1859.0,39807.0,2095.0,41918.0
202108,DE,10,-14.571428571428571,-8.428571428571429,-14.0,-35.714285714285715,-25.0,9.0,122.24428571428572,146.0,0.0,141310.0,61985.0,25.60703215714286,9.958197657142858,95.3524208,,,205.33333333333331,0.0,1418.0,52.0,0.27342592857142856,0.2012129,86517.0,1986.0,44842.0,2263.0,47122.0
202109,DE,10,-12.571428571428571,-7.285714285714286,-19.5,-36.714285714285715,-25.428571428571427,8.857142857142858,126.09428571428573,90.0,0.0,163954.0,92003.0,29.3889385,9.456579442857143,95.13103282857143,35.44539658000001,,209.66666666666663,0.0,1464.0,46.0,0.8264196714285715,0.8845664714285715,88139.0,1622.0,41862.0,1826.0,43705.0
202110,DE,10,-7.142857142857143,-3.857142857142857,24.5,-28.714285714285715,-24.285714285714285,7.285714285714286,128.495,77.0,0.0,196931.0,108975.0,34.69121067142857,8.773532385714287,95.64889665714286,32.969462057142856,,196.0,0.0,1504.0,40.0,0.4577787,0.4577787,90156.0,2017.0,40941.0,1501.0,42488.0
202111,DE,10,-4.571428571428571,-2.5714285714285716,-6.5,-28.857142857142858,-24.0,7.714285714285714,136.8957142857143,101.0,0.0,238813.0,120373.0,42.18167582857143,6.789549571428572,95.63566652857142,33.74351245714286,,224.0,8.0,1526.0,22.0,0.5629124571428572,0.6462012714285714,91942.0,1786.0,38540.0,1577.0,40125.0
202112,DE,10,-2.7142857142857144,-1.5714285714285714,23.5,-26.714285714285715,-23.571428571428573,6.571428571428571,143.62428571428572,110.0,0.0,278731.0,134648.0,49.63989695714286,7.037912075,92.81710447142858,32.343864957142856,,202.66666666666663,0.0,1544.0,18.0,0.529868042857143,0.5020420285714285,93701.0,1759.0,39565.0,1944.0,41524.0
202113,DE,10,0.42857142857142855,4.285714285714286,9.833333333333334,-24.714285714285715,-27.0,7.428571428571429,149.64142857142858,138.0,0.0,326506.0,155320.0,57.53609845714285,14.774509316666666,92.4261350142857,34.403055928571426,,156.66666666666666,0.0,1565.0,21.0,0.37873807142857147,0.4135745,96077.0,2376.0,40387.0,2210.0,42607.0
202114,DE,10,-4.285714285714286,-1.1428571428571428,49.5,-22.428571428571427,-30.0,6.0,146.42285714285714,136.0,0.0,362848.0,183340.0,61.42491075714286,10.13826,92.6799627857143,39.02691144285715,,184.66666666666663,0.0,1577.0,12.0,0.6292649571428571,0.6292649571428571,98203.0,2126.0,37500.0,2360.0,39873.0
202115,DE,10,-2.4285714285714284,-0.2857142857142857,21.666666666666668,-25.142857142857142,-24.428571428571427,6.428571428571429,149.65571428571428,163.0,1.0,400065.0,218691.0,69.87654811428571,10.698350442857143,93.13224051428571,37.50457742857144,,200.66666666666663,2.0,1602.0,25.0,0.7780299428571428,0.5692810571428571,100777.0,2574.0,39483.0,2693.0,42192.0
202116,DE,10,-0.8571428571428571,1.4285714285714286,33.666666666666664,-26.571428571428573,-23.142857142857142,5.857142857142857,150.80714285714288,162.0,1.0,433501.0,251726.0,73.81258581428573,,93.93835344285715,32.15846822857143,,205.66666666666663,4.666666666666667,1615.0,13.0,0.6974541571428573,0.6974541571428573,102927.0,2150.0,37526.0,2104.0,39639.0
202117,DE,10,1.2857142857142858,3.5714285714285716,40.0,-23.857142857142858,-23.142857142857142,5.571428571428571,152.93285714285713,148.0,0.0,458536.0,290763.0,76.26487487142856,,92.23311567142858,34.847968557142856,,199.66666666666663,2.0,1626.0,11.0,0.5742141666666666,0.5742141666666666,104621.0,1694.0,35316.0,1620.0,36953.0
202118,DE,10,3.2857142857142856,8.0,40.5,-23.285714285714285,-23.0,5.0,156.55714285714288,93.0,0.0,475946.0,318093.0,78.37906485714286,,91.10229045714287,37.63282214285714,,188.0,0.0,1636.0,10.0,0.05771664000000001,0.05771664000000001,105948.0,1327.0,33552.0,1265.0,34827.0
202119,DE,10,3.5714285714285716,8.428571428571429,41.166666666666664,-23.428571428571427,-23.142857142857142,4.571428571428571,159.2428571428571,85.0,0.0,490115.0,341228.0,81.82293657142857,,90.60656137142857,40.367508400000006,,201.0,6.666666666666668,1651.0,15.0,0.389052975,0.389052975,106873.0,925.0,28866.0,954.0,29836.0
202120,DE,10,5.428571428571429,9.428571428571429,63.333333333333336,-23.285714285714285,-21.857142857142858,4.428571428571429,169.68142857142857,67.0,0.0,508973.0,358594.0,83.24896648571428,,89.27226094285716,41.208022171428574,,212.66666666666663,21.66666666666667,1659.0,8.0,0.2664778166666667,0.2474719,108280.0,1407.0,25562.0,715.0,26286.0
202121,DE,10,5.857142857142857,10.142857142857142,51.0,-25.714285714285715,-22.428571428571427,5.428571428571429,173.86714285714285,60.0,0.0,529860.0,378216.0,87.60288788571428,,82.53099975714285,41.23894801428572,,197.66666666666663,7.666666666666668,1661.0,2.0,0.30342046,0.30342046,108770.0,490.0,21540.0,468.0,22012.0
202122,DE,10,6.857142857142857,10.0,56.333333333333336,-27.0,-27.285714285714285,6.0,175.62428571428572,38.0,0.0,537788.0,387174.0,85.08248177142858,,69.65929332857142,41.42973038571429,,170.33333333333334,0.0,1677.0,16.0,0.8208316999999999,0.8208316999999999,109070.0,300.0,16351.0,285.0,16641.0
202123,DE,10,7.571428571428571,10.857142857142858,51.333333333333336,-24.428571428571427,-20.714285714285715,4.714285714285714,192.67428571428573,24.0,0.0,547261.0,403455.0,86.76517971428572,,62.09446764285714,42.33134987142857,,190.0,2.6666666666666665,1679.0,2.0,0.410696175,0.410696175,109322.0,252.0,16651.0,216.0,16871.0
202124,DE,10,10.857142857142858,13.857142857142858,94.0,-19.857142857142858,-23.428571428571427,3.7142857142857144,193.4985714285714,17.0,0.0,556190.0,421606.0,86.12571407142858,,55.859528700000006,44.2398907,,164.66666666666666,0.0,1682.0,3.0,0.0,0.0,109528.0,212.0,16225.0,172.0,16397.0
202125,DE,10,9.428571428571429,11.571428571428571,86.0,-19.142857142857142,-24.0,4.0,196.26428571428573,13.0,0.0,561963.0,430513.0,82.54438094285715,,47.715651085714285,50.2042025,,205.33333333333331,18.33333333333333,1694.0,12.0,,,109657.0,129.0,14490.0,146.0,14636.0
202126,DE,10,10.571428571428571,14.714285714285714,70.16666666666667,-17.571428571428573,-24.571428571428573,4.285714285714286,200.19428571428574,9.0,0.0,569300.0,446792.0,82.01590122857142,,46.76833022857143,53.308808185714284,,200.0,13.0,1695.0,1.0,0.1587495,0.1587495,109846.0,189.0,13570.0,190.0,13764.0
202127,DE,10,10.142857142857142,14.285714285714286,106.33333333333333,-18.428571428571427,-29.142857142857142,5.142857142857143,204.2657142857143,20.0,0.0,573920.0,452015.0,86.82670215714286,,40.4289344,46.92471012857142,,173.0,0.0,1695.0,0.0,0.9472405,0.9472405,110019.0,173.0,12546.0,207.0,12755.0
202128,DE,10,11.714285714285714,14.0,85.0,-18.857142857142858,-23.285714285714285,4.142857142857143,204.14000000000001,18.0,0.0,578647.0,457564.0,85.73839391428571,,37.724299942857144,46.123762500000005,,168.0,0.0,1697.0,2.0,0.381536825,0.381536825,110339.0,320.0,12914.0,326.0,13241.0
202129,DE,10,12.571428571428571,14.714285714285714,98.16666666666667,-16.285714285714285,-22.714285714285715,3.7142857142857144,202.1514285714286,26.0,0.0,584217.0,462604.0,84.44826481428572,,36.91246247142857,50.348643071428576,,177.66666666666663,0.0,1698.0,1.0,1.040119775,1.388777575,110729.0,390.0,13391.0,425.0,13817.0
202130,DE,10,12.714285714285714,14.714285714285714,85.5,-17.0,-22.857142857142858,4.285714285714286,199.6514285714286,17.0,1.0,591094.0,467192.0,80.3866861,,39.37862771428572,43.361670814285716,,179.0,0.0,1833.0,135.0,0.5279994666666666,0.5279994666666666,111407.0,678.0,18809.0,808.0,19618.0
202131,DE,10,11.428571428571429,14.428571428571429,91.33333333333333,-16.0,-23.142857142857142,4.428571428571429,191.15571428571425,65.0,0.0,598901.0,471277.0,85.1534116,,41.35393535714286,42.24477334285714,,186.33333333333331,2.6666666666666665,1835.0,2.0,1.1288373999999999,1.1552922571428572,112558.0,1151.0,22739.0,1249.0,23990.0
202132,DE,10,10.714285714285714,13.285714285714286,80.83333333333333,-18.142857142857142,-23.142857142857142,4.714285714285714,193.14428571428567,107.0,0.0,606818.0,475921.0,81.83034368571428,,49.456121571428575,41.545516271428575,,239.0,55.0,1838.0,3.0,1.1496595571428572,1.1496595571428572,114187.0,1629.0,26612.0,1905.0,28530.0
202133,DE,10,10.571428571428571,12.0,64.83333333333333,-17.714285714285715,-23.571428571428573,5.142857142857143,187.26000000000002,174.0,1.0,614221.0,481085.0,83.78738285714284,6.601580385714286,53.617462999999994,46.3239939,,211.66666666666663,27.66666666666667,1854.0,16.0,0.7375502714285714,0.6053555142857142,116461.0,2274.0,27380.0,2212.0,29599.0
202134,DE,10,9.0,11.0,60.833333333333336,-22.142857142857142,-23.142857142857142,5.0,188.55857142857144,174.0,2.0,621419.0,487675.0,82.75293884285713,16.083782985714286,56.44863162857143,46.08282048571429,,196.0,13.0,1877.0,23.0,0.9822440571428572,1.0212017142857144,118926.0,2465.0,33671.0,2646.0,36339.0
202135,DE,10,7.714285714285714,11.714285714285714,49.833333333333336,-19.714285714285715,-23.0,4.857142857142857,186.35,194.0,0.0,627891.0,494394.0,81.83340325714286,11.576775557142858,55.70396198571429,44.76662234285714,,193.33333333333331,11.333333333333336,1891.0,14.0,0.8781641,0.8781641,121744.0,2818.0,33156.0,2768.0,35929.0
202136,DE,10,8.0,10.142857142857142,71.5,-23.142857142857142,-27.142857142857142,5.285714285714286,177.82285714285715,204.0,0.0,631554.0,498311.0,81.85500167142858,14.78160135714286,56.52060720000001,44.314192285714284,,210.33333333333331,27.33333333333333,1900.0,9.0,1.2919923666666666,1.2919923666666666,124575.0,2831.0,32850.0,3149.0,36014.0
202137,DE,10,5.571428571428571,9.142857142857142,55.333333333333336,-22.0,-21.857142857142858,3.7142857142857144,174.45857142857145,203.0,1.0,637422.0,503602.0,83.66206009999999,15.574871499999999,61.78157002857143,43.43815957142857,,198.0,18.666666666666668,1920.0,20.0,0.8583761166666667,0.8583761166666667,127803.0,3228.0,41331.0,3433.0,44776.0
202138,DE,10,3.7142857142857144,7.571428571428571,53.166666666666664,-20.142857142857142,-19.285714285714285,3.7142857142857144,180.78285714285715,192.0,0.0,642008.0,508184.0,82.94425724285713,10.651562685714284,58.99017424285715,41.934249,,229.66666666666663,44.66666666666666,1942.0,22.0,1.2839030599999999,1.16021328,131043.0,3240.0,42992.0,3309.0,46314.0
202139,DE,10,4.428571428571429,9.428571428571429,51.333333333333336,-20.571428571428573,-18.0,3.2857142857142856,178.17285714285714,186.0,1.0,648445.0,513648.0,82.19337135714287,10.211470814285715,57.78401364285714,43.89815755714286,,207.33333333333331,21.33333333333333,1972.0,30.0,2.3161115833333334,2.2357938333333336,134217.0,3174.0,43180.0,3508.0,46708.0
202140,DE,10,3.142857142857143,7.571428571428571,35.666666666666664,-23.285714285714285,-18.714285714285715,3.857142857142857,174.34714285714287,176.0,0.0,654870.0,518518.0,83.51466778571428,17.420727142857142,59.64972202857143,43.36123234285714,,194.0,13.333333333333336,1997.0,25.0,0.6950521333333333,0.6950521333333333,137288.0,3071.0,40610.0,3299.0,43921.0
202141,DE,10,2.5714285714285716,6.285714285714286,28.5,-24.285714285714285,-18.714285714285715,4.0,174.74428571428572,193.0,3.0,660369.0,522954.0,85.05939377142856,8.09329807142857,59.88989557142857,43.4647609,,225.0,38.0,2032.0,35.0,,,139874.0,2586.0,41190.0,3028.0,44226.0
202142,DE,10,2.857142857142857,6.571428571428571,30.833333333333332,-24.0,-17.142857142857142,3.142857142857143,175.07714285714286,136.0,0.0,666545.0,528132.0,82.06540445714283,8.543951199999999,63.230168514285715,43.58009941428571,,240.66666666666663,53.66666666666666,2064.0,32.0,1.3038041,1.3038041,142058.0,2184.0,38685.0,2417.0,41113.0
202143,DE,10,0.5714285714285714,5.142857142857143,12.333333333333334,-28.857142857142858,-16.857142857142858,4.285714285714286,168.82571428571427,125.0,3.0,670177.0,530858.0,83.34845578571428,9.388999771428571,58.99435211428571,40.62837721428571,,234.33333333333331,47.33333333333334,2091.0,27.0,0.6693824999999999,0.6693824999999999,143950.0,1892.0,35505.0,2113.0,37633.0
202144,DE,10,2.142857142857143,5.714285714285714,9.666666666666666,-27.285714285714285,-17.0,4.142857142857143,161.6657142857143,128.0,1.0,677195.0,536743.0,82.87092404285714,7.510823985714285,53.043141028571426,47.399258828571426,,190.0,5.333333333333333,2119.0,28.0,1.1326682,1.1326682,145612.0,1662.0,37097.0,1913.0,39022.0
202145,DE,10,2.2857142857142856,4.0,13.666666666666666,-30.428571428571427,-19.714285714285715,5.0,163.41000000000003,121.0,2.0,683575.0,541119.0,82.9013734,8.3174182,54.20860741428571,46.858358785714294,,235.33333333333331,42.333333333333336,2141.0,22.0,1.1203650666666667,1.1203650666666667,147533.0,1921.0,36938.0,2238.0,39179.0
202146,DE,10,1.7142857142857142,4.857142857142857,-0.16666666666666666,-30.714285714285715,-16.142857142857142,4.285714285714286,166.62142857142857,143.0,6.0,694278.0,546525.0,84.30054795714285,6.845270599999999,54.53622977142857,43.335946171428574,,186.0,0.0,2159.0,18.0,0.5333333,0.5333333,150046.0,2513.0,38450.0,2973.0,41432.0
202147,DE,10,-3.2857142857142856,5.857142857142857,-7.5,-29.714285714285715,-35.285714285714285,8.285714285714286,165.0,156.0,5.0,694961.0,546433.0,84.47652938571427,,55.332119171428566,45.60036902857142,,226.0,29.0,2173.0,14.0,3.0674537999999996,3.0674537999999996,152407.0,2361.0,30200.0,2513.0,32722.0
202148,DE,10,0.42857142857142855,3.4285714285714284,-10.833333333333334,-29.285714285714285,-16.285714285714285,4.857142857142857,164.1542857142857,205.0,9.0,715365.0,558175.0,84.72717485714284,14.856642433333334,54.93991240000001,48.36385648571429,,241.0,42.0,2194.0,21.0,0.0,0.0,155922.0,3515.0,43082.0,4195.0,47287.0
202149,DE,10,0.2857142857142857,3.5714285714285716,-14.833333333333334,-35.0,-15.0,4.857142857142857,160.17999999999998,243.0,10.0,727771.0,568887.0,83.09862677142857,10.588878128571428,58.995315999999995,47.02744705714286,,223.0,21.0,2218.0,24.0,1.4344834,1.4344834,160124.0,4202.0,45390.0,4904.0,50311.0
202150,DE,10,5.142857142857143,7.142857142857143,-6.666666666666667,-34.714285714285715,-14.714285714285714,4.428571428571429,169.04571428571427,307.0,13.0,735969.0,576953.0,82.9888373,12.839181300000002,59.544988000000004,44.22067702857142,,238.33333333333331,33.333333333333336,2242.0,24.0,0.33921935,0.58786915,164923.0,4799.0,47354.0,5710.0,53090.0
202151,DE,10,-1.4285714285714286,10.714285714285714,-18.666666666666668,-39.285714285714285,-36.142857142857146,8.142857142857142,152.5557142857143,276.0,10.0,741038.0,581418.0,85.3291167,11.229183571428573,56.99777735714286,49.43825331428571,,229.66666666666663,24.66666666666667,2271.0,29.0,1.3902014400000002,1.6450709000000003,171563.0,6640.0,50881.0,7894.0,58796.0
202152,DE,10,-5.142857142857143,-0.8571428571428571,-11.833333333333334,-39.42857142857143,-42.142857142857146,12.285714285714286,152.20142857142858,423.0,17.0,746478.0,585052.0,86.24748895714286,15.462347085714287,63.210489485714284,46.87680961428572,,234.0,30.66666666666667,2286.0,15.0,3.4220283857142855,3.566003971428571,183880.0,12317.0,41781.0,15727.0,57567.0
202201,DE,10,-20.285714285714285,-6.714285714285714,-35.0,-47.714285714285715,-32.714285714285715,14.142857142857142,127.84,676.0,9.0,755420.0,591140.0,85.92329868571429,27.824453228571432,69.45831458571429,38.11206282857143,,245.0,41.66666666666666,2365.0,79.0,5.431378357142857,5.597054128571429,202236.0,18356.0,53051.0,24283.0,77379.0
202202,DE,10,-15.0,-4.428571428571429,-29.333333333333332,-47.285714285714285,-22.285714285714285,9.714285714285714,139.46285714285713,693.0,6.0,763331.0,596421.0,84.5201688,39.175567300000004,77.81012642857142,32.53512645714286,,277.0,71.0,2424.0,59.0,3.5599702499999997,3.6958747666666665,225094.0,22858.0,44913.0,17760.0,62735.0
202203,DE,10,-17.0,-8.857142857142858,-30.5,-49.0,-24.571428571428573,9.857142857142858,135.7357142857143,511.0,5.0,775553.0,603615.0,85.2298965142857,36.09576892857143,83.56181544285714,34.75270295714286,,322.0,117.0,2480.0,56.0,2.531943814285714,2.531943814285714,238501.0,13407.0,42538.0,13102.0,55695.0
