epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness
202213,NH,33,-8.857142857142858,-1.5714285714285714,23.857142857142858,-36.857142857142854,-13.428571428571429,4.714285714285714,45.0,9.0,1226082.0,942965.0,,249.33333333333331,0.0,2452.0,7.0,302541.0,764.0,25655.0,887.0,26577.0,3.565714285714286,0.20400000000000001,6.111428571428571,2.1671428571428573,4.027142857142857,4.852857142857142,3.3714285714285714,4.795714285714285,0.7585714285714287,1.3514285714285716,2.06,0.26571428571428574,0.21799999999999997,0.5057142857142857
202214,NH,33,-7.0,0.5714285714285714,39.857142857142854,-34.285714285714285,-14.142857142857142,4.428571428571429,65.0,16.0,1229382.0,946668.0,,265.3333333333333,6.333333333333333,2458.0,6.0,303755.0,1214.0,24609.0,1254.0,25909.0,3.9257142857142857,0.235,6.61,2.23,4.147142857142857,4.83,3.5228571428571427,4.861428571428571,0.7942857142857143,1.3399999999999999,1.9114285714285713,0.32142857142857145,0.22166666666666668,0.52
202215,NH,33,-3.2857142857142856,7.714285714285714,64.57142857142857,-31.428571428571427,-15.142857142857142,3.857142857142857,83.0,19.0,1179661.0,939585.0,,257.6666666666667,2.6666666666666665,2464.0,6.0,305411.0,1656.0,23255.0,1700.0,25009.0,4.268571428571429,0.26,6.95,2.4014285714285712,3.997142857142857,4.717142857142858,3.3842857142857143,4.808571428571429,0.8385714285714286,1.3214285714285714,1.837142857142857,0.29333333333333333,0.21857142857142858,0.48428571428571426
202216,NH,33,-7.285714285714286,-1.2857142857142858,72.28571428571429,-27.857142857142858,-19.142857142857142,3.857142857142857,89.0,32.0,1193359.0,952068.0,,243.0,0.0,2475.0,11.0,307528.0,2117.0,16641.0,1410.0,18092.0,4.477142857142857,0.24714285714285714,7.24,2.3557142857142854,4.034285714285715,4.877142857142857,3.2199999999999998,4.571428571428571,0.8042857142857143,1.2957142857142858,1.78,0.31,0.23199999999999998,0.49571428571428566
202217,NH,33,-3.857142857142857,0.7142857142857143,63.714285714285715,-28.857142857142858,-23.428571428571427,4.142857142857143,87.0,30.0,1195633.0,954664.0,,254.33333333333331,5.333333333333333,2480.0,5.0,309982.0,2454.0,19652.0,2306.0,22004.0,4.671428571428572,0.25285714285714284,7.784285714285715,2.3385714285714285,4.164285714285714,4.977142857142858,3.174285714285714,4.631428571428572,0.9257142857142856,1.3828571428571428,1.8699999999999999,0.29857142857142854,0.23,0.5028571428571429
202218,NH,33,0.7142857142857143,8.571428571428571,92.14285714285714,-26.428571428571427,-15.714285714285714,2.857142857142857,111.0,26.0,1199068.0,957661.0,,247.33333333333331,1.3333333333333333,2487.0,7.0,313288.0,3306.0,19049.0,2567.0,21660.0,4.701428571428571,0.29571428571428576,6.912857142857143,2.2057142857142855,3.9757142857142855,4.874285714285714,2.9528571428571424,4.521428571428571,0.7842857142857144,1.23,1.7942857142857143,0.26142857142857145,0.185,0.4414285714285714
202219,NH,33,2.0,8.571428571428571,135.14285714285714,-24.428571428571427,-16.571428571428573,2.142857142857143,140.0,15.0,1204085.0,961786.0,,256.6666666666667,9.666666666666666,2500.0,13.0,316691.0,3403.0,17377.0,2862.0,20294.0,4.905714285714287,0.3614285714285715,6.854285714285714,2.3642857142857143,3.8557142857142854,4.762857142857143,2.924285714285714,4.355714285714286,0.7385714285714285,1.2142857142857142,1.762857142857143,0.2742857142857143,0.182,0.4585714285714286
202220,NH,33,0.14285714285714285,8.0,111.42857142857143,-22.714285714285715,-16.571428571428573,2.857142857142857,163.0,14.0,1206084.0,963660.0,,237.66666666666663,0.0,2515.0,15.0,320445.0,3754.0,21763.0,3061.0,24904.0,4.364285714285714,0.25857142857142856,6.488571428571428,2.1785714285714284,3.927142857142857,4.522857142857143,2.7142857142857144,4.428571428571429,0.777142857142857,1.2,1.8171428571428572,0.26142857142857145,0.195,0.45142857142857146
202221,NH,33,3.0,11.142857142857142,151.0,-20.714285714285715,-18.0,2.2857142857142856,164.0,10.0,1208870.0,966359.0,,257.6666666666667,20.666666666666668,2534.0,19.0,324373.0,3928.0,20676.0,2537.0,23277.0,4.104285714285714,0.2785714285714286,5.847142857142857,2.144285714285714,3.6614285714285715,4.541428571428572,2.5614285714285714,5.035714285714286,0.7128571428571429,1.2285714285714284,1.747142857142857,0.26,0.196,0.4828571428571428
202222,NH,33,3.7142857142857144,10.571428571428571,179.85714285714286,-23.0,-24.285714285714285,3.4285714285714284,112.0,8.0,1210475.0,967707.0,,256.0,17.0,2543.0,9.0,326610.0,2237.0,15853.0,1521.0,17416.0,3.744285714285714,0.2285714285714286,5.457142857142857,2.051428571428571,3.717142857142857,4.562857142857142,2.6157142857142857,4.401428571428571,0.7714285714285715,1.2042857142857142,1.772857142857143,0.265,0.21800000000000003,0.4485714285714285
202223,NH,33,4.142857142857143,12.142857142857142,158.28571428571428,-20.285714285714285,-15.857142857142858,1.8571428571428572,107.0,4.0,1212175.0,969158.0,,278.6666666666667,39.66666666666666,2562.0,19.0,328319.0,1709.0,18072.0,1580.0,19703.0,3.552857142857143,0.20333333333333334,4.781428571428571,1.957142857142857,3.6585714285714284,4.615714285714286,2.587142857142857,4.4,0.7342857142857142,1.1714285714285713,1.6857142857142857,0.22428571428571428,0.2075,0.49142857142857144
202224,NH,33,7.857142857142857,15.285714285714286,197.57142857142858,-17.142857142857142,-17.714285714285715,1.7142857142857142,114.0,2.0,1212787.0,969705.0,,272.3333333333333,37.333333333333336,2570.0,8.0,329685.0,1366.0,13975.0,1272.0,15268.0,3.5928571428571425,0.21,4.765714285714286,1.9599999999999997,3.7271428571428573,4.655714285714287,2.5714285714285716,4.49,0.7128571428571429,1.25,1.8228571428571427,0.26999999999999996,0.18000000000000002,0.43857142857142856
202225,NH,33,7.428571428571429,12.714285714285714,209.42857142857142,-12.714285714285714,-22.714285714285715,2.7142857142857144,100.0,1.0,1215544.0,972636.0,,264.3333333333333,32.333333333333336,2574.0,4.0,330829.0,1144.0,9592.0,978.0,10588.0,3.487142857142857,0.215,4.824285714285714,1.98,3.8771428571428572,4.575714285714286,2.7199999999999998,4.482857142857143,0.6642857142857144,1.2314285714285713,1.9914285714285713,0.25285714285714284,0.19000000000000003,0.4114285714285714
202226,NH,33,8.428571428571429,17.285714285714285,219.42857142857142,-13.857142857142858,-23.142857142857142,2.5714285714285716,92.0,3.0,1218109.0,973801.0,,259.3333333333333,29.33333333333333,2586.0,12.0,332364.0,1535.0,9337.0,983.0,10340.0,3.6385714285714283,0.236,4.511428571428572,1.9142857142857144,3.902857142857143,4.555714285714286,2.6914285714285713,4.614285714285714,0.6771428571428572,1.2614285714285713,1.9885714285714287,0.23714285714285716,0.17,0.4185714285714286
202227,NH,33,7.142857142857143,15.857142857142858,290.0,-18.0,-32.285714285714285,3.7142857142857144,92.0,1.0,1219610.0,974454.0,,260.0,30.0,2602.0,16.0,333789.0,1425.0,10893.0,1191.0,12102.0,3.551428571428571,0.18666666666666668,4.2,1.8185714285714287,3.8785714285714286,4.658571428571428,2.9057142857142857,4.798571428571429,0.6799999999999999,1.2714285714285716,2.005714285714286,0.27499999999999997,0.21200000000000002,0.4757142857142857
202228,NH,33,7.285714285714286,14.0,234.0,-13.857142857142858,-21.857142857142858,2.5714285714285716,102.0,0.0,1221149.0,975450.0,,262.6666666666667,32.666666666666664,2609.0,7.0,335462.0,1673.0,11215.0,1264.0,12490.0,3.5342857142857143,0.20166666666666666,4.077142857142857,1.7685714285714285,4.07,4.792857142857143,2.665714285714286,4.638571428571429,0.6485714285714286,1.2685714285714287,2.017142857142857,0.2814285714285714,0.192,0.4828571428571428
202229,NH,33,6.857142857142857,14.428571428571429,226.71428571428572,-14.714285714285714,-22.142857142857142,4.857142857142857,130.0,2.0,1223181.0,976877.0,,271.6666666666667,41.66666666666666,2618.0,9.0,336445.0,983.0,9009.0,1172.0,10206.0,4.05,0.185,3.802857142857143,1.7357142857142858,4.071428571428571,4.56,2.7914285714285714,4.707142857142857,0.65,1.2714285714285716,2.117142857142857,0.29285714285714287,0.21000000000000002,0.4571428571428572
202230,NH,33,8.428571428571429,15.0,223.85714285714286,-16.0,-22.142857142857142,3.142857142857143,90.0,2.0,1224371.0,977816.0,,240.33333333333331,9.333333333333334,2627.0,9.0,338303.0,1858.0,9300.0,1159.0,10471.0,3.81,0.20166666666666666,3.712857142857143,1.7428571428571427,4.117142857142857,4.664285714285714,2.6814285714285715,4.7942857142857145,0.6985714285714285,1.3942857142857144,2.0828571428571427,0.2642857142857143,0.238,0.4357142857142858
202231,NH,33,10.285714285714286,16.0,248.42857142857142,-16.142857142857142,-22.0,3.0,113.0,1.0,1226307.0,979163.0,,240.0,10.0,2634.0,7.0,339766.0,1463.0,10164.0,1289.0,11469.0,3.8000000000000003,0.20400000000000001,3.834285714285714,1.6428571428571428,4.021428571428571,4.724285714285714,2.692857142857143,4.698571428571428,0.6742857142857143,1.2642857142857142,2.084285714285714,0.27714285714285714,0.19999999999999998,0.41428571428571426
202232,NH,33,9.428571428571429,13.857142857142858,229.57142857142858,-16.857142857142858,-21.857142857142858,3.142857142857143,100.0,1.0,1227994.0,980754.0,,267.6666666666667,36.66666666666666,2640.0,6.0,341139.0,1373.0,9826.0,1161.0,11006.0,3.6157142857142857,0.1925,3.9814285714285718,1.8114285714285714,4.045714285714285,4.854285714285715,2.6999999999999997,4.53,0.6671428571428571,1.2557142857142856,1.9828571428571427,0.2542857142857143,0.21,0.4028571428571429
202233,NH,33,10.428571428571429,14.0,230.42857142857142,-14.428571428571429,-21.285714285714285,5.142857142857143,105.0,0.0,1230037.0,982248.0,,262.6666666666667,31.666666666666668,2647.0,7.0,342465.0,1326.0,9844.0,1159.0,11015.0,3.498571428571428,0.184,4.101428571428571,1.737142857142857,4.122857142857143,4.971428571428571,2.6042857142857145,4.6257142857142854,0.6671428571428571,1.272857142857143,1.9842857142857144,0.24857142857142858,0.22,0.41428571428571426
202234,NH,33,9.285714285714286,12.285714285714286,198.28571428571428,-16.857142857142858,-20.857142857142858,5.285714285714286,132.0,0.0,1230666.0,982663.0,,273.6666666666667,36.66666666666666,2657.0,10.0,343491.0,1026.0,10077.0,1228.0,11323.0,3.5228571428571427,0.17,4.235714285714286,1.7714285714285716,3.992857142857143,4.831428571428572,2.6257142857142854,4.535714285714286,0.687142857142857,1.3342857142857143,1.8928571428571428,0.2733333333333334,0.245,0.44
202235,NH,33,8.0,13.0,193.0,-15.428571428571429,-20.714285714285715,3.142857142857143,121.0,0.0,1233297.0,984408.0,,262.0,26.0,2662.0,5.0,344828.0,1337.0,11465.0,1123.0,12621.0,3.454285714285714,0.20714285714285713,4.164285714285714,1.6771428571428573,3.912857142857143,4.482857142857143,2.6585714285714284,4.371428571428572,0.7028571428571428,1.292857142857143,1.7328571428571427,0.2383333333333333,0.2333333333333333,0.3933333333333333
202236,NH,33,2.7142857142857144,9.142857142857142,147.57142857142858,-22.142857142857142,-26.571428571428573,4.142857142857143,102.0,0.0,1233550.0,984548.0,,236.33333333333331,3.0,2671.0,9.0,346016.0,1188.0,9582.0,1078.0,10682.0,3.525714285714286,0.21200000000000002,4.528571428571429,1.8442857142857143,3.9014285714285712,4.402857142857143,2.5814285714285714,4.2628571428571425,0.6900000000000001,1.2542857142857142,1.7557142857142856,0.27714285714285714,0.20666666666666667,0.3885714285714286
202237,NH,33,2.142857142857143,9.142857142857142,139.28571428571428,-22.428571428571427,-18.142857142857142,2.0,101.0,3.0,1237971.0,987044.0,,256.3333333333333,20.33333333333333,2682.0,11.0,347214.0,1198.0,12231.0,1234.0,13497.0,3.9385714285714286,0.29,5.5528571428571425,2.292857142857143,3.9585714285714286,4.401428571428571,2.597142857142857,4.214285714285714,0.7528571428571428,1.2914285714285714,1.7057142857142857,0.24333333333333332,0.18,0.49666666666666665
202238,NH,33,-0.42857142857142855,7.714285714285714,103.71428571428571,-23.142857142857142,-18.142857142857142,3.142857142857143,97.0,2.0,1242134.0,989808.0,,267.0,31.0,2692.0,10.0,348903.0,1689.0,10364.0,1270.0,11655.0,3.9857142857142853,0.25,6.18,2.457142857142857,3.9514285714285715,4.377142857142857,2.641428571428572,4.058571428571429,0.7028571428571428,1.2428571428571427,1.7100000000000002,0.25285714285714284,0.25,0.42
202239,NH,33,2.7142857142857144,8.285714285714286,128.71428571428572,-19.714285714285715,-17.428571428571427,2.5714285714285716,125.0,0.0,1142193.0,938797.0,,257.6666666666667,19.666666666666668,2705.0,13.0,350358.0,1455.0,10088.0,1253.0,11367.0,3.957142857142857,0.24333333333333332,6.604285714285714,2.6142857142857143,3.8685714285714288,4.3914285714285715,2.5742857142857143,3.9699999999999998,0.7471428571428572,1.25,1.5985714285714285,0.30833333333333335,0.202,0.3757142857142857
202240,NH,33,4.285714285714286,11.0,149.57142857142858,-11.285714285714286,-17.428571428571427,2.4285714285714284,125.0,0.0,1147786.0,944418.0,,292.0,56.0,2709.0,4.0,351934.0,1576.0,9647.0,1335.0,10995.0,4.074285714285714,0.248,6.978571428571429,2.5171428571428573,4.055714285714286,4.458571428571429,2.564285714285714,3.962857142857143,0.7571428571428571,1.28,1.7571428571428573,0.28285714285714286,0.215,0.43714285714285717
202241,NH,33,3.4285714285714284,8.571428571428571,136.71428571428572,-12.571428571428571,-19.857142857142858,3.5714285714285716,139.0,0.0,1151307.0,946968.0,,256.0,20.0,2715.0,6.0,353392.0,1458.0,8426.0,1296.0,9731.0,4.002857142857143,0.23714285714285716,7.292857142857143,2.514285714285714,4.025714285714286,4.502857142857143,2.7085714285714286,4.0128571428571425,0.7157142857142856,1.3442857142857143,1.8471428571428572,0.26285714285714284,0.21,0.4385714285714286
202242,NH,33,,,,,,,161.0,1.0,1152357.0,947452.0,,247.33333333333331,12.666666666666666,2731.0,16.0,355439.0,2047.0,9055.0,1202.0,10269.0,4.101428571428571,0.25833333333333336,7.6971428571428575,2.5114285714285716,4.115714285714286,4.615714285714286,2.7671428571428573,4.185714285714286,0.8114285714285714,1.3242857142857143,1.7485714285714287,0.305,0.22333333333333336,0.3828571428571429
202243,NH,33,,,,,,,139.0,0.0,1170328.0,957268.0,,281.3333333333333,43.333333333333336,2745.0,14.0,356872.0,1433.0,8700.0,1106.0,9819.0,4.180000000000001,0.24,8.095714285714285,2.587142857142857,4.145714285714286,4.621428571428572,2.8528571428571428,4.090000000000001,0.7757142857142857,1.352857142857143,1.8442857142857143,0.3016666666666667,0.20285714285714285,0.4257142857142857
202244,NH,33,,,,,,,123.0,3.0,1171475.0,957831.0,,257.3333333333333,15.333333333333334,2769.0,24.0,358004.0,1132.0,7850.0,811.0,8669.0,4.667142857142857,0.26166666666666666,8.785714285714286,2.8114285714285714,4.097142857142857,4.937142857142858,2.8985714285714286,4.05,0.7557142857142857,1.3285714285714287,1.8028571428571427,0.25857142857142856,0.20000000000000004,0.42
202245,NH,33,,,,,,,103.0,5.0,1172502.0,958219.0,,312.0,70.0,2783.0,14.0,359024.0,1020.0,8510.0,789.0,9305.0,4.644285714285714,0.23,9.025714285714285,2.75,4.034285714285715,4.675714285714286,2.794285714285714,4.125714285714286,0.7871428571428571,1.352857142857143,1.7328571428571427,0.2714285714285714,0.192,0.4257142857142857
202246,NH,33,,,,,,,108.0,7.0,1173309.0,958607.0,,237.0,1.0,2799.0,16.0,359903.0,879.0,7990.0,678.0,8686.0,4.68,0.17,8.99,2.8,3.76,4.39,2.83,4.29,0.79,1.43,1.67,0.22,,0.39
202247,NH,33,,,,,,,67.0,12.0,1173958.0,958875.0,,281.6666666666667,38.66666666666666,2806.0,7.0,360483.0,580.0,6555.0,578.0,7138.0,,,,,,,,,,,,,,
202248,NH,33,,,,,,,104.0,36.0,1174257.0,959012.0,,291.6666666666667,47.66666666666666,2823.0,17.0,361895.0,1412.0,7434.0,725.0,8164.0,,,,,,,,,,,,,,
202249,NH,33,,,,,,,88.0,73.0,1185542.0,969170.0,,282.0,37.0,2832.0,9.0,363034.0,1139.0,8364.0,911.0,9280.0,,,,,,,,,,,,,,
202250,NH,33,,,,,,,132.0,87.0,1186992.0,970278.0,,311.0,61.0,2842.0,10.0,364536.0,1502.0,8144.0,1076.0,9224.0,,,,,,,,,,,,,,
202251,NH,33,,,,,,,137.0,120.0,1189174.0,972047.0,,320.0,69.0,2851.0,9.0,366121.0,1585.0,8472.0,1190.0,9673.0,,,,,,,,,,,,,,
202252,NH,33,,,,,,,168.0,141.0,1189602.0,972281.0,,256.6666666666667,5.666666666666667,2856.0,5.0,367547.0,1426.0,6570.0,1152.0,7734.0,,,,,,,,,,,,,,
202301,NH,33,,,,,,,156.0,101.0,1189842.0,972397.0,,338.0,84.0,2873.0,17.0,369373.0,1826.0,7368.0,1179.0,8552.0,,,,,,,,,,,,,,
202302,NH,33,,,,,,,168.0,45.0,1190147.0,972531.0,,247.33333333333331,0.3333333333333333,2899.0,26.0,370929.0,1556.0,7161.0,1013.0,8184.0,,,,,,,,,,,,,,
202303,NH,33,,,,,,,135.0,20.0,1195991.0,975814.0,,261.3333333333333,6.333333333333333,2920.0,21.0,372126.0,1197.0,6156.0,850.0,7011.0,,,,,,,,,,,,,,
202304,NH,33,,,,,,,65.0,20.0,1196779.0,976466.0,,264.6666666666667,10.666666666666666,2932.0,12.0,372923.0,797.0,5836.0,653.0,6493.0,,,,,,,,,,,,,,
202305,NH,33,,,,,,,95.0,1.0,1197519.0,977116.0,,225.66666666666663,0.0,2949.0,17.0,373872.0,949.0,5643.0,674.0,6319.0,,,,,,,,,,,,,,
202306,NH,33,,,,,,,86.0,9.0,1198541.0,977842.0,,,,2962.0,25.0,374988.0,1116.0,5531.0,641.0,6180.0,,,,,,,,,,,,,,
202307,NH,33,,,,,,,94.0,3.0,1198541.0,977842.0,,,,2973.0,11.0,375927.0,939.0,2014.0,208.0,2224.0,,,,,,,,,,,,,,
202001,NJ,34,,,,,,,,,,,,1628.0,72.0,,,,,,,,4.86,0.255,10.3625,2.7800000000000002,4.3225,4.4275,3.5175,4.3075,0.7224999999999999,1.3575,1.61,0.2175,0.175,0.355
202002,NJ,34,,,,,,,,,,,,1588.0,18.0,,,,,,,,4.71,0.23857142857142857,9.174285714285714,2.524285714285714,4.1,4.551428571428572,3.0100000000000002,4.05,0.6828571428571429,1.2971428571428572,1.5057142857142856,0.24714285714285714,0.21714285714285714,0.39142857142857146
202003,NJ,34,,,,,,,,,,,,1490.0,0.0,,,,,,,,4.87,0.25,8.34142857142857,2.3528571428571428,3.9899999999999998,4.435714285714286,3.0300000000000002,4.011428571428572,0.6699999999999999,1.2228571428571429,1.5214285714285716,0.2357142857142857,0.21857142857142858,0.4014285714285714
202004,NJ,34,,,,,,,,,,,,1579.0,0.0,0.0,0.0,0.0,0.0,,,,5.0600000000000005,0.26857142857142857,8.59142857142857,2.4085714285714284,4.985714285714286,4.442857142857143,3.1714285714285713,4.162857142857143,0.66,1.2414285714285713,1.587142857142857,0.23,0.19285714285714287,0.3814285714285714
202005,NJ,34,,,,,,,,,,,,1517.0,0.0,0.0,0.0,0.0,0.0,,,,5.362857142857143,0.3085714285714286,8.95,2.507142857142857,4.138571428571429,4.418571428571428,3.1785714285714284,4.134285714285714,0.7271428571428571,1.2885714285714285,1.59,0.23142857142857146,0.1942857142857143,0.39285714285714285
202006,NJ,34,,,,,,,,,,,,1495.0,0.0,0.0,0.0,0.0,0.0,,,,5.4071428571428575,0.31428571428571433,8.942857142857143,2.587142857142857,4.111428571428571,4.497142857142857,3.238571428571429,4.174285714285714,0.7785714285714286,1.3342857142857143,1.5285714285714285,0.2285714285714286,0.19285714285714287,0.39999999999999997
202007,NJ,34,3.0,-3.0,5.0,2.0,1.0,0.0,,,,,,1488.0,0.0,0.0,0.0,0.0,0.0,,,,4.945714285714287,0.2785714285714286,7.998571428571429,2.4414285714285713,4.0528571428571425,4.434285714285714,3.1257142857142854,4.154285714285714,0.7228571428571428,1.2914285714285714,1.5271428571428574,0.2342857142857143,0.20285714285714285,0.39999999999999997
202008,NJ,34,4.0,-0.8571428571428571,23.285714285714285,-0.5714285714285714,-4.285714285714286,1.2857142857142858,,,,,,1494.0,0.0,0.0,0.0,0.0,0.0,,,,4.672857142857143,0.24857142857142858,7.744285714285715,2.415714285714286,4.191428571428571,4.607142857142857,3.12,4.192857142857143,0.7242857142857143,1.2914285714285714,1.5757142857142858,0.24857142857142858,0.19,0.41428571428571426
202009,NJ,34,2.857142857142857,0.5714285714285714,22.0,1.8571428571428572,2.4285714285714284,-0.2857142857142857,,,,,,1571.0,0.0,0.0,0.0,0.0,0.0,,,,4.937142857142858,0.24571428571428572,7.811428571428571,2.3742857142857146,4.041428571428571,4.441428571428571,3.062857142857143,4.211428571428572,0.7471428571428572,1.2542857142857142,1.5728571428571427,0.24285714285714285,0.1985714285714286,0.43285714285714283
202010,NJ,34,5.714285714285714,5.714285714285714,29.285714285714285,1.4285714285714286,2.857142857142857,-0.42857142857142855,,,,,,1509.0,0.0,0.0,0.0,4.0,4.0,5.0,2.0,7.0,5.62,0.2814285714285715,9.394285714285715,3.057142857142857,3.9857142857142853,4.404285714285715,2.994285714285714,4.222857142857143,0.8942857142857142,1.292857142857143,1.49,0.31999999999999995,0.18571428571428572,0.40285714285714286
202011,NJ,34,3.4285714285714284,14.857142857142858,66.28571428571429,-9.571428571428571,-2.5714285714285716,2.142857142857143,,,,,,1476.0,0.0,1.0,1.0,69.0,65.0,2.0,1.0,3.0,10.165714285714285,0.6185714285714285,13.411428571428571,3.6971428571428575,3.7399999999999998,4.4,2.84,4.36,1.5014285714285713,1.49,1.3228571428571427,0.2914285714285714,0.1542857142857143,0.39714285714285713
202012,NJ,34,-27.571428571428573,4.142857142857143,35.0,-41.42857142857143,-32.0,15.0,,,,,,1587.0,32.0,22.0,21.0,1327.0,1258.0,36.0,29.0,65.0,17.247142857142858,0.9885714285714285,13.607142857142858,4.234285714285714,4.49,3.7199999999999998,2.2985714285714285,4.247142857142857,2.0542857142857143,1.8542857142857143,1.1185714285714285,0.23142857142857146,0.13999999999999999,0.3871428571428571
202013,NJ,34,-51.857142857142854,-26.0,-1.5714285714285714,-63.57142857142857,-51.714285714285715,23.428571428571427,,,,,,2024.3333333333333,485.3333333333333,192.0,170.0,11124.0,9797.0,72.0,75.0,157.0,13.441428571428572,0.9542857142857143,10.915714285714285,3.132857142857143,4.998571428571429,3.837142857142857,2.205714285714286,3.922857142857143,2.044285714285714,2.025714285714286,1.2757142857142856,0.24285714285714288,0.15285714285714286,0.3842857142857143
202014,NJ,34,-54.42857142857143,-17.142857142857142,-8.714285714285714,-66.28571428571429,-55.42857142857143,24.571428571428573,,,,,,3064.333333333333,1541.3333333333333,1059.0,867.0,34124.0,23000.0,490.0,477.0,991.0,11.17,0.8214285714285714,9.425714285714287,2.6557142857142857,5.087142857142857,4.081428571428572,2.242857142857143,3.825714285714286,1.907142857142857,2.032857142857143,1.3800000000000001,0.23285714285714285,0.16285714285714287,0.41285714285714287
202015,NJ,34,-60.42857142857143,-6.285714285714286,-1.8571428571428572,-67.42857142857143,-58.57142857142857,25.428571428571427,,,,,,3982.0,2470.0,2854.0,1795.0,58151.0,24027.0,1079.0,1333.0,2425.0,8.625714285714286,0.67,7.598571428571428,2.2457142857142856,4.731428571428571,3.8000000000000003,2.1185714285714288,3.5500000000000003,1.624285714285714,1.8585714285714285,1.4157142857142857,0.24857142857142858,0.14285714285714285,0.37142857142857144
202016,NJ,34,-63.0,-28.0,-28.571428571428573,-69.42857142857143,-57.714285714285715,25.285714285714285,,,,,,3893.6666666666665,2406.6666666666665,5169.0,2315.0,81420.0,23269.0,1807.0,1201.0,3013.0,6.371428571428572,0.47714285714285715,5.735714285714286,1.6742857142857144,4.364285714285715,3.66,2.07,3.277142857142857,1.227142857142857,1.6514285714285715,1.4557142857142857,0.26857142857142857,0.15142857142857144,0.3442857142857143
202017,NJ,34,-59.0,-23.428571428571427,-16.428571428571427,-66.42857142857143,-53.857142857142854,23.857142857142858,,,,,,3293.333333333333,1829.3333333333333,7274.0,2105.0,105498.0,24078.0,2352.0,1119.0,3472.0,5.4628571428571435,0.36,4.852857142857142,1.4928571428571427,4.182857142857143,3.834285714285714,2.044285714285714,3.27,1.06,1.5485714285714285,1.3699999999999999,0.2542857142857143,0.1457142857142857,0.3514285714285714
202018,NJ,34,-55.42857142857143,-20.857142857142858,-2.4285714285714284,-64.0,-52.57142857142857,22.142857142857142,,,,,,2662.0,1213.0,9302.0,2028.0,123735.0,18237.0,35189.0,10721.0,46198.0,5.055714285714286,0.29000000000000004,4.16,1.337142857142857,4.062857142857142,3.802857142857143,2.0085714285714285,3.257142857142857,0.9842857142857143,1.5157142857142856,1.4,0.26,0.15142857142857144,0.35571428571428576
202019,NJ,34,-49.57142857142857,-13.285714285714286,26.142857142857142,-61.142857142857146,-49.285714285714285,21.142857142857142,,,,,,2228.333333333333,794.3333333333334,10805.0,1503.0,137464.0,13729.0,56888.0,12069.0,69317.0,8.001428571428571,0.25142857142857145,3.8000000000000003,1.2257142857142858,3.7642857142857147,3.782857142857143,1.9742857142857144,3.1128571428571425,0.8842857142857143,1.3728571428571428,1.3357142857142856,0.24285714285714285,0.15142857142857144,0.3514285714285714
202020,NJ,34,-46.142857142857146,-13.285714285714286,66.0,-57.42857142857143,-46.714285714285715,19.285714285714285,,,,,,2011.3333333333333,590.3333333333334,12013.0,1208.0,145233.0,7769.0,68773.0,8757.0,77813.0,6.738571428571428,0.2414285714285714,3.4828571428571427,1.1842857142857142,3.7728571428571427,3.817142857142857,1.967142857142857,3.1,0.8085714285714286,1.337142857142857,1.3585714285714285,0.23857142857142857,0.14857142857142858,0.3485714285714286
202021,NJ,34,-43.42857142857143,-11.428571428571429,54.42857142857143,-56.42857142857143,-44.57142857142857,19.0,,,,,,1751.6666666666667,345.3333333333333,12869.0,856.0,153383.0,8150.0,101567.0,6673.0,108559.0,4.354285714285714,0.19999999999999998,3.1228571428571428,1.1214285714285714,3.63,3.762857142857143,1.9428571428571428,3.1671428571428573,0.7528571428571428,1.2614285714285713,1.3442857142857143,0.25,0.15285714285714286,0.3528571428571428
202022,NJ,34,-41.42857142857143,-10.142857142857142,106.28571428571429,-53.285714285714285,-45.0,17.857142857142858,,,,,,1614.0,225.33333333333331,13450.0,581.0,159922.0,6539.0,84073.0,4017.0,88316.0,3.584285714285714,0.20142857142857143,2.7285714285714286,1.0757142857142858,3.632857142857143,3.685714285714286,2.025714285714286,3.162857142857143,0.79,1.26,1.4285714285714286,0.2357142857142857,0.14714285714285716,0.33714285714285713
202023,NJ,34,-38.42857142857143,-5.714285714285714,97.14285714285714,-49.857142857142854,-38.285714285714285,16.142857142857142,,,,,,1481.6666666666667,119.33333333333331,13945.0,495.0,164314.0,4392.0,126237.0,4903.0,131457.0,3.2357142857142853,0.17142857142857143,2.494285714285714,0.9914285714285713,3.448571428571429,3.575714285714286,1.8971428571428572,3.0385714285714287,0.74,1.1857142857142855,1.3128571428571427,0.25,0.14285714285714285,0.3514285714285714
